description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Durazno en Mitades BELL'S Lata 820g,BELL'S,S/ 7.70,vivanda,DURAZNO HUAYCO,2024-12-07 14:19:20.829741,820.0,g,Durazno en Mitades BELL'S Lata,7.7
Duraznos en Almíbar ARICA Lata 820g,ARICA,S/ 8.80,vivanda,DURAZNO HUAYCO,2024-12-07 14:19:20.829741,820.0,g,Duraznos en Almíbar ARICA Lata,8.8
Duraznos en Mitades COMPASS en Almíbar Lata 820g,COMPASS,S/ 8.50,vivanda,DURAZNO HUAYCO,2024-12-07 14:19:20.829741,820.0,g,Duraznos en Mitades COMPASS en Almíbar Lata,8.5
Yogurt GLORIA Frutado Durazno Vaso 120g,GLORIA,S/ 1.80,vivanda,DURAZNO HUAYCO,2024-12-07 14:19:20.829741,120.0,g,Yogurt GLORIA Frutado Durazno Vaso,1.8
Yogurt Bebible GLORIA Sabor a Durazno Botella 180g,GLORIA,S/ 2.10,vivanda,DURAZNO HUAYCO,2024-12-07 14:19:20.829741,180.0,g,Yogurt Bebible GLORIA Sabor a Durazno Botella,2.1
Yogurt Zero Lactosa GLORIA Sabor a Durazno Botella 1Kg,GLORIA,S/ 5.99,vivanda,DURAZNO HUAYCO,2024-12-07 14:19:20.829741,1.0,kg,Yogurt Zero Lactosa GLORIA Sabor a Durazno Botella,5.99
Yogurt Descremado GLORIA Slim Durazno Botella 1Kg,GLORIA,S/ 6.90,vivanda,DURAZNO HUAYCO,2024-12-07 14:19:20.829741,1.0,kg,Yogurt Descremado GLORIA Slim Durazno Botella,6.9
Néctar FRUGOS DEL VALLE Sabor a Durazno Caja 1.5L,FRUGOS,S/ 5.70,vivanda,DURAZNO HUAYCO,2024-12-07 14:19:20.829741,1.5,l,Néctar FRUGOS DEL VALLE Sabor a Durazno Caja,5.7
Conserva de Durazno en Mitades ACONCAGUA en Almibar Lata 822g,ACONCAGUA,S/ 10.90,vivanda,DURAZNO HUAYCO,2024-12-07 14:19:20.829741,822.0,g,Conserva de Durazno en Mitades ACONCAGUA en Almibar Lata,10.9
Yogurt Slim GLORIA Sabor a Durazno Galonera 1.7Kg,GLORIA,S/ 11.60,vivanda,DURAZNO HUAYCO,2024-12-07 14:19:20.829741,1.7,kg,Yogurt Slim GLORIA Sabor a Durazno Galonera,11.6
Yogurt LAIVE Sabor a Durazno sin Lactosa Botella 946g,LAIVE,S/ 7.90,vivanda,DURAZNO HUAYCO,2024-12-07 14:19:20.829741,946.0,g,Yogurt LAIVE Sabor a Durazno sin Lactosa Botella,7.9
Yogurt Bebible GLORIA Sabor a Durazno Botella 1Kg,GLORIA,S/ 6.70,vivanda,DURAZNO HUAYCO,2024-12-07 14:19:20.829741,1.0,kg,Yogurt Bebible GLORIA Sabor a Durazno Botella,6.7
Yogurt SBELT Sabor a Durazno Botella 946g,SBELT,S/ 6.80,vivanda,DURAZNO HUAYCO,2024-12-07 14:19:20.829741,946.0,g,Yogurt SBELT Sabor a Durazno Botella,6.8
