description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Miel de abeja LA REYNA OXAPAMPA Frasco 300Gr,LA REYNA DE OXAPAMPA,S/ 21.20,vivanda,MIEL DE ABEJA,2024-12-07 14:40:46.542751,300.0,g,Miel de abeja LA REYNA OXAPAMPA Frasco r,21.2
Miel de Abeja LA REYNA OXAPAMPA Frasco 1100g,LA REYNA DE OXAPAMPA,S/ 61.30,vivanda,MIEL DE ABEJA,2024-12-07 14:40:46.542751,1100.0,g,Miel de Abeja LA REYNA OXAPAMPA Frasco,61.3
Miel de abeja LA REYNA OXAPAMPA Frasco 600Gr,LA REYNA DE OXAPAMPA,S/ 35.40,vivanda,MIEL DE ABEJA,2024-12-07 14:40:46.542751,600.0,g,Miel de abeja LA REYNA OXAPAMPA Frasco r,35.4
Miel de abeja BELL'S Miel de abeja natural Frasco 600Gr,BELL'S,S/ 30.10,vivanda,MIEL DE ABEJA,2024-12-07 14:40:46.542751,600.0,g,Miel de abeja BELL'S Miel de abeja natural Frasco r,30.1
Miel de Abeja LA FLORENCIA 200g,LA FLORENCIA,S/ 9.10,vivanda,MIEL DE ABEJA,2024-12-07 14:40:46.542751,200.0,g,Miel de Abeja LA FLORENCIA,9.1
Miel de Abeja Pura HUAGAL Oxapampa Frasco 500g,HUAGAL,S/ 45.00,vivanda,MIEL DE ABEJA,2024-12-07 14:40:46.542751,500.0,g,Miel de Abeja Pura HUAGAL Oxapampa Frasco,45.0
Miel de Abeja LA REYNA DE OXAPAMPA Frasco 175g,LA REYNA DE OXAPAMPA,S/ 16.20,vivanda,MIEL DE ABEJA,2024-12-07 14:40:46.542751,175.0,g,Miel de Abeja LA REYNA DE OXAPAMPA Frasco,16.2
Miel de Abeja CALLEJÓN DE HUAYLAS Floración Silvestre Frasco 300g,CALLEJON DE HUAYLAS,S/ 22.10,vivanda,MIEL DE ABEJA,2024-12-07 14:40:46.542751,300.0,g,Miel de Abeja CALLEJÓN DE HUAYLAS Floración Silvestre Frasco,22.1
Miel de Abejas CALLEJÓN DE HUAYLAS Floración Eucalipto Frasco 500g,CALLEJON DE HUAYLAS,S/ 40.50,vivanda,MIEL DE ABEJA,2024-12-07 14:40:46.542751,500.0,g,Miel de Abejas CALLEJÓN DE HUAYLAS Floración Eucalipto Frasco,40.5
Miel de Abeja CALLEJÓN DE HUAYLAS Floración Silvestre Frasco 500g,CALLEJON DE HUAYLAS,S/ 36.50,vivanda,MIEL DE ABEJA,2024-12-07 14:40:46.542751,500.0,g,Miel de Abeja CALLEJÓN DE HUAYLAS Floración Silvestre Frasco,36.5
Miel de Abeja OLIVOS DEL SUR Botella 500ml,OLIVOS DEL SUR,S/ 26.50,vivanda,MIEL DE ABEJA,2024-12-07 14:40:46.542751,500.0,ml,Miel de Abeja OLIVOS DEL SUR Botella,26.5
Miel de Abeja Pura HUAGAL Oxapampa Frasco 700g,HUAGAL,S/ 61.90,vivanda,MIEL DE ABEJA,2024-12-07 14:40:46.542751,700.0,g,Miel de Abeja Pura HUAGAL Oxapampa Frasco,61.9
Miel de Abeja CALLEJÓN DE HUAYLAS Silvestre Frasco 1.1Kg,CALLEJON DE HUAYLAS,S/ 62.50,vivanda,MIEL DE ABEJA,2024-12-07 14:40:46.542751,1.1,kg,Miel de Abeja CALLEJÓN DE HUAYLAS Silvestre Frasco,62.5
Cereal UNIÓN Granola con miel de abeja Doypack 400g,UNIÓN,S/ 15.50,vivanda,MIEL DE ABEJA,2024-12-07 14:40:46.542751,400.0,g,Cereal UNIÓN Granola con miel de abeja Doypack,15.5
Mantequilla de Maní SPREAD con Miel de Abeja Frasco 410g,SPREAD,S/ 21.90,vivanda,MIEL DE ABEJA,2024-12-07 14:40:46.542751,410.0,g,Mantequilla de Maní SPREAD con Miel de Abeja Frasco,21.9
Sirope Sabor a Miel de Abeja SPITZE Botella 480g,SPITZE,S/ 12.90,vivanda,MIEL DE ABEJA,2024-12-07 14:40:46.542751,480.0,g,Sirope Sabor a Miel de Abeja SPITZE Botella,12.9
Yogurt TIGO Premium Natural con Miel de Abeja Vaso 160g,TIGO,S/ 5.09,vivanda,MIEL DE ABEJA,2024-12-07 14:40:46.542751,160.0,g,Yogurt TIGO Premium Natural con Miel de Abeja Vaso,5.09
