description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Choco Cookies NESTLÉ Avellanas Bolsa 120g,NESTLÉ,S/ 7.50,vivanda,CHOROS (CON VALVA),2024-12-07 14:09:25.186942,120.0,g,Choco Cookies NESTLÉ Avellanas Bolsa,7.5
Conchas de Abanico AZUL MARINO Media Valva Bolsa 6un,AZUL MARINO,S/ 20.50,vivanda,CHOROS (CON VALVA),2024-12-07 14:09:25.186942,6.0,un,Conchas de Abanico AZUL MARINO Media Valva Bolsa,20.5
Galletas Choco Donuts COSTA Sabor a Chocolate con Leche Paquete 6un,COSTA,S/ 4.19,vivanda,CHOROS (CON VALVA),2024-12-07 14:09:25.186942,6.0,un,Galletas Choco Donuts COSTA Sabor a Chocolate con Leche Paquete,4.19
Bolitas de Cereal TRUBALLS Choco Maní Paquete 6un,TRUBALLS,S/ 10.40,vivanda,CHOROS (CON VALVA),2024-12-07 14:09:25.186942,6.0,un,Bolitas de Cereal TRUBALLS Choco Maní Paquete,10.4
Galletas SANTIVERI Choco Chips Bolsa 185g,SANTIVERI,S/ 21.30,vivanda,CHOROS (CON VALVA),2024-12-07 14:09:25.186942,185.0,g,Galletas SANTIVERI Choco Chips Bolsa,21.3
Galletas CHOCO ¡BUM! Bañadas con Sabor a Chocolate Paquete 6un,VICTORIA,S/ 4.80,vivanda,CHOROS (CON VALVA),2024-12-07 14:09:25.186942,6.0,un,Galletas CHOCO ¡BUM! Bañadas con Sabor a Chocolate Paquete,4.8
Cereal Bar COSTA Choco Caja 12un,COSTA,S/ 6.50,vivanda,CHOROS (CON VALVA),2024-12-07 14:09:25.186942,12.0,un,Cereal Bar COSTA Choco Caja,6.5
Panetón WINTER'S con Choco Chispas Caja 500g,WINTER'S,S/ 20.90,vivanda,CHOROS (CON VALVA),2024-12-07 14:09:25.186942,500.0,g,Panetón WINTER'S con Choco Chispas Caja,20.9
Desinfectante de Baño HARPIC White & Shine Aroma Cloro Pastilla 45g Paquete 5un,HARPIC,S/ 42.30,vivanda,CHOROS (CON VALVA),2024-12-07 14:09:25.186942,45.0,g,Desinfectante de Baño HARPIC White & Shine Aroma Cloro Pastilla  Paquete,42.3
Helado D'ONOFRIO PEZIDURI Choco Brownie Pote x 920ml,D'ONOFRIO,S/ 19.90,vivanda,CHOROS (CON VALVA),2024-12-07 14:09:25.186942,920.0,ml,Helado D'ONOFRIO PEZIDURI Choco Brownie Pote x,19.9
Pancake Mix Choco HUNGRY JACK Caja 794g,HUNGRY JACK,S/ 23.60,vivanda,CHOROS (CON VALVA),2024-12-07 14:09:25.186942,794.0,g,Pancake Mix Choco HUNGRY JACK Caja,23.6
Bolitas de Cereal TRUBALLS Choco Maní Doypack 90g,TRUBALLS,S/ 9.60,vivanda,CHOROS (CON VALVA),2024-12-07 14:09:25.186942,90.0,g,Bolitas de Cereal TRUBALLS Choco Maní Doypack,9.6
