description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Cereal UNIÓN Granola con miel de abeja Doypack 400g,UNIÓN,S/ 15.50,vivanda,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-07 13:57:10.701329,400.0,g,Cereal UNIÓN Granola con miel de abeja Doypack,15.5
Cereal UNIÓN Granola Pasas y Almendras Doypack 400g,UNIÓN,S/ 16.49,vivanda,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-07 13:57:10.701329,400.0,g,Cereal UNIÓN Granola Pasas y Almendras Doypack,16.49
Cereal NESTLÉ FITNESS Caja 285g,NESTLE FITNESS,S/ 14.30,vivanda,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-07 13:57:10.701329,285.0,g,Cereal NESTLÉ FITNESS Caja,14.3
Cereales ÁNGEL Life Protein Caja 560g,ANGEL,S/ 21.50,vivanda,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-07 13:57:10.701329,560.0,g,Cereales ÁNGEL Life Protein Caja,21.5
Cereal UNIÓN Granola con Granos Andinos Doypack 280g,UNIÓN,S/ 15.90,vivanda,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-07 13:57:10.701329,280.0,g,Cereal UNIÓN Granola con Granos Andinos Doypack,15.9
Cereal de Avena Maíz y Trigo ANGEL Meli Bolsa 420g,ANGEL,S/ 16.10,vivanda,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-07 13:57:10.701329,420.0,g,Cereal de Avena Maíz y Trigo ANGEL Meli Bolsa,16.1
Cereal NESTLÉ Corn Flakes sin Gluten Bolsa 740g,NESTLÉ,S/ 20.90,vivanda,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-07 13:57:10.701329,740.0,g,Cereal NESTLÉ Corn Flakes sin Gluten Bolsa,20.9
Cereal KELLOGGS Corn Flakes Caja 410g,KELLOGG S,S/ 13.10,vivanda,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-07 13:57:10.701329,410.0,g,Cereal KELLOGGS Corn Flakes Caja,13.1
Cereal en Barra MCCALLUM'S Almendras Caja 6un,MCCALLUM S,S/ 14.90,vivanda,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-07 13:57:10.701329,6.0,un,Cereal en Barra MCCALLUM'S Almendras Caja,14.9
Cereal ÁNGEL Zuck Hojuelas de Maíz Azucaradas Bolsa 1Kg,ANGEL,S/ 22.80,vivanda,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-07 13:57:10.701329,1.0,kg,Cereal ÁNGEL Zuck Hojuelas de Maíz Azucaradas Bolsa,22.8
