description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Conserva VALLE FERTIL Pimiento piquillo Frasco 290Gr,VALLE FERTIL,S/ 10.30,vivanda,AJÍ PIMIENTO,2024-12-07 14:29:34.007495,290.0,g,Conserva VALLE FERTIL Pimiento piquillo Frasco r,10.3
Nachos SANISSIMO Sabor Ají Bolsa 160g,SANISSIMO,S/ 11.90,vivanda,AJÍ PIMIENTO,2024-12-07 14:29:34.007495,160.0,g,Nachos SANISSIMO Sabor Ají Bolsa,11.9
Crema BELL'S Con ají amarillo y huacatay Frasco 240Gr,BELL'S,S/ 4.40,vivanda,AJÍ PIMIENTO,2024-12-07 14:29:34.007495,240.0,g,Crema BELL'S Con ají amarillo y huacatay Frasco r,4.4
Salsa SPITZE Base de ají limo Frasco 165g,SPITZE,S/ 16.50,vivanda,AJÍ PIMIENTO,2024-12-07 14:29:34.007495,165.0,g,Salsa SPITZE Base de ají limo Frasco,16.5
Salsa Picante SABORES DE LA SELVA Ají Pipí de Mono Botella 90ml,SABORES DE LA SELVA,S/ 18.00,vivanda,AJÍ PIMIENTO,2024-12-07 14:29:34.007495,90.0,ml,Salsa Picante SABORES DE LA SELVA Ají Pipí de Mono Botella,18.0
Crocantinis Pimiento y Parmesano TABLA GOURMET Caja 160g,TABLA GOURMET,S/ 15.30,vivanda,AJÍ PIMIENTO,2024-12-07 14:29:34.007495,160.0,g,Crocantinis Pimiento y Parmesano TABLA GOURMET Caja,15.3
Salsa BELL'S Chimichurri de Ají Amarillo Frasco 200g,BELL'S,S/ 6.80,vivanda,AJÍ PIMIENTO,2024-12-07 14:29:34.007495,200.0,g,Salsa BELL'S Chimichurri de Ají Amarillo Frasco,6.8
Dip Ají Amarillo CASA VERDE Frasco 190g,CASA VERDE,S/ 9.70,vivanda,AJÍ PIMIENTO,2024-12-07 14:29:34.007495,190.0,g,Dip Ají Amarillo CASA VERDE Frasco,9.7
Tapenade Ají Limo OLIVOS DEL SUR Frasco 260g,OLIVOS DEL SUR,S/ 14.70,vivanda,AJÍ PIMIENTO,2024-12-07 14:29:34.007495,260.0,g,Tapenade Ají Limo OLIVOS DEL SUR Frasco,14.7
Sal de Maras ONZA Ají Panca Molinillo Frasco 80g,ONZA,S/ 18.90,vivanda,AJÍ PIMIENTO,2024-12-07 14:29:34.007495,80.0,g,Sal de Maras ONZA Ají Panca Molinillo Frasco,18.9
Aceituna Manzanilla VALDEPORRES con Pimiento Frasco 370g,VALDEPORRES,S/ 10.60,vivanda,AJÍ PIMIENTO,2024-12-07 14:29:34.007495,370.0,g,Aceituna Manzanilla VALDEPORRES con Pimiento Frasco,10.6
Aceituna Verde Rellena con Pimiento OLIVALLE Balde 350g,OLIVALLE,S/ 21.40,vivanda,AJÍ PIMIENTO,2024-12-07 14:29:34.007495,350.0,g,Aceituna Verde Rellena con Pimiento OLIVALLE Balde,21.4
Bowl de Quinua con Salsa de Alcachofa y Pimiento CASA VERDE 225g,CASA VERDE,S/ 7.90,vivanda,AJÍ PIMIENTO,2024-12-07 14:29:34.007495,225.0,g,Bowl de Quinua con Salsa de Alcachofa y Pimiento CASA VERDE,7.9
Aceitunas Verdes EL OLIVAR con Pimiento Bolsa 240g,EL OLIVAR,S/ 9.90,vivanda,AJÍ PIMIENTO,2024-12-07 14:29:34.007495,240.0,g,Aceitunas Verdes EL OLIVAR con Pimiento Bolsa,9.9
Salsa Picante SABORES DE LA SELVA Ají Charapita Botella 90ml,SABORES DE LA SELVA,S/ 18.50,vivanda,AJÍ PIMIENTO,2024-12-07 14:29:34.007495,90.0,ml,Salsa Picante SABORES DE LA SELVA Ají Charapita Botella,18.5
Aceituna Verde con Pimiento HUERTO MEJÍA Paquete 230g,HUERTO MEJÍA,S/ 12.30,vivanda,AJÍ PIMIENTO,2024-12-07 14:29:34.007495,230.0,g,Aceituna Verde con Pimiento HUERTO MEJÍA Paquete,12.3
Salsa WALIBI Ají criollo Doypack 85Gr,WALIBI,S/ 3.60,vivanda,AJÍ PIMIENTO,2024-12-07 14:29:34.007495,85.0,g,Salsa WALIBI Ají criollo Doypack r,3.6
Sal de Maras ONZA Ají Panca Doypack 400g,ONZA,S/ 8.70,vivanda,AJÍ PIMIENTO,2024-12-07 14:29:34.007495,400.0,g,Sal de Maras ONZA Ají Panca Doypack,8.7
Aceituna Verde con Pimiento BELL'S Táper 280g,BELL'S FRESCOS,S/ 11.90,vivanda,AJÍ PIMIENTO,2024-12-07 14:29:34.007495,280.0,g,Aceituna Verde con Pimiento BELL'S Táper,11.9
