description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Pan de Molde Blanco DON MAMINO sin Corteza Bolsa 560g,DON MAMINO,S/ 13.50,vivanda,PAN DE MOLDE,2024-12-07 13:51:54.606618,560.0,g,Pan de Molde Blanco DON MAMINO sin Corteza Bolsa,13.5
Pan de Molde Integral 6 Semillas LA FLORENCIA Bolsa 500g,LA FLORENCIA,S/ 12.90,vivanda,PAN DE MOLDE,2024-12-07 13:51:54.606618,500.0,g,Pan de Molde Integral 6 Semillas LA FLORENCIA Bolsa,12.9
Pan de Molde Integral LA FLORENCIA Bolsa 500g,LA FLORENCIA,S/ 7.90,vivanda,PAN DE MOLDE,2024-12-07 13:51:54.606618,500.0,g,Pan de Molde Integral LA FLORENCIA Bolsa,7.9
Pan de Molde BIMBO Integral Bolsa 750g,BIMBO,S/ 14.40,vivanda,PAN DE MOLDE,2024-12-07 13:51:54.606618,750.0,g,Pan de Molde BIMBO Integral Bolsa,14.4
Pan de Molde Integral UNIÓN Mediano Bolsa 360g,UNIÓN,S/ 9.40,vivanda,PAN DE MOLDE,2024-12-07 13:51:54.606618,360.0,g,Pan de Molde Integral UNIÓN Mediano Bolsa,9.4
Pan de Molde Blanco BIMBO Extra Grande Bolsa 750g,BIMBO,S/ 14.40,vivanda,PAN DE MOLDE,2024-12-07 13:51:54.606618,750.0,g,Pan de Molde Blanco BIMBO Extra Grande Bolsa,14.4
Pan de Molde Blanco BIMBO Vital de Semillas Bolsa 600g,BIMBO,S/ 14.80,vivanda,PAN DE MOLDE,2024-12-07 13:51:54.606618,600.0,g,Pan de Molde Blanco BIMBO Vital de Semillas Bolsa,14.8
Pan de Molde DON MAMINO con Salvado de Trigo Bolsa 560g,DON MAMINO,S/ 13.50,vivanda,PAN DE MOLDE,2024-12-07 13:51:54.606618,560.0,g,Pan de Molde DON MAMINO con Salvado de Trigo Bolsa,13.5
Pan de Molde Blanco LA FLORENCIA Bolsa 500g,LA FLORENCIA,S/ 7.90,vivanda,PAN DE MOLDE,2024-12-07 13:51:54.606618,500.0,g,Pan de Molde Blanco LA FLORENCIA Bolsa,7.9
Pan de Molde UNIÓN Multisemillas y Avena Bolsa 540g,UNIÓN,S/ 13.20,vivanda,PAN DE MOLDE,2024-12-07 13:51:54.606618,540.0,g,Pan de Molde UNIÓN Multisemillas y Avena Bolsa,13.2
Pan de Molde Integral BIMBO sin Bordes Bolsa 650g,BIMBO,S/ 16.40,vivanda,PAN DE MOLDE,2024-12-07 13:51:54.606618,650.0,g,Pan de Molde Integral BIMBO sin Bordes Bolsa,16.4
