unit,description,price,website,search_term,scrape_timestamp
Pote 310g,Mermelada Fresa GLORIA Pote 310g,S/ 6.90 un,plaza_vea,MERMELADA,2024-12-04 00:20:03.504100
Frasco 950g,Mermelada GLORIA Fresa Frasco 950g,S/ 14.30 un,plaza_vea,MERMELADA,2024-12-04 00:20:03.504100
Frasco 1Kg,Mermelada BELL'S Fresa Frasco 1Kg,S/ 13.90 un,plaza_vea,MERMELADA,2024-12-04 00:20:03.504100
Frasco 350g,Mermelada BELL'S Fresa Frasco 350g,S/ 7.10 un,plaza_vea,MERMELADA,2024-12-04 00:20:03.504100
Doypack 700g,Mermelada Fresa GLORIA Doypack 700g,S/ 11.50 un,plaza_vea,MERMELADA,2024-12-04 00:20:03.504100
Pote 350g,Mermelada COMPASS Fresa Pote 350g,S/ 5.80 un,plaza_vea,MERMELADA,2024-12-04 00:20:03.504100
Frasco 240g,Mermelada BELL'S Naranja Frasco 240g,S/ 5.30 un,plaza_vea,MERMELADA,2024-12-04 00:20:03.504100
Doypack 227g,Mermelada de Fresa FANNY Doypack 227g,S/ 4 un,plaza_vea,MERMELADA,2024-12-04 00:20:03.504100
Doypack 700g,Mermelada de Fresa FANNY Doypack 700g,S/ 11.40 un,plaza_vea,MERMELADA,2024-12-04 00:20:03.504100
Pote 200g,Mermelada de Frutos del Bosque Pote 200g,S/ 4.50 un,plaza_vea,MERMELADA,2024-12-04 00:20:03.504100
Frasco 1kg,Mermelada COMPASS Fresa Frasco 1Kg,S/ 13.10 un,plaza_vea,MERMELADA,2024-12-04 00:20:03.504100
Frasco 230g,Mermelada BELL'S Dieta de fresa Frasco 230Gr,S/ 6.90 un,plaza_vea,MERMELADA,2024-12-04 00:20:03.504100
Frasco 310g,Mermelada DELGA-C Fresa sin azúcar Frasco 310G...,S/ 9.80 un,plaza_vea,MERMELADA,2024-12-04 00:20:03.504100
Frasco 180g,Mermelada Light de Arándanos CASA VERDE Frasco...,S/ 12.90 un,plaza_vea,MERMELADA,2024-12-04 00:20:03.504100
Frasco 240g,Mermelada de Sauco COMPASS Frasco 240g,S/ 7.90 un,plaza_vea,MERMELADA,2024-12-04 00:20:03.504100
Vaso 290g,Mermelada Fresa GLORIA Vaso 290g,S/ 6.90 un,plaza_vea,MERMELADA,2024-12-04 00:20:03.504100
Frasco 230g,Mermelada BELL'S Light Piña Frasco 230g,S/ 6.90 un,plaza_vea,MERMELADA,2024-12-04 00:20:03.504100
Frasco 320g,Mermelada BELL'S Fresa Frasco 320g,S/ 5.20 un,plaza_vea,MERMELADA,2024-12-04 00:20:03.504100
Frasco 210g,Mermelada CASA VERDE Arándano y Mango Frasco 2...,S/ 9 un,plaza_vea,MERMELADA,2024-12-04 00:20:03.504100
Doypack 200g,Mermelada de Fresa ACONCAGUA Doypack 200g,S/ 3.30 un,plaza_vea,MERMELADA,2024-12-04 00:20:03.504100
Frasco 240g,Mermelada BELL'S Piña Frasco 240g,S/ 5.30 un,plaza_vea,MERMELADA,2024-12-04 00:20:03.504100
Pote 320g,Mermelada de Fresa FANNY Pote 320g,S/ 7.40 un,plaza_vea,MERMELADA,2024-12-04 00:20:03.504100
Pote 200g,Mermelada de Aguaymanto Pote 200g,S/ 4.50 un,plaza_vea,MERMELADA,2024-12-04 00:20:03.504100
Doypack 200g,Mermelada de Durazno ACONCAGUA Doypack 200g,S/ 3.30 un,plaza_vea,MERMELADA,2024-12-04 00:20:03.504100
Sachet 90g,Mermelada GLORIA Fresa Sachet 90g,S/ 1.90 un,plaza_vea,MERMELADA,2024-12-04 00:20:03.504100
Vaso 290g,Mermelada de Fresa FANNY Vaso 290g,S/ 7 un,plaza_vea,MERMELADA,2024-12-04 00:20:03.504100
Pote 200g,Mermelada Untable de Frutos del Bosque Sin Azú...,S/ 7.50 un,plaza_vea,MERMELADA,2024-12-04 00:20:03.504100
Frasco 390g,Mermelada de Arándanos SPREAD sin Azúcar Añadi...,S/ 19.90 un,plaza_vea,MERMELADA,2024-12-04 00:20:03.504100
Frasco 220g,Mermelada LA VERONICA Sauco Sin Azúcar Frasco ...,S/ 9.90 un,plaza_vea,MERMELADA,2024-12-04 00:20:03.504100
Frasco 320g,Mermelada COMPASS Fresa Frasco 320g,S/ 5.50 un,plaza_vea,MERMELADA,2024-12-04 00:20:03.504100
Frasco 390g,Mermelada de Fresa SPREAD sin Azúcar Añadida F...,S/ 19.90 un,plaza_vea,MERMELADA,2024-12-04 00:20:03.504100
Doypack 90g,Mermelada FANNY Fresa Doypack 90g,S/ 1.80 un,plaza_vea,MERMELADA,2024-12-04 00:20:03.504100
Doypack 200g,Mermelada de Manzana y Canela ACONCAGUA Doypac...,S/ 3.30 un,plaza_vea,MERMELADA,2024-12-04 00:20:03.504100
Frasco 240g,Mermelada BELL'S Fresa Frasco 240g,S/ 5.30 un,plaza_vea,MERMELADA,2024-12-04 00:20:03.504100
Frasco 950g,Mermelada de Fresa FANNY Frasco 950g,S/ 16.40 un,plaza_vea,MERMELADA,2024-12-04 00:20:03.504100
Frasco 220g,Mermelada LA VERÓNICA Aguaymanto Frasco 220g,S/ 9.90 un,plaza_vea,MERMELADA,2024-12-04 00:20:03.504100
Doypack 200g,Mermelada de Mora DELGA-C Sin Azúcar Doypack 2...,S/ 8.20 un,plaza_vea,MERMELADA,2024-12-04 00:20:03.504100
Pote 200g,Mermelada de Piña Pote 200g,S/ 4.50 un,plaza_vea,MERMELADA,2024-12-04 00:20:03.504100
Pote 200g,Mermelada Untable de Fresa Sin Azúcar LA FLORE...,S/ 6.50 un,plaza_vea,MERMELADA,2024-12-04 00:20:03.504100
Pote 200g,Mermelada de Naranja Pote 200g,S/ 4.50 un,plaza_vea,MERMELADA,2024-12-04 00:20:03.504100
Frasco 310g,Mermelada DELGA-C Mora sin azúcar Frasco 310Gr,S/ 9.80 un,plaza_vea,MERMELADA,2024-12-04 00:20:03.504100
Frasco 240g,Mermelada de Mandarina COMPASS Frasco 240g,S/ 6.90 un,plaza_vea,MERMELADA,2024-12-04 00:20:03.504100
Frasco 240g,Mermelada de Fresa COMPASS Frasco 240g,S/ 6.20 un,plaza_vea,MERMELADA,2024-12-04 00:20:03.504100
Frasco 284g,Mermelada ST. DALFOUR Fresa Frasco 284g,S/ 19.90 un,plaza_vea,MERMELADA,2024-12-04 00:20:03.504100
Frasco 310g,Mermelada DELGA-C Fusión Tropical 0% Azúcar Fr...,S/ 9.80 un,plaza_vea,MERMELADA,2024-12-04 00:20:03.504100
Pote 200g,Mermelada de Fresa Pote 200g,S/ 4.50 un,plaza_vea,MERMELADA,2024-12-04 00:20:03.504100
Frasco 284g,Mermelada ST. DALFOUR Frambuesa Frasco 284g,S/ 19.90 un,plaza_vea,MERMELADA,2024-12-04 00:20:03.504100
Frasco 310g,Mermelada DELGA-C Piña 0% Azúcar Frasco 310Gr,S/ 9.80 un,plaza_vea,MERMELADA,2024-12-04 00:20:03.504100
Frasco 330g,Mermelada CREMA & NATA Diet Fresa Frasco 330g,S/ 32.90 un,plaza_vea,MERMELADA,2024-12-04 00:20:03.504100
Frasco 240g,Mermelada de Aguaymanto & Yacón con Agave ECOA...,S/ 17.80 un,plaza_vea,MERMELADA,2024-12-04 00:20:03.504100
Frasco 280g,Mermelada HELIOS Fresa Dulce Diet Frasco 280g,S/ 22.70 un,plaza_vea,MERMELADA,2024-12-04 00:20:03.504100
Pote 260g,Mermelada BERRIES Fresa y Frambuesa Pote 260g,S/ 22.90 un,plaza_vea,MERMELADA,2024-12-04 00:20:03.504100
Frasco 240g,Mermelada de Lúcuma & Yacón con Agave ECOANDIN...,S/ 20.50 un,plaza_vea,MERMELADA,2024-12-04 00:20:03.504100
Frasco 280g,Mermelada HELIOS Arándanos Dulce Diet Frasco 2...,S/ 22.70 un,plaza_vea,MERMELADA,2024-12-04 00:20:03.504100
Bandeja 1un,Milhojas de Mermelada de Fresa LA FLORENCIA 1u...,S/ 39.90 un,plaza_vea,MERMELADA,2024-12-04 00:20:03.504100
