unit,description,price,website,search_term,scrape_timestamp
Bolsa 420g,Caramelos AMBROSOLI Trifruna Chicha Mango Piña...,S/ 9.90 un,plaza_vea,CARAMELOS,2024-12-04 00:26:01.538332
Bolsa 210g,Chocolate CHOCOFUN Galleta y Caramelo Bolsa 21...,S/ 6.90 un,plaza_vea,CARAMELOS,2024-12-04 00:26:01.538332
Pote 900ml,Helado D'ONOFRIO Frio Rico Crocante Caramelo y...,S/ 24.90 un,plaza_vea,CARAMELOS,2024-12-04 00:26:01.538332
Barra 216g,Chocolate CHOCOFUN Caramelo Barra 216g,S/ 7.90 un,plaza_vea,CARAMELOS,2024-12-04 00:26:01.538332
Caja 6un,Café COLCAFÉ Capuccino Caramelo Caja 6un,S/ 12.50 un,plaza_vea,CARAMELOS,2024-12-04 00:26:01.538332
Bolsa 216g,Chocolate CHOCOFUN Caramelo Bolsa 216g,S/ 7.90 un,plaza_vea,CARAMELOS,2024-12-04 00:26:01.538332
Pote 180g,Yogurt Griego TIGO Sensaciones con Fudge de Ca...,S/ 4.70 un,plaza_vea,CARAMELOS,2024-12-04 00:26:01.538332
Bolsa 1.84Oz,Chocolate MILKY WAY Con caramelo blando en bar...,S/ 4.60 un,plaza_vea,CARAMELOS,2024-12-04 00:26:01.538332
Bolsa 20g,Galleta con Caramelo BISCOLATA Break Bolsa 20g,S/ 1 un,plaza_vea,CARAMELOS,2024-12-04 00:26:01.538332
Caja 1un,Tinte para Cabello CASTING Creme Gloss 630 Car...,S/ 28.90 un,plaza_vea,CARAMELOS,2024-12-04 00:26:01.538332
,Set de Adornos para Árbol DECO HOME Caramelos ...,S/ 5.90 un,plaza_vea,CARAMELOS,2024-12-04 00:26:01.538332
Frasco 65g,Sazonador Pop Corn BELL'S Sabor a Caramelo Fra...,S/ 10.30 un,plaza_vea,CARAMELOS,2024-12-04 00:26:01.538332
Frasco 480g,Sirope Sabor a Caramelo SPITZE Frasco 480g,S/ 11.50 un,plaza_vea,CARAMELOS,2024-12-04 00:26:01.538332
Caja 100g,Peccanroll HELENA Caramelo Crunch Caja 100g,S/ 17.50 un,plaza_vea,CARAMELOS,2024-12-04 00:26:01.538332
Bolsa 400g,Caramelos Masticables MOGUL Super Blandos Bols...,S/ 13 un,plaza_vea,CARAMELOS,2024-12-04 00:26:01.538332
,Set de Adornos para Árbol DECO HOME Caramelos ...,S/ 7.90 un,plaza_vea,CARAMELOS,2024-12-04 00:26:01.538332
,Adorno DECO HOME Caramelos 2un Dul N,S/ 6.90 un,plaza_vea,CARAMELOS,2024-12-04 00:26:01.538332
Bolsa 125g,Tronquitos de Chocolate 2 CERRITOS Caramelos B...,S/ 8.40 un,plaza_vea,CARAMELOS,2024-12-04 00:26:01.538332
Caja 1un,Caramelos MULTIBIOTICOS Duros sin Azúcar con S...,S/ 18.90 un,plaza_vea,CARAMELOS,2024-12-04 00:26:01.538332
Pote 473ml,Helado HÄAGEN DAZS de Vainilla Caramelo y Brow...,S/ 29.90 un,plaza_vea,CARAMELOS,2024-12-04 00:26:01.538332
Caja 1un,Tinte para Cabello SOFT COLOR Sin Amoníaco 63 ...,S/ 29.90 un,plaza_vea,CARAMELOS,2024-12-04 00:26:01.538332
,Adorno para Árbol DECO HOME Caramelo Surtido D...,S/ 10.90 un,plaza_vea,CARAMELOS,2024-12-04 00:26:01.538332
Bolsa 125g,Tronquitos Surtidos 2 CERRITOS Caramelos Bland...,S/ 8.40 un,plaza_vea,CARAMELOS,2024-12-04 00:26:01.538332
Frasco 80ml,Ambientador Varita Vainilla Caramelo ETERNA Bi...,S/ 18.50 un,plaza_vea,CARAMELOS,2024-12-04 00:26:01.538332
,Fuente de Caramelo DECO HOME Dulce Navidad,S/ 20.90 un,plaza_vea,CARAMELOS,2024-12-04 00:26:01.538332
Bolsa 125g,Confite Surtidos 2 CERRITOS Caramelos Blandos ...,S/ 8.30 un,plaza_vea,CARAMELOS,2024-12-04 00:26:01.538332
Caja 1un,Caramelos MULTIBIOTICOS Duros sin Azúcar con S...,S/ 18.90 un,plaza_vea,CARAMELOS,2024-12-04 00:26:01.538332
Bolsa 420g,Caramelos Masticables AMBROSOLI Trifruna Manza...,S/ 9.90 un,plaza_vea,CARAMELOS,2024-12-04 00:26:01.538332
Bolsa 100un,Caramelos ARCOR Limón Bolsa 100Un,S/ 8.30 un,plaza_vea,CARAMELOS,2024-12-04 00:26:01.538332
Envase 16g,Caramelos TIC TAC Naranja Envase 16g,S/ 3.10 un,plaza_vea,CARAMELOS,2024-12-04 00:26:01.538332
Bolsa 280g,Caramelos Banderitas AMBROSOLI Bolsa 280g,S/ 5.50 un,plaza_vea,CARAMELOS,2024-12-04 00:26:01.538332
Bolsa 360g,Caramelos ARCOR Chicha Morada Bolsa 360g,S/ 8.30 un,plaza_vea,CARAMELOS,2024-12-04 00:26:01.538332
Paquete 9un,Caramelos HALLS Menta Fuerte Paquete 9un,S/ 2.10 un,plaza_vea,CARAMELOS,2024-12-04 00:26:01.538332
Bolsa 412g,Caramelos Masticables de Fruta ARCOR Bolsa 412...,S/ 12.90 un,plaza_vea,CARAMELOS,2024-12-04 00:26:01.538332
Bolsa 283g,Caramelos Surtidos AMBROSOLI Arbolito Bolsa 28...,S/ 7.19 un,plaza_vea,CARAMELOS,2024-12-04 00:26:01.538332
Bolsa 100un,Caramelos AMBROSOLI Gajo frutas Bolsa 100Un,S/ 8 un,plaza_vea,CARAMELOS,2024-12-04 00:26:01.538332
Bolsa 620g,Caramelos AMBROSOLI Blando de leche Bolsa 620G...,S/ 16.90 un,plaza_vea,CARAMELOS,2024-12-04 00:26:01.538332
Bolsa 450g,Caramelos rellenos con chicle AMBROSOLI Súper ...,S/ 10.50 un,plaza_vea,CARAMELOS,2024-12-04 00:26:01.538332
Bolsa 2.17Oz,Caramelos SKITTLES ORIGINAL Duro Sabores Surti...,S/ 5 un,plaza_vea,CARAMELOS,2024-12-04 00:26:01.538332
Lata 35g,Caramelos MENTOS Kiss menta Lata 35Gr,S/ 9.90 un,plaza_vea,CARAMELOS,2024-12-04 00:26:01.538332
Bolsa 250g,Caramelos Surtidos BELL'S Bolsa 250g,S/ 4.50 un,plaza_vea,CARAMELOS,2024-12-04 00:26:01.538332
Bolsa 409g,Caramelos ARCOR Sabor a menta con chocolate Bo...,S/ 11.50 un,plaza_vea,CARAMELOS,2024-12-04 00:26:01.538332
Paquete 9un,Caramelos HALLS Cereza Paquete 9un,S/ 2.10 un,plaza_vea,CARAMELOS,2024-12-04 00:26:01.538332
Bolsa 250g,Caramelos de Chicha Morada BELL'S Bolsa 250g,S/ 4.50 un,plaza_vea,CARAMELOS,2024-12-04 00:26:01.538332
Paquete 9un,Caramelos HALLS Mora Azul Paquete 9un,S/ 2.10 un,plaza_vea,CARAMELOS,2024-12-04 00:26:01.538332
Paquete 29.04g,Caramelos Masticables MENTOS Tutti Frutti Paqu...,S/ 2 un,plaza_vea,CARAMELOS,2024-12-04 00:26:01.538332
Bolsa 29.04g,Caramelos MENTOS Menta Bolsa 29.04g,S/ 2 un,plaza_vea,CARAMELOS,2024-12-04 00:26:01.538332
Paquete 9un,Caramelos HALLS Hierbabuena Paquete 9un,S/ 1.90 un,plaza_vea,CARAMELOS,2024-12-04 00:26:01.538332
Bolsa 250g,Caramelos de Limón BELL'S Bolsa 250g,S/ 4.50 un,plaza_vea,CARAMELOS,2024-12-04 00:26:01.538332
Bolsa 100un,"Caramelos AMBROSOLI Rojo, Amarillo, Cola Negro...",S/ 6.90 un,plaza_vea,CARAMELOS,2024-12-04 00:26:01.538332
Paquete 29.04g,Caramelos Masticables MENTOS Limón Paquete 29....,S/ 2 un,plaza_vea,CARAMELOS,2024-12-04 00:26:01.538332
,Adorno DECO HOME Caramelos 2un Dul N,S/ 6.90 un,plaza_vea,CARAMELOS,2024-12-04 00:26:01.538332
Bolsa 125g,Tronquitos de Chocolate 2 CERRITOS Caramelos B...,S/ 8.40 un,plaza_vea,CARAMELOS,2024-12-04 00:26:01.538332
Caja 12un,Caramelos HALLS Mora Azul Lyptus Caja 12un,S/ 24 un,plaza_vea,CARAMELOS,2024-12-04 00:26:01.538332
Caja 12un,Caramelos HALLS Extra Fuerte Caja 12un,S/ 24 un,plaza_vea,CARAMELOS,2024-12-04 00:26:01.538332
Caja 1un,Caramelos MULTIBIOTICOS Duros sin Azúcar con S...,S/ 18.90 un,plaza_vea,CARAMELOS,2024-12-04 00:26:01.538332
Pote 473ml,Helado HÄAGEN DAZS de Vainilla Caramelo y Brow...,S/ 29.90 un,plaza_vea,CARAMELOS,2024-12-04 00:26:01.538332
Bolsa 2.17Oz,Caramelos SKITTLES WILD BERRY Sabor de frutas ...,S/ 5 un,plaza_vea,CARAMELOS,2024-12-04 00:26:01.538332
,Caramelos TIC TAC Menta Intensa Envase 16g,S/ 2.60 un,plaza_vea,CARAMELOS,2024-12-04 00:26:01.538332
,Adorno para Árbol DECO HOME Caramelo Surtido D...,S/ 10.90 un,plaza_vea,CARAMELOS,2024-12-04 00:26:01.538332
