unit,description,price,website,search_term,scrape_timestamp
Paquete 6un,Bebida Rehidratante SPORADE Sabores Surtidos B...,S/ 9.90 un,plaza_vea,BEBIDA HIDRATANTE,2024-12-04 01:09:35.072888
Paquete 6un,Bebida Rehidratante GATORADE Tropical Fruit Bo...,S/ 10.90 un,plaza_vea,BEBIDA HIDRATANTE,2024-12-04 01:09:35.072888
Paquete 6un,Bebida Rehidratante GATORADE Sabores Surtidos ...,S/ 10.90 un,plaza_vea,BEBIDA HIDRATANTE,2024-12-04 01:09:35.072888
,Bebida Rehidratante SPORADE Tropical Paquete 5...,S/ 19.50 un,plaza_vea,BEBIDA HIDRATANTE,2024-12-04 01:09:35.072888
Botella 500ml,Bebida Rehidratante GATORADE Mandarina Botella...,S/ 2 un,plaza_vea,BEBIDA HIDRATANTE,2024-12-04 01:09:35.072888
Paquete 4un,Bebida Rehidratante SUEROX Surtido Botella 630...,S/ 19.50 un,plaza_vea,BEBIDA HIDRATANTE,2024-12-04 01:09:35.072888
Botella 1.5L,Bebida Rehidratante SPORADE Tropical Electroli...,S/ 5.50 un,plaza_vea,BEBIDA HIDRATANTE,2024-12-04 01:09:35.072888
Botella 500ml,Bebida Rehidratante GATORADE Tropical Fruit Bo...,S/ 2 un,plaza_vea,BEBIDA HIDRATANTE,2024-12-04 01:09:35.072888
Botella 500ml,Bebida Rehidratante GATORADE Apple Ice Botella...,S/ 2 un,plaza_vea,BEBIDA HIDRATANTE,2024-12-04 01:09:35.072888
Paquete 4un,Bebida Rehidratante SUEROX Fresa Botella 630ml...,S/ 19.50 un,plaza_vea,BEBIDA HIDRATANTE,2024-12-04 01:09:35.072888
Paquete 4un,Bebida Rehidratante SUEROX Mora Botella 630ml ...,S/ 19.50 un,plaza_vea,BEBIDA HIDRATANTE,2024-12-04 01:09:35.072888
Botella 500ml,Bebida Rehidratante GATORADE Cool Blue Botella...,S/ 2 un,plaza_vea,BEBIDA HIDRATANTE,2024-12-04 01:09:35.072888
Botella 500ml,Bebida Rehidratante sin Azúcar SPORADE Apple I...,S/ 2.40 un,plaza_vea,BEBIDA HIDRATANTE,2024-12-04 01:09:35.072888
Botella 1L,Bebida Rehidratante GATORADE Frutos Tropicales...,S/ 3.60 un,plaza_vea,BEBIDA HIDRATANTE,2024-12-04 01:09:35.072888
Botella 750ml,Bebida Rehidratante GATORADE Sabor a Mandarina...,S/ 3.30 un,plaza_vea,BEBIDA HIDRATANTE,2024-12-04 01:09:35.072888
Botella 500ml,Bebida Rehidratante SPORADE Mandarina Botella ...,S/ 2.40 un,plaza_vea,BEBIDA HIDRATANTE,2024-12-04 01:09:35.072888
Botella 500ml,Bebida Rehidratante sin Azúcar SPORADE Tropica...,S/ 2.40 un,plaza_vea,BEBIDA HIDRATANTE,2024-12-04 01:09:35.072888
Paquete 6un,Bebida Rehidratante POWERADE Uva Botella 600ml...,S/ 11.40 un,plaza_vea,BEBIDA HIDRATANTE,2024-12-04 01:09:35.072888
Botella 500ml,Bebida Rehidratante SPORADE Sabor a Uva Botell...,S/ 2.40 un,plaza_vea,BEBIDA HIDRATANTE,2024-12-04 01:09:35.072888
Botella 600ml,Bebida Rehidratante POWERADE Maracuyá Botella ...,S/ 2.40 un,plaza_vea,BEBIDA HIDRATANTE,2024-12-04 01:09:35.072888
Botella 1L,Bebida Rehidratante SPORADE Tropical Botella 1...,S/ 3.90 un,plaza_vea,BEBIDA HIDRATANTE,2024-12-04 01:09:35.072888
Botella 630ml,Bebida Rehidratante SUEROX Sabor a Mora Botell...,S/ 6.50 un,plaza_vea,BEBIDA HIDRATANTE,2024-12-04 01:09:35.072888
Botella 1.5L,Bebida Rehidratante POWERADE Mora Botella 1.5L,S/ 5.50 un,plaza_vea,BEBIDA HIDRATANTE,2024-12-04 01:09:35.072888
Botella 750ml,Bebida Rehidratante GATORADE Apple Ice Botella...,S/ 3.30 un,plaza_vea,BEBIDA HIDRATANTE,2024-12-04 01:09:35.072888
Botella 591ml,Bebida Rehidratante GATORADE Gatorlyte Fresa-K...,S/ 5 un,plaza_vea,BEBIDA HIDRATANTE,2024-12-04 01:09:35.072888
Botella 630ml,Bebida Rehidratante SUEROX Sabor a Manzana Bot...,S/ 6.50 un,plaza_vea,BEBIDA HIDRATANTE,2024-12-04 01:09:35.072888
Botella 630ml,Bebida Rehidratante SUEROX Sabor a Fresa - Kiw...,S/ 6.50 un,plaza_vea,BEBIDA HIDRATANTE,2024-12-04 01:09:35.072888
Botella 475ml,Bebida Rehidratante ELECTROLIGHT Fresa Botella...,S/ 2.10 un,plaza_vea,BEBIDA HIDRATANTE,2024-12-04 01:09:35.072888
Botella 630ml,Bebida Rehidratante SUEROX Frutos Rojos Botell...,S/ 6.50 un,plaza_vea,BEBIDA HIDRATANTE,2024-12-04 01:09:35.072888
Botella 475ml,Bebida Rehidratante ELECTROLIGHT Granadilla Bo...,S/ 2.10 un,plaza_vea,BEBIDA HIDRATANTE,2024-12-04 01:09:35.072888
Botella 500ml,Bebida Rehidratante SPORADE Tropical Botella 5...,S/ 2.40 un,plaza_vea,BEBIDA HIDRATANTE,2024-12-04 01:09:35.072888
Botella 475ml,Bebida Rehidratante ELECTROLIGHT Mora Botella ...,S/ 2.10 un,plaza_vea,BEBIDA HIDRATANTE,2024-12-04 01:09:35.072888
