unit,description,price,website,search_term,scrape_timestamp
Presentación 0.6 kg aprox.,Carne Molida de Res Empacada al vacío EL BUEN ...,S/ 19.80 x kg,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-03 22:20:28.609680
Presentación 0.6 kg aprox.,Carne Molida Light de Res Empacada al vacío EL...,S/ 34.80 x kg,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-03 22:20:28.609680
Paquete 500g,Carne Molida de Pavita x500g,S/ 12.90 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-03 22:20:28.609680
Doypack 250g,Ají Panca Molido SIBARITA Panquita Doypack 250...,S/ 8.40 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-03 22:20:28.609680
Bolsa 10un,Tortillas BIMBO Cero Cero Bolsa 280g,S/ 8.90 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-03 22:20:28.609680
Paquete 10un,Pan Árabe Integral EL CEDRO con Salvado de Tri...,S/ 7.20 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-03 22:20:28.609680
Presentación 1.35 kg aprox.,Panceta de Cerdo con Hueso y Piel EL BUEN CORT...,S/ 24.89 x kg,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-03 22:20:28.609680
Caja 42g,Caldo de Carne DOÑA GUSTA Concentrado en Polvo...,S/ 2.20 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-03 22:20:28.609680
Bolsa 240g,Pan Pita BIMBO Cero Cero Bolsa 240g,S/ 6.80 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-03 22:20:28.609680
Bolsa 850g,Hamburguesa de Carne La Super SAN FERNANDO Bol...,S/ 12.70 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-03 22:20:28.609680
Bolsa 910g,Hamburguesa de Carne La Casera SAN FERNANDO Bo...,S/ 12.40 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-03 22:20:28.609680
NO MAPEADO 0.5Kg,Carne Molida Congelada LOS HIERROS 500g,S/ 10.90 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-03 22:20:28.609680
,Carne Molida de Cerdo SAN FERNANDO Paquete 500...,S/ 15.50 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-03 22:20:28.609680
Bolsa 80g,Sopa Instántanea AJINOMEN Sabor a Carne Bolsa ...,S/ 1.60 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-03 22:20:28.609680
Presentación 1.4 kg aprox.,Guiso de Cerdo Nacional Fresco x kg,S/ 19.90 x kg,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-03 22:20:28.609680
Presentación 1.04 kg aprox.,Chuleta de Lomo de Cerdo,S/ 18.89 x kg,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-03 22:20:28.609680
Presentación 1.2 kg aprox.,Bife de Lomo de Cerdo EL BUEN CORTE,S/ 28.90 x kg,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-03 22:20:28.609680
Frasco 6g,Protector Solar Facial NEUTROGENA Sun Fresh De...,S/ 65.90 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-03 22:20:28.609680
Presentación 2.6 kg aprox.,Panceta de Cerdo con Piel Congelada x Kg,S/ 24.90 x kg,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-03 22:20:28.609680
Bolsa 15Kg,Comida para Perros MIMASKOT Adultos Raza Media...,S/ 94.90 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-03 22:20:28.609680
Caja 75.2g,Caldo en Cubitos MAGGI sabor Carne Caja 75.2g,S/ 3.90 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-03 22:20:28.609680
Bolsa 9Kg,Comida para Gatos RICOCAT Gatitos Carne Pescad...,S/ 85.90 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-03 22:20:28.609680
Paquete 10un,Pan Árabe Blanco EL CEDRO Bolsa 10un,S/ 7.30 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-03 22:20:28.609680
Presentación 1.04 kg aprox.,Chuleta de Pierna de Cerdo con Piel,S/ 18.89 x kg,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-03 22:20:28.609680
Bolsa 560g,Pan Integral BIMBO Cero Cero Bolsa 560g,S/ 10.80 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-03 22:20:28.609680
Bolsa 8Kg,Alimento para Gatos CAT CHOW Adulto Sabor Salm...,S/ 104.90 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-03 22:20:28.609680
Bolsa 22Kg,"Comida para Perros MIMASKOT Carne, Cereal y Ve...",S/ 133.90 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-03 22:20:28.609680
Paquete 25un,Caldo MAGGI Cubito Sabor Carne 100g Paquete 25...,S/ 5.50 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-03 22:20:28.609680
Bolsa 140g,Tostadas Integrales BIMBO Cero Cero Bolsa 140g,S/ 5.80 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-03 22:20:28.609680
Bolsa 530g,Pan Blanco BIMBO Cero Cero Bolsa 530g,S/ 10.50 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-03 22:20:28.609680
Bolsa 12un,Tortilla Artesanal Clásica EL CEDRO Bolsa 12un,S/ 8.50 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-03 22:20:28.609680
Tubo 40g,Protector Solar Facial NEUTROGENA Sun Fresh De...,S/ 65.90 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-03 22:20:28.609680
