unit,description,price,website,search_term,scrape_timestamp
Caja 2100g,Fórmula Infantil SIMILAC 3 HMO Caja 2100g,S/ 194.30 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-03 23:22:56.972521
Paquete 8un,Formula Láctea NAN 3 Crecimiento Lata 390g Paq...,S/ 40.40 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-03 23:22:56.972521
Caja 1.4Kg,Fórmula Infantil SIMILAC Total Comfort Caja 1....,S/ 275.50 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-03 23:22:56.972521
Paquete 8un,Formula Láctea NAN 2 Bebés Lata 390g Paquete 8...,S/ 47.20 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-03 23:22:56.972521
Botella 1000g,Desatorador para Baños DIAMANTE Fórmula Especi...,S/ 12.89 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-03 23:22:56.972521
Paquete 6un,Fórmula Láctea de Crecimiento NAN 3 Lata 390g ...,S/ 31 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-03 23:22:56.972521
Lata 800g,Fórmula Infantil SIMILAC 3 HMO Lata 800g,S/ 81.70 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-03 23:22:56.972521
Caja 1kg,Fórmula Infantil ENFAMIL Confort Premium Caja ...,S/ 195.10 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-03 23:22:56.972521
Paquete 180g,Galletas para Perros GNAWLERS en forma de Hues...,S/ 9.50 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-03 23:22:56.972521
Bolsa 145g,Marshmallow COLOMBINA Millows sabores frutados...,S/ 4.90 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-03 23:22:56.972521
Lata 850g,Fórmula Nutricional GLUCERNA Vainilla para Dia...,S/ 137.69 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-03 23:22:56.972521
Caja 1.65kg,Fórmula Infantil ENFAMIL Premium 1 Caja 1.65Kg,S/ 298.70 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-03 23:22:56.972521
Lata 820g,Fórmula Infantil SIMILAC Total Comfort Lata 8...,S/ 177.50 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-03 23:22:56.972521
Lata 390g,Fórmula Láctea de Crecimiento NAN 3 Lata 390g,S/ 6.40 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-03 23:22:56.972521
Paquete 6un,Fórmula Láctea NAN 2 Bebés Lata 390g Paquete 6...,S/ 37.10 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-03 23:22:56.972521
Bolsa 145g,Marshmallow COLOMBINA Millows sabores frutados...,S/ 4.90 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-03 23:22:56.972521
Botella 1000g,Desatorados para Cocinas DIAMANTE Fórmula Espe...,S/ 12.89 un,plaza_vea,FÓRMULA PARA LACTANTES,2024-12-03 23:22:56.972521
