unit,description,price,website,search_term,scrape_timestamp
Presentación 1.1 kg aprox.,Hamburguesa Casera de Res LA FLORENCIA,S/ 19.90 x kg,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Presentación 1.2 kg aprox.,Hamburguesa de Res Premium LA FLORENCIA,S/ 25.90 x kg,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
,Pan con Hamburguesa Queso y Tocino x un,S/ 7.90 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
,Prensa para Hamburguesa WAYU,S/ 52.90 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
,Juguete PET STAR Peluche Hamburguesa,S/ 15.90 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Paquete 14un,Hamburguesa de pollo REDONDOS Bolsa 14un,S/ 11.99 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Bolsa 850g,Hamburguesa de Carne La Super SAN FERNANDO Bol...,S/ 12.70 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Bolsa 910g,Hamburguesa de Carne La Casera SAN FERNANDO Bo...,S/ 12.40 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Paquete 8un,Hamburguesa OTTO KUNZ Premium de Res Bolsa 8un,S/ 23.90 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Bolsa 4un,Hamburguesa OTTO KUNZ Premium de Res Bolsa 4un,S/ 13.90 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Bolsa 910g,Hamburguesa La Casera de Pollo SAN FERNANDO Bo...,S/ 12.69 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Bolsa 8un,Hamburguesa de Res OREGON Foods Bolsa 8un,S/ 26.90 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Caja 4un,Hamburguesa OREGON FOODS Parrillera Novillo Ca...,S/ 31 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Caja 4un,Hamburguesa OREGON FOODS Carne Angus Caja 4un,S/ 52.59 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Bolsa 12un,Mini Hamburguesas de Res RANCHERAS Bolsa 600g,S/ 17.70 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Bolsa 8un,Hamburguesa de Res y Cerdo SAN FERNANDO Bolsa ...,S/ 21.99 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Caja 4un,Hamburguesa de Pollo Parrillera REDONDOS Caja ...,S/ 19.30 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Bolsa 6un,Hamburguesa de Pollo REDONDOS Bolsa 360g,S/ 5.60 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Bolsa 14un,Hamburguesas Practiburguer con Carne BELL'S Bo...,S/ 12.99 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Bolsa 8un,Hamburguesas Practiburguer con Carne BELL'S Bo...,S/ 7.90 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Bolsa 510g,Hamburguesa de Pollo SAN FERNANDO Bolsa 6un,S/ 18 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Paquete 4un,Hamburguesa OTTO KUNZ Parrillera de Res Bolsa ...,S/ 28.90 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Caja 12un,Mini Hamburguesa Parrillera OTTO KUNZ Caja 600...,S/ 29.90 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Bolsa 340g,Hamburguesa de Res LOS HIERROS Bolsa 4un x 85g,S/ 13.49 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Bolsa 600g,Hamburguesa de Res LOS HIERROS Bolsa 4un x 150...,S/ 22.49 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Presentación 1 kg aprox.,Hamburguesa de Pollo Casera REDONDOS,S/ 16.90 x kg,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Caja 4un,Hamburguesa OREGON FOODS Parrillera de Pollo C...,S/ 23 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Caja 600g,Mini Hamburguesas OREGON FOODS Carne Angus Caj...,S/ 49.50 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Caja 4un,Hamburguesa Parrillera BELL'S SELECCIÓN Paquet...,S/ 19.90 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Paquete 14un,Hamburguesas Practiburguer con Pollo BELL'S Bo...,S/ 12.90 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Caja 240g,Hamburguesa Gluten Free FLEXFOOD Caja 240g,S/ 14.90 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Caja 150g,Hamburguesa de Soya BHAKTI NATURA Caja 150g,S/ 8 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Caja 4un,Hamburguesa de Pollo Parrillera Finas Hierbas ...,S/ 16.50 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Bolsa 4un,Hamburguesa de Salmón UMI Bolsa 360g,S/ 17.90 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Paquete 10un,Mini Hamburguesa Angus BELL'S SELECCIÓN Paquet...,S/ 24.90 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Caja 600g,Hamburguesa Parrillera de Pollo AVINKA Caja 4u...,S/ 20.40 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Bolsa 8un,Hamburguesa de Pollo OREGON FOODS Bolsa 8un,S/ 25.90 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Bolsa 8un,Hamburguesas Practiburger Pollo Bell's Bolsa 8...,S/ 7.90 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Caja 400g,Hamburguesa de Lentejas DELLANATURA Caja 400g,S/ 20.90 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Caja 4un,Hamburguesa Parrillera BON BEEF Caja 4un,S/ 34.90 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Caja 10un,Hamburguesa La Magnifica Bolsa 10un,S/ 24.90 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Caja 4un,Hamburguesa OREGON FOODS Bife Caja 4un,S/ 55.10 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Bolsa 500g,Hamburguesa de Trucha PISCIS Bolsa 500g,S/ 22.90 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Caja 400g,Hamburguesa de Garbanzos DELLANATURA Caja 400g,S/ 16.90 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Bolsa 504g,Hamburguesa de Pollo LOS HIERROS Bolsa 8un x 6...,S/ 11.90 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Caja 4un,Hamburguesa Angus OTTO KUNZ Caja 4 un,S/ 57.90 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Caja 400g,Hamburguesa Vegetal de Finas Hierbas DELLANATU...,S/ 16.90 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Caja 5un,Hamburguesa de Lentejas y Champiñones SANÚA Ca...,S/ 21.19 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Caja 500g,Hamburguesa de Pescado BELL'S Caja 500g,S/ 16.90 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Caja 4un,Hamburguesa Angus BON BEEF Caja 4un,S/ 51.90 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Caja 4un,Hamburguesa Angus OTTO KUNZ Caja 4 un,S/ 57.90 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Caja 400g,Hamburguesa Vegetal de Finas Hierbas DELLANATU...,S/ 16.90 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Caja 5un,Hamburguesa de Lentejas y Champiñones SANÚA Ca...,S/ 21.19 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Caja 500g,Hamburguesa de Pescado BELL'S Caja 500g,S/ 16.90 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Caja 4un,Hamburguesa Angus BON BEEF Caja 4un,S/ 51.90 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Caja 8un,Mini Hamburguesa Angus BON BEEF Caja 8un,S/ 36.80 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Caja 400g,Hamburguesa de Quinua DELLANATURA Caja 400g,S/ 22.90 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Caja 5un,Hamburguesa de Garbanzos y Espinacas SANÚA Caj...,S/ 21.19 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Paquete 4un,Hamburguesa Angus BELL'S SELECCIÓN Paquete 4un,S/ 35.90 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Presentación 1 kg aprox.,Hamburguesa de Pollo Parrillera Premium,S/ 25.90 x kg,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Caja 600g,Hamburguesa Veggie BON BEEF Caja 600g,S/ 23.90 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Caja 5un,Hamburguesa Mixta SANÚA Caja 5un,S/ 21.19 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Caja 10un,Mix Mini Hamburguesas SANÚA Caja 500g,S/ 21.19 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Paquete 4un,Hamburguesa Angus Rellena de Queso Cheddar BON...,S/ 54.90 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
,Prensa para Hamburguesa WAYU,S/ 52.90 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
,Juguete PET STAR Peluche Hamburguesa,S/ 15.90 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Caja 36un,Nuggets de Pechuga de Pollo REDONDOS Caja 36un,S/ 14.60 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Paquete 10un,Nuggets de Pollo San Fernando Paquete 10un,S/ 4.40 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Caja 24un,Nuggets Pechuga de Pollo San Fernando Caja 24u...,S/ 14.20 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Bolsa 276g,Dedos de Pollo AVINKA 270g Bolsa 12un x 270g,S/ 11.50 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Bolsa 270g,Nuggets de Pollo con Quinua AVINKA Bolsa 15un,S/ 9.49 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Bolsa 350g,Chicharrón de Pollo AVINKA Bolsa 350g,S/ 16.70 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Bolsa 8un,Tiras de Pechuga de Pollo Empanizados REDONDOS...,S/ 11.90 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Bolsa 270g,Nuggets de Pollo con Brócoli AVINKA Bolsa 15un,S/ 9.50 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Bolsa 270g,Nuggets de Pollo Precocido AVINKA Bolsa 15un,S/ 10.50 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Bolsa 14un,La Súper Rica San Fernando Bolsa 14un,S/ 11.60 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Bolsa 600g,Milanesa de Pollo AVINKA Bolsa 4un,S/ 25.70 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Bolsa 300g,Deditos de Pechuga de Pollo REDONDOS Bolsa 300...,S/ 11.99 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Bolsa 350g,Pop Corn Chicken AVINKA Bolsa 350g,S/ 13.70 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Caja 400g,Alitas sabor a la Brasa REDONDOS Caja 400g,S/ 13.50 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Bolsa 12un,Nuggets de Pechuga de Pollo REDONDOS Bolsa 12u...,S/ 5.90 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Bolsa 600g,Suprema de Pollo AVINKA Bolsa 4un,S/ 24.70 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
Bolsa 4un,Milanesa de Pechuga de Pollo OREGON FOODS Bols...,S/ 27.90 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
,Chicharrón de Pollo SAN FERNANDO Paquete 300g,S/ 12.90 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
,Tiras de Pollo SAN FERNANDO Paquete 300g,S/ 13.50 un,plaza_vea,HAMBURGUESA,2024-12-03 22:42:31.160699
