brand,description,price,website,search_term,scrape_timestamp
Tampico,Refresco TAMPICO Granadilla Punch Paquete 12u Botella 500ml,S/ 18.00,vega,GRANADILLA,2024-12-04 14:00:16.680808
Tampico,Bebida TAMPICO Granadilla Punch Botella 500ml,S/ 1.50,vega,GRANADILLA,2024-12-04 14:00:16.680808
