brand,description,price,website,search_term,scrape_timestamp
Plenitud,Pañal PLENITUD Classic Verde Talla M Paquete 20un,S/ 34.90 31%,vega,VAINITA VERDE (AMERICANA),2024-12-04 14:12:49.038032
Pilsen,Cerveza PILSEN Pack 6 Botella 305ml,S/ 21.50 20%,vega,VAINITA VERDE (AMERICANA),2024-12-04 14:12:49.038032
Vega,Canasta Navideña Mágica - Verde,S/ 49.90 15%,vega,VAINITA VERDE (AMERICANA),2024-12-04 14:12:49.038032
Suave,Papel Higiénico SUAVE Junior Doble Hoja Plancha 12 Pack 4u,S/ 39.30 14%,vega,VAINITA VERDE (AMERICANA),2024-12-04 14:12:49.038032
Gran Chalan,Arroz Extra GRAN CHALAN Bolsa 5 kg,S/ 24.90 4%,vega,VAINITA VERDE (AMERICANA),2024-12-04 14:12:49.038032
Faraon,Arroz Extra FARAON Bolsa 5Kg,S/ 26.20 4%,vega,VAINITA VERDE (AMERICANA),2024-12-04 14:12:49.038032
Costeño,Arroz Extra COSTEÑO Bolsa 750g,S/ 4.70,vega,VAINITA VERDE (AMERICANA),2024-12-04 14:12:49.038032
Faraon,Arroz Extra FARAON Bolsa 750g,S/ 5.00,vega,VAINITA VERDE (AMERICANA),2024-12-04 14:12:49.038032
Costeño,Arroz Superior COSTEÑO Bolsa 750g,S/ 4.20,vega,VAINITA VERDE (AMERICANA),2024-12-04 14:12:49.038032
Vega,Arroz Superior VEGA Bolsa 750g,S/ 3.70,vega,VAINITA VERDE (AMERICANA),2024-12-04 14:12:49.038032
Costeño,Arroz Superior COSTEÑO Bolsa 5Kg,S/ 24.50,vega,VAINITA VERDE (AMERICANA),2024-12-04 14:12:49.038032
Veguita,Arroz Extra VEGA Pacasmayo Saco 10Kg,S/ 45.00,vega,VAINITA VERDE (AMERICANA),2024-12-04 14:12:49.038032
Pilsen,Cerveza PILSEN Pack 6 Botella 305ml Pack 2,S/ 45.72,vega,VAINITA VERDE (AMERICANA),2024-12-04 14:12:49.038032
Timonel,Arroz Superior TIMONEL Bolsa 1Kg,S/ 4.80,vega,VAINITA VERDE (AMERICANA),2024-12-04 14:12:49.038032
Vega,Arroz Economico VEGA Bolsa 5Kg,S/ 19.50,vega,VAINITA VERDE (AMERICANA),2024-12-04 14:12:49.038032
Vega,Arroz Superior VEGA Bolsa 5Kg,S/ 22.50,vega,VAINITA VERDE (AMERICANA),2024-12-04 14:12:49.038032
Vega,Arroz VEGA Familiar 10 Kg,S/ 36.00,vega,VAINITA VERDE (AMERICANA),2024-12-04 14:12:49.038032
Vega,Arroz Extra VEGA Bolsa 5Kg,S/ 23.50,vega,VAINITA VERDE (AMERICANA),2024-12-04 14:12:49.038032
Vega,Arroz Extra VEGA Bolsa 750g,S/ 3.90,vega,VAINITA VERDE (AMERICANA),2024-12-04 14:12:49.038032
Paisana,Arroz Extra PAISANA Bolsa 5Kg,S/ 25.60,vega,VAINITA VERDE (AMERICANA),2024-12-04 14:12:49.038032
