description,price,website,search_term,scrape_timestamp
Pack (3 Comida De Gato Cat Chow Pouch Esterilizado Pescado x 85 Gr),S/ 17.70,tambo,LIZA,2024-12-07 16:32:58.849885
CAT CHOW Sterilized Fish 15x85g Nl XI,S/ 5.90,tambo,LIZA,2024-12-07 16:32:58.849885
Pack (2 Energizante Red Bull x 250 Ml),S/ 12.90,tambo,LIZA,2024-12-07 16:32:58.849885
Pack (2 Energizante Monster Energy x 473 Ml),S/ 11.90,tambo,LIZA,2024-12-07 16:32:58.849885
Pack (2 Energizante Monster Zero Sugar x 473 Ml),S/ 11.90,tambo,LIZA,2024-12-07 16:32:58.849885
Pack (2 Energizante Monster Energy Ultra x 473 Ml),S/ 11.90,tambo,LIZA,2024-12-07 16:32:58.849885
Pack (2 Energizante Monster Mango Loco x 473 Ml),S/ 11.90,tambo,LIZA,2024-12-07 16:32:58.849885
Pack (2 Energizante Red Bull Sugar Free x 250 Ml),S/ 12.90,tambo,LIZA,2024-12-07 16:32:58.849885
Pack (2 Energizante Red Bull Watermelon Edition x 250 Ml),S/ 13.90,tambo,LIZA,2024-12-07 16:32:58.849885
Jugo Gloria Naranja 1 L,S/ 5.50,tambo,LIZA,2024-12-07 16:32:58.849885
Bebida Láctea Uht Gloria Pro Triple Zero Chocolate 320 Ml,S/ 5.80,tambo,LIZA,2024-12-07 16:32:58.849885
Yogurt Gloria Battimix Vainilla Mini Cookies 138 gr,S/ 3.90,tambo,LIZA,2024-12-07 16:32:58.849885
Bebida Láctea Uht Shake Gloria Cookies & Cream 320 Ml,S/ 3.90,tambo,LIZA,2024-12-07 16:32:58.849885
Yogurt griego Gloria Frutos Rojos Bolsa 800 gr,S/ 7.90,tambo,LIZA,2024-12-07 16:32:58.849885
Energizante Volt Gamer Lata 473 ml,S/ 5.90,tambo,LIZA,2024-12-07 16:32:58.849885
Pack (3 Spaghetti Molitalia x 450 Gr),S/ 13.20,tambo,LIZA,2024-12-07 16:32:58.849885
Papas Inka Chips Cusqueña Finas Hierbas y Lima 115 gr,S/ 9.40,tambo,LIZA,2024-12-07 16:32:58.849885
Spaghetti Molitalia 500 gr,S/ 4.40,tambo,LIZA,2024-12-07 16:32:58.849885
Tallarín Molitalia 450 gr,S/ 4.40,tambo,LIZA,2024-12-07 16:32:58.849885
Pizza Familiar Carnivora Tambo,S/ 16.90,tambo,LIZA,2024-12-07 16:32:58.849885
Pizza Familiar Pepperoni Tambo,S/ 15.90,tambo,LIZA,2024-12-07 16:32:58.849885
Pizza Familiar Americana Tambo,S/ 13.90,tambo,LIZA,2024-12-07 16:32:58.849885
Fideos Tornillo Molitalia 250 gr,S/ 2.30,tambo,LIZA,2024-12-07 16:32:58.849885
Harina Molitalia Preparada 1 Kg,S/ 7.40,tambo,LIZA,2024-12-07 16:32:58.849885
Energizante VoL Ginseng 300 ml,S/ 2.90,tambo,LIZA,2024-12-07 16:32:58.849885
Energizante VoL Maca 300 ml,S/ 2.90,tambo,LIZA,2024-12-07 16:32:58.849885
Energizante VoL Pink 300 ml,S/ 2.90,tambo,LIZA,2024-12-07 16:32:58.849885
Empanada Ají de Gallina Tambo,S/ 4.20,tambo,LIZA,2024-12-07 16:32:58.849885
Pack (1 Pizza Familiar Hawaiana),S/ 14.90,tambo,LIZA,2024-12-07 16:32:58.849885
Toallitas Húmedas Zaidman 72 und,S/ 7.40,tambo,LIZA,2024-12-07 16:32:58.849885
Pack (2 Pizza Familiar Americana),S/ 19.90,tambo,LIZA,2024-12-07 16:32:58.849885
Pack (2 Pizza Familiar Hawaiana),S/ 20.90,tambo,LIZA,2024-12-07 16:32:58.849885
Pack (2 Pizza Familiar Carnivora),S/ 24.90,tambo,LIZA,2024-12-07 16:32:58.849885
Pack (2 Pizza Familiar Pepperoni),S/ 22.90,tambo,LIZA,2024-12-07 16:32:58.849885
Energizante Volt Dark 300 ml,S/ 2.90,tambo,LIZA,2024-12-07 16:32:58.849885
Bebida Energizante Red Bull 355 ml,S/ 10.90,tambo,LIZA,2024-12-07 16:32:58.849885
Bebida Energizante Red Bull 250 ml,S/ 8.50,tambo,LIZA,2024-12-07 16:32:58.849885
San Jorge Soda Familiar 75 gr,S/ 1.90,tambo,LIZA,2024-12-07 16:32:58.849885
Keke Bimbo Marmoleado Familiar 380 gr,S/ 10.50,tambo,LIZA,2024-12-07 16:32:58.849885
Keke Bimbo Naranja Familiar 380 gr,S/ 10.50,tambo,LIZA,2024-12-07 16:32:58.849885
