description,price,website,search_term,scrape_timestamp
Agua Cielo Sin Gas 1 Lt,S/ 2.60,tambo,AGUA DE MESA SIN GAS,2024-12-07 18:15:24.831166
Agua De Mesa Fontlife Sin Gas 1 L,S/ 2.30,tambo,AGUA DE MESA SIN GAS,2024-12-07 18:15:24.831166
Agua De Mesa Fontlife Sin Gas 10 L,S/ 10.90,tambo,AGUA DE MESA SIN GAS,2024-12-07 18:15:24.831166
Agua De Mesa Fontlife Sin Gas 2.5 L,S/ 3.00,tambo,AGUA DE MESA SIN GAS,2024-12-07 18:15:24.831166
Agua San Luis sin Gas 2.5 L,S/ 3.50,tambo,AGUA DE MESA SIN GAS,2024-12-07 18:15:24.831166
Agua San Mateo sin Gas 600 ml,S/ 2.50,tambo,AGUA DE MESA SIN GAS,2024-12-07 18:15:24.831166
Agua San Luis Sin Gas 750 ml,S/ 2.10,tambo,AGUA DE MESA SIN GAS,2024-12-07 18:15:24.831166
Pack (4 Agua de Mesa Fontlife Sin Gas 1 Lt),S/ 6.90,tambo,AGUA DE MESA SIN GAS,2024-12-07 18:15:24.831166
Agua Cielo con Gas 625 ml,S/ 1.90,tambo,AGUA DE MESA SIN GAS,2024-12-07 18:15:24.831166
Pack (2 Agua De Mesa Fontlife Sin Gas x 1 Lt),S/ 3.00,tambo,AGUA DE MESA SIN GAS,2024-12-07 18:15:24.831166
Agua San Luis Sin Gas Tapa Plana 1 L,S/ 2.40,tambo,AGUA DE MESA SIN GAS,2024-12-07 18:15:24.831166
Agua Embotellada Cielo sin Gas 2.5 L,S/ 3.90,tambo,AGUA DE MESA SIN GAS,2024-12-07 18:15:24.831166
Pack (6 Agua San Mateo Sin Gas x 600 Ml),S/ 9.90,tambo,AGUA DE MESA SIN GAS,2024-12-07 18:15:24.831166
