description,price,website,search_term,scrape_timestamp
Hamburguesa Queso Y Tocino Tambo,S/ 6.90,tambo,TOCINO AHUMADO,2024-12-07 16:30:31.239241
Hamburguesa Prime de Res Tocino Queso 1 und,S/ 12.90,tambo,TOCINO AHUMADO,2024-12-07 16:30:31.239241
Pack (4 Helado Frio Rico Cappuccino Helado x 120 Ml),S/ 19.60,tambo,TOCINO AHUMADO,2024-12-07 16:30:31.239241
