description,brand,price,website,search_term,scrape_timestamp
Manzana Royal Gala Importada,VIVANDA,S/ 7.90,vivanda,MANZANA DELICIA,2024-12-06 11:44:21.875953
Manzana Roja Importada,VIVANDA,S/ 7.90,vivanda,MANZANA DELICIA,2024-12-06 11:44:21.875953
Manzana Verde Importada,VIVANDA,S/ 8.30,vivanda,MANZANA DELICIA,2024-12-06 11:44:21.875953
Manzana Nacional,VIVANDA,S/ 7.00,vivanda,MANZANA DELICIA,2024-12-06 11:44:21.875953
Vinagre de Manzana MANZANARES Botella 500ml,MANZANARES,S/ 9.60,vivanda,MANZANA DELICIA,2024-12-06 11:44:21.875953
Tarta de Manzana LA FLORENCIA 1un,LA FLORENCIA,S/ 25.90,vivanda,MANZANA DELICIA,2024-12-06 11:44:21.875953
Vinagre de Manzana ACAVILLE Botella 500ml,ACAVILLE,S/ 9.50,vivanda,MANZANA DELICIA,2024-12-06 11:44:21.875953
Jugo NATURALE Sabor Manzana Botella 1L,NATURALE,S/ 7.90,vivanda,MANZANA DELICIA,2024-12-06 11:44:21.875953
Gaseosa FANTA Manzana Beetlejuice Botella 500ml,FANTA,S/ 2.70,vivanda,MANZANA DELICIA,2024-12-06 11:44:21.875953
Cereal CROSOY Granola manzana pecana y canela Bolsa 380Gr,CROSOY,S/ 14.20,vivanda,MANZANA DELICIA,2024-12-06 11:44:21.875953
Lavavajilla líquido BOREAL Manzana Botella 900Ml,BOREAL,S/ 7.00,vivanda,MANZANA DELICIA,2024-12-06 11:44:21.875953
Lavavajilla líquido BOREAL Manzana Doypack 500Ml,BOREAL,S/ 4.00,vivanda,MANZANA DELICIA,2024-12-06 11:44:21.875953
Néctar FRUGOS DEL VALLE Sabor a Manzana Caja 1.5L,FRUGOS,S/ 5.70,vivanda,MANZANA DELICIA,2024-12-06 11:44:21.875953
Agua con Gas SAN LUIS Sabor a Manzana Botella 625ml,SAN LUIS,S/ 2.20,vivanda,MANZANA DELICIA,2024-12-06 11:44:21.875953
Cereal MCCALLUM'S Multicereal con Manzana Caja 350g,MCCALLUM S,S/ 14.20,vivanda,MANZANA DELICIA,2024-12-06 11:44:21.875953
Avena Instantánea de Manzana y Canela BELL'S Vaso 45g,BELL'S,S/ 3.60,vivanda,MANZANA DELICIA,2024-12-06 11:44:21.875953
Aromatizador BOREAL Manzana-Canela Cono 212g,BOREAL,S/ 7.70,vivanda,MANZANA DELICIA,2024-12-06 11:44:21.875953
Cereal KELLOGGS Musli Manzana Caja 275g,KELLOGG S,S/ 24.90,vivanda,MANZANA DELICIA,2024-12-06 11:44:21.875953
Ambientador BOREAL Manzana-Canela Frasco 400ml,BOREAL,S/ 5.60,vivanda,MANZANA DELICIA,2024-12-06 11:44:21.875953
Granola Sabor Manzana y Canela DYFFERENT Caja 250g,DYFFERENT,S/ 18.30,vivanda,MANZANA DELICIA,2024-12-06 11:44:21.875953
Bebida Rehidratante ELECTROLIGHT Manzana Botella 475ml,ELECTROLIGHT,S/ 2.10,vivanda,MANZANA DELICIA,2024-12-06 11:44:21.875953
Ambientador GLADE Cubo Manzana y Canela Caja 180g,GLADE,S/ 11.00,vivanda,MANZANA DELICIA,2024-12-06 11:44:21.875953
Agua Mineral SOCOSANI Manzana Botella 500ml,SOCOSANI,S/ 1.99,vivanda,MANZANA DELICIA,2024-12-06 11:44:21.875953
Ambientador en gel GLADE Manzana y canela Empaque 31Gr,GLADE,S/ 4.30,vivanda,MANZANA DELICIA,2024-12-06 11:44:21.875953
Ambientador eléctrico GLADE Manzana y canela aparato y repuesto Empaque 21Ml,GLADE,S/ 29.10,vivanda,MANZANA DELICIA,2024-12-06 11:44:21.875953
Mini Tarta de Manzana LA FLORENCIA 1un,LA FLORENCIA,S/ 6.00,vivanda,MANZANA DELICIA,2024-12-06 11:44:21.875953
Bebida FRUGOS DEL VALLE Sabor a Manzana Caja 970ml,FRUGOS,S/ 3.90,vivanda,MANZANA DELICIA,2024-12-06 11:44:21.875953
Postre de Manzana y Pera ANELA HOP Doypack 100g,ANELA HOP,S/ 4.50,vivanda,MANZANA DELICIA,2024-12-06 11:44:21.875953
Postre de Manzana ANELA FRUITS Pack 2un,ANELA FRUITS,S/ 6.40,vivanda,MANZANA DELICIA,2024-12-06 11:44:21.875953
Postre de Manzana y Pera ANELA FRUITS Pack 2un,ANELA FRUITS,S/ 6.40,vivanda,MANZANA DELICIA,2024-12-06 11:44:21.875953
Postre de Manzana y Plátano ANELA FRUITS Pack 2un,ANELA FRUITS,S/ 6.40,vivanda,MANZANA DELICIA,2024-12-06 11:44:21.875953
Postre de Manzana ANELA HOP Doypack 100g,ANELA HOP,S/ 4.50,vivanda,MANZANA DELICIA,2024-12-06 11:44:21.875953
Conserva BELL'S Puré de manzana Frasco 470g,BELL'S,S/ 9.40,vivanda,MANZANA DELICIA,2024-12-06 11:44:21.875953
Agua con Gas SAN LUIS Sabor a Manzana Botella 625ml Paquete 6un,SAN LUIS,S/ 11.00,vivanda,MANZANA DELICIA,2024-12-06 11:44:21.875953
Vinagre HUERTO ALAMEIN De Manzana Botella 500Ml,H. ALAMEIN,S/ 11.29,vivanda,MANZANA DELICIA,2024-12-06 11:44:21.875953
Puff Snack Manzana y Plátano WANT WANT Baby Mum Botella 50g,WANT WANT,S/ 14.80,vivanda,MANZANA DELICIA,2024-12-06 11:44:21.875953
Caramelos Masticables AMBROSOLI Trifruna Manzana Fresa y Durazno Bolsa 420g,AMBROSOLI,S/ 9.90,vivanda,MANZANA DELICIA,2024-12-06 11:44:21.875953
Puré de Manzana Exótico CASA VERDE Frasco 370g,CASAVERDE,S/ 9.50,vivanda,MANZANA DELICIA,2024-12-06 11:44:21.875953
Néctar FRUGOS DEL VALLE Sabor a Manzana Caja 1L,FRUGOS,S/ 4.40,vivanda,MANZANA DELICIA,2024-12-06 11:44:21.875953
Bebida con Aloe Vera SAPPE Sabor Manzana Botella 300ml,SAPPE,S/ 6.40,vivanda,MANZANA DELICIA,2024-12-06 11:44:21.875953
Lavavajilla Líquido Desengrasante LA OCA Manzana Verde Botella 1L,LA OCA,S/ 19.40,vivanda,MANZANA DELICIA,2024-12-06 11:44:21.875953
