description,brand,price,website,search_term,scrape_timestamp
Manzana Royal Gala Importada,VIVANDA,S/ 7.90,vivanda,MANZANA IMPORTADA,2024-12-06 11:44:15.912485
Manzana Roja Importada,VIVANDA,S/ 7.90,vivanda,MANZANA IMPORTADA,2024-12-06 11:44:15.912485
Manzana Verde Importada,VIVANDA,S/ 8.30,vivanda,MANZANA IMPORTADA,2024-12-06 11:44:15.912485
