description,brand,price,website,search_term,scrape_timestamp
Pollo Rostizado + Papas Fritas,VIVANDA,S/ 31.90,vivanda,POLLO EVISCERADO,2024-12-06 11:25:09.754767
Pollo Entero ARTISAN Libre de Antibióticos,ARTISAN,S/ 18.90,vivanda,POLLO EVISCERADO,2024-12-06 11:25:09.754767
Pollo Rostizado 1un,VIVANDA,S/ 22.80,vivanda,POLLO EVISCERADO,2024-12-06 11:25:09.754767
Pollo Fresco Light Sin Piel,VIVANDA,S/ 15.40,vivanda,POLLO EVISCERADO,2024-12-06 11:25:09.754767
Pollo Entero sin Menudencia Congelado PERDIX 1300g,PERDIX,S/ 13.90,vivanda,POLLO EVISCERADO,2024-12-06 11:25:09.754767
Pollo Entero Congelado PERDIX Bolsa 1400g,PERDIX,S/ 15.20,vivanda,POLLO EVISCERADO,2024-12-06 11:25:09.754767
Pollo Trozado Macerado SAN FERNANDO Asu Olla! Sazón Pollo Al Horno Bolsa 800g,SAN FERNANDO,S/ 17.30,vivanda,POLLO EVISCERADO,2024-12-06 11:25:09.754767
Pollo Trozado Macerado SAN FERNANDO Asu Olla! Sazón Pollo Pollada Bolsa 800g,SAN FERNANDO,S/ 17.70,vivanda,POLLO EVISCERADO,2024-12-06 11:25:09.754767
Pollo Entero Aderezo Leña REDONDOS Paquete 1Kg,REDONDOS,S/ 20.30,vivanda,POLLO EVISCERADO,2024-12-06 11:25:09.754767
Pollo Trozado Macerado SAN FERNANDO Asu Olla! Sazón Pollo Oriental Bolsa 800g,SAN FERNANDO,S/ 17.30,vivanda,POLLO EVISCERADO,2024-12-06 11:25:09.754767
Pollo Tipakay con Chaufa HOME CHEF 450g,HOME CHEF,S/ 13.20,vivanda,POLLO EVISCERADO,2024-12-06 11:25:09.754767
Pechuga Especial de Pollo Empacada al Vacío SAN FERNANDO,SAN FERNANDO,S/ 18.40,vivanda,POLLO EVISCERADO,2024-12-06 11:25:09.754767
Filete de Pechuga de Pollo ARTISAN Libre de Antibióticos,ARTISAN,S/ 45.20,vivanda,POLLO EVISCERADO,2024-12-06 11:25:09.754767
Muslitos de Pollo ARTISAN Libre de Antibióticos,ARTISAN,S/ 30.50,vivanda,POLLO EVISCERADO,2024-12-06 11:25:09.754767
Suprema de Pollo,VIVANDA,S/ 24.30,vivanda,POLLO EVISCERADO,2024-12-06 11:25:09.754767
Molleja de Pollo Empacada al Vacío SAN FERNANDO,SAN FERNANDO,S/ 14.60,vivanda,POLLO EVISCERADO,2024-12-06 11:25:09.754767
Lunch Ají de Pollo LA FLORENCIA 450g,LA FLORENCIA,S/ 12.90,vivanda,POLLO EVISCERADO,2024-12-06 11:25:09.754767
Combo Pollo Rostizado + Papas Fritas + Chicha NATURALE 1L,VIVANDA,S/ 35.80,vivanda,POLLO EVISCERADO,2024-12-06 11:25:09.754767
Sasami de Pollo Empacada al Vacío SAN FERNANDO,SAN FERNANDO,S/ 26.10,vivanda,POLLO EVISCERADO,2024-12-06 11:25:09.754767
Milanesa de Pollo AVINKA Bolsa 4un,AVINKA,S/ 25.70,vivanda,POLLO EVISCERADO,2024-12-06 11:25:09.754767
Empanada de Pollo LA FLORENCIA Paquete 4un,LA FLORENCIA,S/ 13.20,vivanda,POLLO EVISCERADO,2024-12-06 11:25:09.754767
Tamal Chinchano de Pollo RECUTECU Paquete 400g,RECUTECU,S/ 7.50,vivanda,POLLO EVISCERADO,2024-12-06 11:25:09.754767
Dedos de Pollo AVINKA 270g Bolsa 12un x 270g,AVINKA,S/ 11.50,vivanda,POLLO EVISCERADO,2024-12-06 11:25:09.754767
Siu Mai DELI FREEZE de Pollo Caja 12un,DELIFREEZE,S/ 13.99,vivanda,POLLO EVISCERADO,2024-12-06 11:25:09.754767
Pechuga Entera de Pollo Empacada al Vacío SAN FERNANDO,SAN FERNANDO,S/ 16.70,vivanda,POLLO EVISCERADO,2024-12-06 11:25:09.754767
Lunch Arroz Chaufa de Pollo LA FLORENCIA 500g,LA FLORENCIA,S/ 8.90,vivanda,POLLO EVISCERADO,2024-12-06 11:25:09.754767
Sasami de Pollo ARTISAN Libre de Antibióticos,ARTISAN,S/ 41.80,vivanda,POLLO EVISCERADO,2024-12-06 11:25:09.754767
Causa de Pollo LA FLORENCIA Bandeja 500g,LA FLORENCIA,S/ 12.90,vivanda,POLLO EVISCERADO,2024-12-06 11:25:09.754767
Lunch Pollo al Horno con Puré 450g,VIVANDA,S/ 9.90,vivanda,POLLO EVISCERADO,2024-12-06 11:25:09.754767
