description,brand,price,website,search_term,scrape_timestamp
Caramelos AMBROSOLI Blando de leche Bolsa 620Gr,AMBROSOLI,S/ 16.90,vivanda,CARAMELOS,2024-12-06 12:07:46.933019
Caramelos MENTOS Menta Bolsa 29.04g,MENTOS,S/ 2.00,vivanda,CARAMELOS,2024-12-06 12:07:46.933019
Caramelos ARCOR Chicha morada Bolsa 360Gr,ARCOR,S/ 10.20,vivanda,CARAMELOS,2024-12-06 12:07:46.933019
Caramelos TIC TAC Menta Intensa Envase 16g,TIC TAC,S/ 2.60,vivanda,CARAMELOS,2024-12-06 12:07:46.933019
Caramelos Masticables MENTOS Limón Paquete 29.04g,MENTOS,S/ 2.00,vivanda,CARAMELOS,2024-12-06 12:07:46.933019
Caramelos MENTOS Kiss menta Lata 35Gr,MENTOS,S/ 11.50,vivanda,CARAMELOS,2024-12-06 12:07:46.933019
Caramelos HALLS Fruit Mix Caja 12un,HALLS,S/ 24.00,vivanda,CARAMELOS,2024-12-06 12:07:46.933019
Caramelos AMBROSOLI Gajo frutas Bolsa 100Un,AMBROSOLI,S/ 8.00,vivanda,CARAMELOS,2024-12-06 12:07:46.933019
Caramelos Masticables AMBROSOLI Trifruna Manzana Fresa y Durazno Bolsa 420g,AMBROSOLI,S/ 9.90,vivanda,CARAMELOS,2024-12-06 12:07:46.933019
Caramelos de Chicha Morada BELL'S Bolsa 250g,BELL'S,S/ 4.60,vivanda,CARAMELOS,2024-12-06 12:07:46.933019
Caramelos HALLS Cereaza Lyptus Caja 12un,HALLS,S/ 24.00,vivanda,CARAMELOS,2024-12-06 12:07:46.933019
Caramelos MENTOS Air Action Bolsa 29.04g,MENTOS,S/ 2.00,vivanda,CARAMELOS,2024-12-06 12:07:46.933019
Caramelos Banderitas AMBROSOLI Bolsa 280g,AMBROSOLI,S/ 5.50,vivanda,CARAMELOS,2024-12-06 12:07:46.933019
Caramelos de Limón BELL'S Bolsa 250g,BELL'S,S/ 4.60,vivanda,CARAMELOS,2024-12-06 12:07:46.933019
Caramelos MENTOS Kiss Fresa Lata 35g,MENTOS,S/ 11.50,vivanda,CARAMELOS,2024-12-06 12:07:46.933019
Caramelos SKITTLES WILD BERRY Sabor de frutas Bolsa 2.17Oz,SKITTLES,S/ 6.50,vivanda,CARAMELOS,2024-12-06 12:07:46.933019
Caramelo PUSH POP Surtido Barra 15g,TOPS,S/ 4.80,vivanda,CARAMELOS,2024-12-06 12:07:46.933019
Caramelos Ring Pop TOPPS Surtidos Unidad 14g,TOPPS,S/ 2.50,vivanda,CARAMELOS,2024-12-06 12:07:46.933019
Caramelos BUBBALOO Sparkies Bolsa 25g,BUBBALOO,S/ 1.60,vivanda,CARAMELOS,2024-12-06 12:07:46.933019
Caramelos SKITTLES ORIGINAL Duro Sabores Surtidos Bolsa 2.17Oz,SKITTLES,S/ 6.50,vivanda,CARAMELOS,2024-12-06 12:07:46.933019
Caramelos HALLS Menta Fuerte Paquete 9un,HALLS,S/ 2.10,vivanda,CARAMELOS,2024-12-06 12:07:46.933019
Caramelos HALLS Cereza Paquete 9un,HALLS,S/ 2.10,vivanda,CARAMELOS,2024-12-06 12:07:46.933019
Caramelos HALLS Mora Azul Lyptus Caja 12un,HALLS,S/ 24.00,vivanda,CARAMELOS,2024-12-06 12:07:46.933019
Caramelos TIC TAC Naranja Envase 16g,TIC TAC,S/ 3.10,vivanda,CARAMELOS,2024-12-06 12:07:46.933019
Caramelos TIC TAC Menta Envase 16g,TIC TAC,S/ 3.10,vivanda,CARAMELOS,2024-12-06 12:07:46.933019
Caramelos MENTOS Fruta Bolsa 29.04g,MENTOS,S/ 2.00,vivanda,CARAMELOS,2024-12-06 12:07:46.933019
Café COLCAFÉ Capuccino Caramelo Caja 6un,COLCAFE,S/ 15.00,vivanda,CARAMELOS,2024-12-06 12:07:46.933019
Bastón de Caramelo,DEL PIERO,S/ 1.99,vivanda,CARAMELOS,2024-12-06 12:07:46.933019
Chocolate CHOCOFUN Caramelo Bolsa 216g,CHOCOFUN,S/ 8.10,vivanda,CARAMELOS,2024-12-06 12:07:46.933019
Sirope Sabor a Caramelo SPITZE Frasco 480g,SPITZE,S/ 11.50,vivanda,CARAMELOS,2024-12-06 12:07:46.933019
Helado D'ONOFRIO Frio Rico Crocante Caramelo y Sal de Maras Pote 900ml,D'ONOFRIO,S/ 24.90,vivanda,CARAMELOS,2024-12-06 12:07:46.933019
Helado HÄAGEN DAZS de Vainilla Caramelo y Brownie Pote 473ml,HÄAGEN DAZS,S/ 29.90,vivanda,CARAMELOS,2024-12-06 12:07:46.933019
Chocolate MILKY WAY Con caramelo blando en barra Bolsa 1.84Oz,MILKY WAY,S/ 4.60,vivanda,CARAMELOS,2024-12-06 12:07:46.933019
Sazonador Pop Corn BELL'S Sabor a Caramelo Frasco 65g,BELL'S,S/ 10.30,vivanda,CARAMELOS,2024-12-06 12:07:46.933019
Peccanroll HELENA Caramelo Crunch Caja 100g,HELENA,S/ 17.50,vivanda,CARAMELOS,2024-12-06 12:07:46.933019
Tinte para Cabello L'ORÉAL Casting Creme Gloss 630 Caramelo Caja 1un,CASTING,S/ 33.50,vivanda,CARAMELOS,2024-12-06 12:07:46.933019
Chocolate CHOCOFUN Galleta y Caramelo Bolsa 210g,CHOCOFUN,S/ 7.00,vivanda,CARAMELOS,2024-12-06 12:07:46.933019
Chocolate CHOCOFUN Caramelo Barra 216g,CHOCOFUN,S/ 8.10,vivanda,CARAMELOS,2024-12-06 12:07:46.933019
