description,brand,price,website,search_term,scrape_timestamp
Pan de Molde Integral 6 Semillas LA FLORENCIA Bolsa 500g,LA FLORENCIA,S/ 12.90,vivanda,PAN INTEGRAL,2024-12-06 11:15:36.382663
Pan de Molde Integral LA FLORENCIA Bolsa 500g,LA FLORENCIA,S/ 7.90,vivanda,PAN INTEGRAL,2024-12-06 11:15:36.382663
Pan de Molde BIMBO Integral Bolsa 750g,BIMBO,S/ 14.40,vivanda,PAN INTEGRAL,2024-12-06 11:15:36.382663
Pan Artesano Integral BIMBO Bolsa 560g,BIMBO,S/ 13.80,vivanda,PAN INTEGRAL,2024-12-06 11:15:36.382663
Pan de Molde Integral UNIÓN Mediano Bolsa 360g,UNIÓN,S/ 9.40,vivanda,PAN INTEGRAL,2024-12-06 11:15:36.382663
Pan Integral BIMBO Mediano Bolsa 480g,BIMBO,S/ 11.50,vivanda,PAN INTEGRAL,2024-12-06 11:15:36.382663
Pan Pita Integral BIMBO Bolsa 300g,BIMBO,S/ 7.50,vivanda,PAN INTEGRAL,2024-12-06 11:15:36.382663
Pan Pita Integral BELL'S Bolsa 300g,BELL'S,S/ 5.80,vivanda,PAN INTEGRAL,2024-12-06 11:15:36.382663
Pan Árabe Integral EL CEDRO con Salvado de Trigo Bolsa 10un,EL CEDRO,S/ 7.50,vivanda,PAN INTEGRAL,2024-12-06 11:15:36.382663
Pan de Molde Integral BIMBO sin Bordes Bolsa 650g,BIMBO,S/ 16.40,vivanda,PAN INTEGRAL,2024-12-06 11:15:36.382663
Pan Integral LA FLORENCIA Bolsa 397g,LA FLORENCIA,S/ 5.00,vivanda,PAN INTEGRAL,2024-12-06 11:15:36.382663
Pan de Molde Integral BELL'S Mediano Bolsa 500g,BELL'S,S/ 7.50,vivanda,PAN INTEGRAL,2024-12-06 11:15:36.382663
Pan Semi Hogaza Integral ORNO Bolsa 400g,ORNO,S/ 10.90,vivanda,PAN INTEGRAL,2024-12-06 11:15:36.382663
Pan de Molde Integral BIMBO Vital Multicereal Bolsa 600g,BIMBO,S/ 14.80,vivanda,PAN INTEGRAL,2024-12-06 11:15:36.382663
Pan Integral BIMBO Cero Cero Bolsa 560g,BIMBO,S/ 12.10,vivanda,PAN INTEGRAL,2024-12-06 11:15:36.382663
Pan de Molde UNIÓN Granos Integrales Bolsa 540g,UNIÓN,S/ 13.20,vivanda,PAN INTEGRAL,2024-12-06 11:15:36.382663
Pan de Molde Integral Multicereal LA FLORENCIA Bolsa 500g,LA FLORENCIA,S/ 12.90,vivanda,PAN INTEGRAL,2024-12-06 11:15:36.382663
Pan Árabe Integral LA FLORENCIA Bolsa 380g,LA FLORENCIA,S/ 5.00,vivanda,PAN INTEGRAL,2024-12-06 11:15:36.382663
Pan de Molde Integral UNIÓN Bolsa 495g,UNIÓN,S/ 14.20,vivanda,PAN INTEGRAL,2024-12-06 11:15:36.382663
Pan Artesanal Multigrano Integral Masa Madre 1un,VICTOR DOU,S/ 10.90,vivanda,PAN INTEGRAL,2024-12-06 11:15:36.382663
Pan de Molde Integral BIMBO Vital Multicereal Bolsa 360g,BIMBO,S/ 11.20,vivanda,PAN INTEGRAL,2024-12-06 11:15:36.382663
Triple Pollo en Pan Integral ANDREE SANDWICHS,ANDREE SANDWICHS,S/ 6.50,vivanda,PAN INTEGRAL,2024-12-06 11:15:36.382663
