description,brand,price,website,search_term,scrape_timestamp
Bife de Lomo de Cerdo EL BUEN CORTE,EL BUEN CORTE,S/ 30.30,vivanda,LOMO DE CERDO,2024-12-06 11:20:56.632696
Chuleta de Lomo de Cerdo,VIVANDA,S/ 24.00,vivanda,LOMO DE CERDO,2024-12-06 11:20:56.632696
Medallón de Lomo de Cerdo SAN FERNANDO,SAN FERNANDO,S/ 40.60,vivanda,LOMO DE CERDO,2024-12-06 11:20:56.632696
Bife Lomo de Cerdo SAN FERNANDO,SAN FERNANDO,S/ 37.70,vivanda,LOMO DE CERDO,2024-12-06 11:20:56.632696
