description,brand,price,website,search_term,scrape_timestamp
Mermelada DELGA-C Fresa sin azúcar Frasco 310Gr,DELGA-C,S/ 10.00,vivanda,MERMELADA,2024-12-06 12:06:02.812568
Mermelada Fresa GLORIA Pote 310g,GLORIA,S/ 7.30,vivanda,MERMELADA,2024-12-06 12:06:02.812568
Mermelada de Frutos del Bosque Pote 200g,LA FLORENCIA,S/ 4.60,vivanda,MERMELADA,2024-12-06 12:06:02.812568
Mermelada GLORIA Fresa Frasco 950g,GLORIA,S/ 14.90,vivanda,MERMELADA,2024-12-06 12:06:02.812568
Mermelada BELL'S Fresa Frasco 1Kg,BELL'S,S/ 14.20,vivanda,MERMELADA,2024-12-06 12:06:02.812568
Mermelada CASA VERDE Arándano y Mango Frasco 210g,CASAVERDE,S/ 9.00,vivanda,MERMELADA,2024-12-06 12:06:02.812568
Mermelada HELIOS Fresa Dulce Diet Frasco 280g,HELIOS,S/ 22.20,vivanda,MERMELADA,2024-12-06 12:06:02.812568
Mermelada de Aguaymanto Pote 200g,LA FLORENCIA,S/ 4.60,vivanda,MERMELADA,2024-12-06 12:06:02.812568
Mermelada de Naranja Pote 200g,LA FLORENCIA,S/ 4.60,vivanda,MERMELADA,2024-12-06 12:06:02.812568
Mermelada de Piña Pote 200g,LA FLORENCIA,S/ 4.60,vivanda,MERMELADA,2024-12-06 12:06:02.812568
Mermelada de Fresa FANNY Frasco 950g,FANNY,S/ 16.10,vivanda,MERMELADA,2024-12-06 12:06:02.812568
Mermelada de Fresa Pote 200g,LA FLORENCIA,S/ 4.60,vivanda,MERMELADA,2024-12-06 12:06:02.812568
Mermelada BELL'S Light Piña Frasco 230g,BELL'S,S/ 7.00,vivanda,MERMELADA,2024-12-06 12:06:02.812568
Mermelada ST. DALFOUR Fresa Frasco 284g,ST. DALFOUR,S/ 19.90,vivanda,MERMELADA,2024-12-06 12:06:02.812568
Mermelada LA VERÓNICA Aguaymanto Frasco 220g,LA VERÓNICA,S/ 9.90,vivanda,MERMELADA,2024-12-06 12:06:02.812568
Mermelada Untable de Frutos del Bosque Sin Azúcar LA FLORENCIA Pote 200g,LA FLORENCIA,S/ 7.70,vivanda,MERMELADA,2024-12-06 12:06:02.812568
Mermelada de Fresa FANNY Pote 320g,FANNY,S/ 7.70,vivanda,MERMELADA,2024-12-06 12:06:02.812568
Mermelada de Naranja CREMA&NATA Diet sin Azúcar Frasco 330g,CREMA&NATA,S/ 33.20,vivanda,MERMELADA,2024-12-06 12:06:02.812568
Mermelada CREMA&NATA Diet Arándano Frasco 330g,CREMA&NATA,S/ 33.20,vivanda,MERMELADA,2024-12-06 12:06:02.812568
Mermelada CREMA & NATA Diet Fresa Frasco 330g,CREMA&NATA,S/ 33.20,vivanda,MERMELADA,2024-12-06 12:06:02.812568
Mermelada BERRIES Arándanos Pote 260g,BERRIES,S/ 22.90,vivanda,MERMELADA,2024-12-06 12:06:02.812568
Mermelada BELL'S Dieta de fresa Frasco 230Gr,BELL'S,S/ 7.00,vivanda,MERMELADA,2024-12-06 12:06:02.812568
Mermelada BERRIES Fresa y Frambuesa Pote 260g,BERRIES,S/ 22.90,vivanda,MERMELADA,2024-12-06 12:06:02.812568
Mermelada de Aguaymanto CREMA&NATA Diet sin Azúcar Frasco 330g,CREMA&NATA,S/ 33.20,vivanda,MERMELADA,2024-12-06 12:06:02.812568
Mermelada de Aguaymanto & Yacón con Agave ECOANDINO Orgánico Frasco 240g,ECOANDINO,S/ 19.50,vivanda,MERMELADA,2024-12-06 12:06:02.812568
"Mermelada BERRIES Arándanos, Frambuesa y Mora Pote 260g",BERRIES,S/ 22.90,vivanda,MERMELADA,2024-12-06 12:06:02.812568
Mermelada de Sauco COMPASS Frasco 240g,COMPASS,S/ 7.90,vivanda,MERMELADA,2024-12-06 12:06:02.812568
Mermelada HELIOS Arándanos Dulce Diet Frasco 280g,HELIOS,S/ 22.20,vivanda,MERMELADA,2024-12-06 12:06:02.812568
Mermelada de Aguaymanto SPREAD sin Azúcar Añadida Frasco 390g,SPREAD,S/ 19.90,vivanda,MERMELADA,2024-12-06 12:06:02.812568
Mermelada Fresa GLORIA Doypack 700g,GLORIA,S/ 11.60,vivanda,MERMELADA,2024-12-06 12:06:02.812568
Mermelada ST. DALFOUR Frambuesa Frasco 284g,ST. DALFOUR,S/ 19.90,vivanda,MERMELADA,2024-12-06 12:06:02.812568
Mermelada BELL'S Naranja Frasco 240g,BELL'S,S/ 5.40,vivanda,MERMELADA,2024-12-06 12:06:02.812568
Mermelada DELGA-C Piña 0% Azúcar Frasco 310Gr,DELGA-C,S/ 10.00,vivanda,MERMELADA,2024-12-06 12:06:02.812568
Mermelada de Lúcuma & Yacón con Agave ECOANDINO Orgánico Frasco 240g,ECOANDINO,S/ 20.50,vivanda,MERMELADA,2024-12-06 12:06:02.812568
Mermelada BERRIES Arándanos y Naranja Pote 260g,BERRIES,S/ 22.90,vivanda,MERMELADA,2024-12-06 12:06:02.812568
Mermelada de Fresa FANNY Vaso 290g,FANNY,S/ 7.20,vivanda,MERMELADA,2024-12-06 12:06:02.812568
Mermelada de Fresa COMPASS Frasco 240g,COMPASS,S/ 6.20,vivanda,MERMELADA,2024-12-06 12:06:02.812568
Mermelada de Arándanos SPREAD sin Azúcar Añadida Frasco 390g,SPREAD,S/ 19.90,vivanda,MERMELADA,2024-12-06 12:06:02.812568
Mermelada DELGA-C Fusión Tropical 0% Azúcar Frasco 310g,DELGA-C,S/ 10.00,vivanda,MERMELADA,2024-12-06 12:06:02.812568
Mermelada BELL'S Fresa Frasco 240g,BELL'S,S/ 5.40,vivanda,MERMELADA,2024-12-06 12:06:02.812568
Mermelada DELGA-C Mora sin azúcar Frasco 310Gr,DELGA-C,S/ 10.00,vivanda,MERMELADA,2024-12-06 12:06:02.812568
Mermelada BELL'S Fresa Frasco 350g,BELL'S,S/ 7.20,vivanda,MERMELADA,2024-12-06 12:06:02.812568
Mermelada de Camu Camu & Yacón con Agave ECOANDINO Orgánico Frasco 240g,ECOANDINO,S/ 19.50,vivanda,MERMELADA,2024-12-06 12:06:02.812568
Mermelada de Piña & Yacón con Agave ECOANDINO Orgánico Frasco 240g,ECOANDINO,S/ 19.50,vivanda,MERMELADA,2024-12-06 12:06:02.812568
Mermelada de Mora DELGA-C Sin Azúcar Doypack 200g,DELGA-C,S/ 8.40,vivanda,MERMELADA,2024-12-06 12:06:02.812568
Mermelada LA VERONICA Sauco Sin Azúcar Frasco 220g,LA VERÓNICA,S/ 9.90,vivanda,MERMELADA,2024-12-06 12:06:02.812568
Mermelada BELL'S Fresa Frasco 320g,BELL'S,S/ 5.30,vivanda,MERMELADA,2024-12-06 12:06:02.812568
Mermelada Fresa GLORIA Vaso 290g,GLORIA,S/ 6.90,vivanda,MERMELADA,2024-12-06 12:06:02.812568
Mermelada de Fresa SPREAD sin Azúcar Añadida Frasco 390g,SPREAD,S/ 19.90,vivanda,MERMELADA,2024-12-06 12:06:02.812568
