description,brand,price,website,search_term,scrape_timestamp
Papas Fritas BELL'S Sabor Crema y Cebolla Lata 150g,BELL'S,S/ 6.20,vivanda,PAPA FRITA (BOCADITOS),2024-12-06 12:17:30.566772
Papas Fritas BELL'S Sabor Original Lata 60g,BELL'S,S/ 3.80,vivanda,PAPA FRITA (BOCADITOS),2024-12-06 12:17:30.566772
Papas Fritas INKA CHIPS Finas Hierbas Bolsa y Lima 115g,INKA CHIPS,S/ 8.20,vivanda,PAPA FRITA (BOCADITOS),2024-12-06 12:17:30.566772
Papas Fritas BELL'S Sabor Pizza Lata 150g,BELL'S,S/ 6.20,vivanda,PAPA FRITA (BOCADITOS),2024-12-06 12:17:30.566772
Papa Amarilla Tumbay,VIVANDA,S/ 7.49,vivanda,PAPA FRITA (BOCADITOS),2024-12-06 12:17:30.566772
Papa Blanca Yungay x kg,VIVANDA,S/ 4.39,vivanda,PAPA FRITA (BOCADITOS),2024-12-06 12:17:30.566772
Papa Blanca BELL'S,VIVANDA,S/ 3.69,vivanda,PAPA FRITA (BOCADITOS),2024-12-06 12:17:30.566772
Papa Amarilla Peruanita,VIVANDA,S/ 7.49,vivanda,PAPA FRITA (BOCADITOS),2024-12-06 12:17:30.566772
Papas INKA CHIPS con Sal de Mar Bolsa 135g,INKA CHIPS,S/ 7.80,vivanda,PAPA FRITA (BOCADITOS),2024-12-06 12:17:30.566772
Papa Amarilla Cocktail,VIVANDA,S/ 3.69,vivanda,PAPA FRITA (BOCADITOS),2024-12-06 12:17:30.566772
Papa Huamantanga,VIVANDA,S/ 6.69,vivanda,PAPA FRITA (BOCADITOS),2024-12-06 12:17:30.566772
Papa Rellena LA FLORENCIA 450g,LA FLORENCIA,S/ 12.10,vivanda,PAPA FRITA (BOCADITOS),2024-12-06 12:17:30.566772
Papa Blanca Andina,VIVANDA,S/ 4.99,vivanda,PAPA FRITA (BOCADITOS),2024-12-06 12:17:30.566772
Papas LAY'S Ondas Clásicas Bolsa 140g,LAY'S,S/ 5.50,vivanda,PAPA FRITA (BOCADITOS),2024-12-06 12:17:30.566772
Papa Amarilla Tumbay FEST Prefrita Congelada Doypack 1Kg,FEST,S/ 16.50,vivanda,PAPA FRITA (BOCADITOS),2024-12-06 12:17:30.566772
Papas LAY'S Clásicas Bolsa 150g,LAY'S,S/ 5.40,vivanda,PAPA FRITA (BOCADITOS),2024-12-06 12:17:30.566772
Papas Prefritas Rizadas AVIKO Bolsa 750g,AVIKO,S/ 13.49,vivanda,PAPA FRITA (BOCADITOS),2024-12-06 12:17:30.566772
Papa Seca COSTEÑO Bolsa 500g,COSTENO,S/ 8.10,vivanda,PAPA FRITA (BOCADITOS),2024-12-06 12:17:30.566772
Papa Rellena x un,VIVANDA,S/ 4.00,vivanda,PAPA FRITA (BOCADITOS),2024-12-06 12:17:30.566772
Papa Prefrita Congelada AVIKO Bolsa 1kg,AVIKO,S/ 10.90,vivanda,PAPA FRITA (BOCADITOS),2024-12-06 12:17:30.566772
Papas INKA CHIPS BBQ & Cebolla Bolsa 135g,INKA CHIPS,S/ 7.80,vivanda,PAPA FRITA (BOCADITOS),2024-12-06 12:17:30.566772
Papa Canchan Prefrita con Cascara Congelada BELL'S Bolsa 500g,BELL'S,S/ 7.90,vivanda,PAPA FRITA (BOCADITOS),2024-12-06 12:17:30.566772
Papa Sazonada en Gajos AVIKO Bolsa 500g,AVIKO,S/ 9.90,vivanda,PAPA FRITA (BOCADITOS),2024-12-06 12:17:30.566772
Papas LAY'S Clásicas Bolsa 36g,LAY'S,S/ 2.70,vivanda,PAPA FRITA (BOCADITOS),2024-12-06 12:17:30.566772
Papas Nativas Mixtas TIYAPUY Bolsa 142g,TIYAPUY,S/ 7.60,vivanda,PAPA FRITA (BOCADITOS),2024-12-06 12:17:30.566772
Papas al Hilo BELL'S Bolsa 125g,BELL'S,S/ 5.00,vivanda,PAPA FRITA (BOCADITOS),2024-12-06 12:17:30.566772
Papa Tradicional Congelada BEM BRASIL Bolsa 1.05kg,BEM BRASIL,S/ 11.90,vivanda,PAPA FRITA (BOCADITOS),2024-12-06 12:17:30.566772
Papas PRINGLES Crema y Cebolla Lata 109g,PRINGLES,S/ 8.50,vivanda,PAPA FRITA (BOCADITOS),2024-12-06 12:17:30.566772
Papas PRINGLES Queso Lata 109g,PRINGLES,S/ 8.50,vivanda,PAPA FRITA (BOCADITOS),2024-12-06 12:17:30.566772
Papas LAY'S Artesanas Sal Marina Bolsa 135g,LAY'S,S/ 6.50,vivanda,PAPA FRITA (BOCADITOS),2024-12-06 12:17:30.566772
Papa Super Crunch AVIKO Bolsa 750g,AVIKO,S/ 10.90,vivanda,PAPA FRITA (BOCADITOS),2024-12-06 12:17:30.566772
Papas INKA CHIPS Jalapeños Bolsa 135g,INKA CHIPS,S/ 7.80,vivanda,PAPA FRITA (BOCADITOS),2024-12-06 12:17:30.566772
Papa Crinkle Congelada BEM BRASIL Bolsa 1.05kg,BEM BRASIL,S/ 12.49,vivanda,PAPA FRITA (BOCADITOS),2024-12-06 12:17:30.566772
Papas PRINGLES Sabor Original 37g,PRINGLES,S/ 6.00,vivanda,PAPA FRITA (BOCADITOS),2024-12-06 12:17:30.566772
Papas Peruanas INKA CHIPS Bembos Hamburguesa Bolsa 120g,INKA CHIPS,S/ 8.30,vivanda,PAPA FRITA (BOCADITOS),2024-12-06 12:17:30.566772
Papas LAY'S Ondas Picantes 140g + Piqueo SNAX Original 200g,LAY'S,S/ 13.50,vivanda,PAPA FRITA (BOCADITOS),2024-12-06 12:17:30.566772
Papas PRINGLES Habaneras Lata 158g,PRINGLES,S/ 13.90,vivanda,PAPA FRITA (BOCADITOS),2024-12-06 12:17:30.566772
Papas Artesanales LAYS Sal Marina Bolsa 34g,LAY'S,S/ 2.49,vivanda,PAPA FRITA (BOCADITOS),2024-12-06 12:17:30.566772
Papas LAY'S Ondas Picante Bolsa 140g,LAY'S,S/ 5.50,vivanda,PAPA FRITA (BOCADITOS),2024-12-06 12:17:30.566772
Papas LAY'S Clásicas Bolsa 70g,LAY'S,S/ 4.00,vivanda,PAPA FRITA (BOCADITOS),2024-12-06 12:17:30.566772
Papa Prefrita BELL'S Bolsa 1Kg,BELL'S,S/ 10.49,vivanda,PAPA FRITA (BOCADITOS),2024-12-06 12:17:30.566772
Papas PRINGLES Adobada Lata 158g,PRINGLES,S/ 13.90,vivanda,PAPA FRITA (BOCADITOS),2024-12-06 12:17:30.566772
