description,brand,price,website,search_term,scrape_timestamp
Vaso Bajo VIVA HOME Textura Transparente,VIVA HOME,S/ 3.90,vivanda,YOGUR MIXTO EN VASO,2024-12-06 11:37:29.849686
Vaso DARNEL Tami 12 Oz Traslucido Paquet 25un,DARNELL PERU,S/ 8.30,vivanda,YOGUR MIXTO EN VASO,2024-12-06 11:37:29.849686
Vasos de Plástico TAMI 7 Oz Paquete 25un,TAMI,S/ 4.70,vivanda,YOGUR MIXTO EN VASO,2024-12-06 11:37:29.849686
Yogur Battimix GLORIA Vainilla con Hojuelas Vaso 144g,GLORIA,S/ 3.60,vivanda,YOGUR MIXTO EN VASO,2024-12-06 11:37:29.849686
Vaso DARNEL Resq 16Oz Cristal,DARNEL,S/ 8.90,vivanda,YOGUR MIXTO EN VASO,2024-12-06 11:37:29.849686
Vaso Descartable Tami DARNEL 9Oz Traslúcido,DARNEL,S/ 6.10,vivanda,YOGUR MIXTO EN VASO,2024-12-06 11:37:29.849686
Vaso CRISTAR Liso 0046Al,CRISTAR,S/ 4.50,vivanda,YOGUR MIXTO EN VASO,2024-12-06 11:37:29.849686
Vaso con Sorbete AVENT Single Niña 10oz Rosado,AVENT,S/ 72.00,vivanda,YOGUR MIXTO EN VASO,2024-12-06 11:37:29.849686
Vaso Lexington Jugo CRISTAR,CRISTAR,S/ 3.90,vivanda,YOGUR MIXTO EN VASO,2024-12-06 11:37:29.849686
Vaso DARNEL Tami 16 Oz Traslucido Paquet 25un,DARNELL PERU,S/ 10.90,vivanda,YOGUR MIXTO EN VASO,2024-12-06 11:37:29.849686
Vaso DARNELL PERU Rojo Vivo 12Oz Paquete 12un,DARNELL PERU,S/ 8.00,vivanda,YOGUR MIXTO EN VASO,2024-12-06 11:37:29.849686
Vaso Cónico VIVA HOME Grande,VIVA HOME,S/ 3.50,vivanda,YOGUR MIXTO EN VASO,2024-12-06 11:37:29.849686
Vaso Alto VIVA HOME Textura Transparente,VIVA HOME,S/ 4.90,vivanda,YOGUR MIXTO EN VASO,2024-12-06 11:37:29.849686
Vaso Liso Mikonos CRISTAR,CRISTAR,S/ 6.00,vivanda,YOGUR MIXTO EN VASO,2024-12-06 11:37:29.849686
Vaso DARNEL Rojo Vivo 7 Oz Paquete 12un,DARNELL PERU,S/ 4.90,vivanda,YOGUR MIXTO EN VASO,2024-12-06 11:37:29.849686
