description,price,website,search_term,scrape_timestamp
Pollo Entero Fresco Metro x kg,S/ 9.40 x kg,metro,POLLO EVISCERADO,2024-12-05 15:30:18.488062
Pollo Fresco con Menudencia San Fernando x Kg,S/ 10.45 x kg,metro,POLLO EVISCERADO,2024-12-05 15:30:18.488062
Pollo Rostizado + Papas Fritas,S/ 28.90,metro,POLLO EVISCERADO,2024-12-05 15:30:18.488062
Pollo con Menudencia Redondos x kg,S/ 10.25 x kg,metro,POLLO EVISCERADO,2024-12-05 15:30:18.488062
Pollo Rostizado Sin Papas,S/ 22.90,metro,POLLO EVISCERADO,2024-12-05 15:30:18.488062
Pollo Rostizado + Papas Fritas + Gaseosa Inca Kola Sin Azúcar 1.5L,S/ 33.90,metro,POLLO EVISCERADO,2024-12-05 15:30:18.488062
Pollo Enrollado Cordon Bleu Redondos x un,S/ 34.90,metro,POLLO EVISCERADO,2024-12-05 15:30:18.488062
Pollo Entero en Trozos con Menudencia Redondos kg,S/ 11.50 x kg,metro,POLLO EVISCERADO,2024-12-05 15:30:18.488062
Pollo Entero Marinado Sazón Brasa San Fernando 1.4kg,S/ 21.90,metro,POLLO EVISCERADO,2024-12-05 15:30:18.488062
Pollo Rostizado + Papas Fritas + Chicha Morada Naturale 1L,S/ 32.90,metro,POLLO EVISCERADO,2024-12-05 15:30:18.488062
Pollo al Horno San Fernando Bolsa 800 g / Medio pollo en 4 Piezas,S/ 14.60,metro,POLLO EVISCERADO,2024-12-05 15:30:18.488062
Pollo Enrollado con Frutas Redondos x un,S/ 34.90,metro,POLLO EVISCERADO,2024-12-05 15:30:18.488062
Pollo Rostizado Sin Papas + Gaseosa Inca Kola Sin Azúcar 1.5L,S/ 26.50,metro,POLLO EVISCERADO,2024-12-05 15:30:18.488062
Pollo Rostizado + 1/4 Pollo Rostizado + Papas Fritas + Gaseosa Inca Kola Sin Azúcar 1.5L,S/ 39.99,metro,POLLO EVISCERADO,2024-12-05 15:30:18.488062
Pollo Rostizado + Papas Fritas + Ensalada + Gaseosa Inca Kola Sin Azúcar 1.5L,S/ 44.99,metro,POLLO EVISCERADO,2024-12-05 15:30:18.488062
Pollo Enrollado con Verduras Redondos x un,S/ 34.90,metro,POLLO EVISCERADO,2024-12-05 15:30:18.488062
Pollo Sabor Pachamanca Redondos 780g,S/ 17.89,metro,POLLO EVISCERADO,2024-12-05 15:30:18.488062
Pollo Oriental San Fernando Bolsa 800 g / Medio Pollo en 4 Piezas,S/ 14.60,metro,POLLO EVISCERADO,2024-12-05 15:30:18.488062
Pollo Rostizado Sin Papas,S/ 23.90,metro,POLLO EVISCERADO,2024-12-05 15:30:18.488062
Pollo Entero Sin Menudencia Redondos x kg,S/ 11.90 x kg,metro,POLLO EVISCERADO,2024-12-05 15:30:18.488062
Pollo Entero Light x kg,S/ 14.70 x kg,metro,POLLO EVISCERADO,2024-12-05 15:30:18.488062
Pollo Rostizado + Papas Fritas,S/ 29.90,metro,POLLO EVISCERADO,2024-12-05 15:30:18.488062
Pollo Pollada San Fernando Bolsa 800 g / 2 Cuartos de Pollo,S/ 17.20,metro,POLLO EVISCERADO,2024-12-05 15:30:18.488062
Pollo Rostizado + Papas Fritas + Ensalada + Chicha Morada Naturale 1L,S/ 45.99,metro,POLLO EVISCERADO,2024-12-05 15:30:18.488062
Pollo Sabor Cilindro x un,S/ 28.50,metro,POLLO EVISCERADO,2024-12-05 15:30:18.488062
Pollo Rostizado + Papas Fritas + Ensalada,S/ 38.90,metro,POLLO EVISCERADO,2024-12-05 15:30:18.488062
Metro Pollo Rostizado Sin papas Delivery,S/ 26.99,metro,POLLO EVISCERADO,2024-12-05 15:30:18.488062
Pollo Enrollado con Champiñones Redondos x un,S/ 34.90,metro,POLLO EVISCERADO,2024-12-05 15:30:18.488062
Pollo Chijaukay con Chaufa Cuisine & Co 400g,S/ 10.56,metro,POLLO EVISCERADO,2024-12-05 15:30:18.488062
Pollo Enrollado Jamon y Queso Sin Piel x kg,S/ 38.50 x kg,metro,POLLO EVISCERADO,2024-12-05 15:30:18.488062
Metro Pollo Entero + Porción de Papas x 400 g Delivery,S/ 35.99,metro,POLLO EVISCERADO,2024-12-05 15:30:18.488062
Pollo Sabor Criollo Redondos 780g,S/ 17.89,metro,POLLO EVISCERADO,2024-12-05 15:30:18.488062
Pollo Sabor Estofado Redondos 780g,S/ 17.89,metro,POLLO EVISCERADO,2024-12-05 15:30:18.488062
Pollo Fresco Sin Menudencia Artisan Libre de Antibióticos x kg,S/ 19.49 x kg,metro,POLLO EVISCERADO,2024-12-05 15:30:18.488062
Pollo Sabor Oriental Redondos 780g,S/ 17.89,metro,POLLO EVISCERADO,2024-12-05 15:30:18.488062
Pollo Rostizado + Papas Fritas + Gaseosa Inca Kola Sin Azúcar 1.5L,S/ 33.90,metro,POLLO EVISCERADO,2024-12-05 15:30:18.488062
Pollo Deshilachado Bolsa 250 g,S/ 13.50,metro,POLLO EVISCERADO,2024-12-05 15:30:18.488062
Metro Pollo Entero + Porción de Papas x 400 g + Gaseosa 1.5 Litro,S/ 42.99,metro,POLLO EVISCERADO,2024-12-05 15:30:18.488062
"Pollo Enrollado con Jamón, Tocino y Guindones x kg",S/ 38.50 x kg,metro,POLLO EVISCERADO,2024-12-05 15:30:18.488062
Metro Pollo Entero + Porción de Papas x 400 g + Gaseosa 1.5 Litro + Ensalada,S/ 52.99,metro,POLLO EVISCERADO,2024-12-05 15:30:18.488062
Pollo Rostizado + Papas Fritas + Chicha Morada Naturale 1L,S/ 33.90,metro,POLLO EVISCERADO,2024-12-05 15:30:18.488062
Pollo Tipakay con Arroz Chaufa Cuisine & Co 400g,S/ 13.90,metro,POLLO EVISCERADO,2024-12-05 15:30:18.488062
Metro Pollo Entero + Porción de Papas x 400 g + Chicha Morada Naturale 1 Litro,S/ 42.99,metro,POLLO EVISCERADO,2024-12-05 15:30:18.488062
Metro Pollo Entero + Porción de Papas x 400 g + Chicha Morada Naturale 1 Litro + Ensalada,S/ 52.99,metro,POLLO EVISCERADO,2024-12-05 15:30:18.488062
Pollo Enrollado con Jamon y Queso x kg,S/ 38.50 x kg,metro,POLLO EVISCERADO,2024-12-05 15:30:18.488062
Pollo al Horno con Puré y Arroz Cuisine & Co 400g,S/ 11.12,metro,POLLO EVISCERADO,2024-12-05 15:30:18.488062
Pollo Enrollado con Verduras x kg,S/ 38.50 x kg,metro,POLLO EVISCERADO,2024-12-05 15:30:18.488062
Filete de Pechuga Importado x kg,S/ 16.50 x kg,metro,POLLO EVISCERADO,2024-12-05 15:30:18.488062
Filete de Pechuga Pollo Redondos x kg,S/ 25.40 x kg,metro,POLLO EVISCERADO,2024-12-05 15:30:18.488062
Pechuga Especial de Pollo Redondos x kg,S/ 17.50 x kg,metro,POLLO EVISCERADO,2024-12-05 15:30:18.488062
2 Pollo Rostizado + 2un Papas Fritas + Gaseosa Inca Kola Sin Azúcar 1.5L,S/ 59.99,metro,POLLO EVISCERADO,2024-12-05 15:30:18.488062
Pechuga Entera de Pollo Redondos x kg,S/ 15.50 x kg,metro,POLLO EVISCERADO,2024-12-05 15:30:18.488062
Pierna de Pollo Importada x kg,S/ 8.90 x kg,metro,POLLO EVISCERADO,2024-12-05 15:30:18.488062
Muslo de de Pollo Redondos x kg,S/ 16.49 x kg,metro,POLLO EVISCERADO,2024-12-05 15:30:18.488062
