description,price,website,search_term,scrape_timestamp
Poro x un,S/ 1.49,metro,PORO,2024-12-05 16:16:07.305742
Poro Fitz x unid,S/ 4.39,metro,PORO,2024-12-05 16:16:07.305742
Queso Crema Gourmet Delice con Prosciutto & Poro Molde 150 g,S/ 21.10,metro,PORO,2024-12-05 16:16:07.305742
