description,price,website,search_term,scrape_timestamp
Galletas Saladas Cream Crackers 258g,S/ 6.60,metro,GALLETAS SALADAS,2024-12-05 15:16:02.393367
Galletas Saladas Jamón Ahumado Crackelet Costa Bolsa 150 gr,S/ 3.90,metro,GALLETAS SALADAS,2024-12-05 15:16:02.393367
Galletas Saladas Ritz Mini 50g,S/ 1.50,metro,GALLETAS SALADAS,2024-12-05 15:16:02.393367
Galletas Saladas Ducales 241g,S/ 5.70,metro,GALLETAS SALADAS,2024-12-05 15:16:02.393367
Galletas Saladas Doré Paquete 24 g Pack 6 unid,S/ 5.80,metro,GALLETAS SALADAS,2024-12-05 15:16:02.393367
Galletas Saladas Ritz Original 52.5g,S/ 1.90,metro,GALLETAS SALADAS,2024-12-05 15:16:02.393367
Galletas Saladas Doré 230g,S/ 6.00,metro,GALLETAS SALADAS,2024-12-05 15:16:02.393367
Galletas Saladas Ritz 70g,S/ 2.00,metro,GALLETAS SALADAS,2024-12-05 15:16:02.393367
Pack x3 Sixpack Galletas Saladas Ritz Sandwich Sabor Queso 30g,S/ 7.70,metro,GALLETAS SALADAS,2024-12-05 15:16:02.393367
Pack x3 Sixpack Galletas Saladas Ritz Original 20g,S/ 10.10,metro,GALLETAS SALADAS,2024-12-05 15:16:02.393367
Sixpack Galletas Saladas Ritz Original 20g,S/ 4.00,metro,GALLETAS SALADAS,2024-12-05 15:16:02.393367
Sixpack Galletas Saladas Club Social Original 24g,S/ 4.60,metro,GALLETAS SALADAS,2024-12-05 15:16:02.393367
Tripack Sixpack Galletas Saladas Club Social Original 24g,S/ 10.80,metro,GALLETAS SALADAS,2024-12-05 15:16:02.393367
Sixpack Galletas Saladas Ritz Sandwich Sabor Queso 30g,S/ 4.90,metro,GALLETAS SALADAS,2024-12-05 15:16:02.393367
Pack x2 Sixpack Galletas Saladas Ritz Original 20g,S/ 7.90,metro,GALLETAS SALADAS,2024-12-05 15:16:02.393367
Sixpack Galletas Saladas Club Social Integral 24g,S/ 4.60,metro,GALLETAS SALADAS,2024-12-05 15:16:02.393367
Papas Fritas Onduladas Saladas Cuisine & Co Bolsa 150 gr,S/ 5.50,metro,GALLETAS SALADAS,2024-12-05 15:16:02.393367
Cancha Chulpi Salada Cuisine & Co Bolsa 100 g,S/ 3.90,metro,GALLETAS SALADAS,2024-12-05 15:16:02.393367
Sixpack Galletas Saladas Club Social Sabor Mantequilla 24g,S/ 5.20,metro,GALLETAS SALADAS,2024-12-05 15:16:02.393367
Tripack Galletas Saladas Ritz Original 52.5g,S/ 5.30,metro,GALLETAS SALADAS,2024-12-05 15:16:02.393367
Almendras Saladas Cuisine&Co Pote 200 g,S/ 18.50,metro,GALLETAS SALADAS,2024-12-05 15:16:02.393367
Pack x6 Galletas Saladas Horneadas Cuisine & Co Gustits 21g,S/ 2.90,metro,GALLETAS SALADAS,2024-12-05 15:16:02.393367
Pack x2 Sixpack Galletas Saladas Ritz Sandwich Sabor Queso 30g,S/ 9.00,metro,GALLETAS SALADAS,2024-12-05 15:16:02.393367
Tripack Sixpack Galletas Saladas Club Social Sabor Mantequilla 24g,S/ 10.80,metro,GALLETAS SALADAS,2024-12-05 15:16:02.393367
Tripack Sixpack Galletas Saladas Club Social Integral 24g,S/ 10.80,metro,GALLETAS SALADAS,2024-12-05 15:16:02.393367
Twopack Sixpack Galletas Saladas Club Social Integral 24g,S/ 9.20,metro,GALLETAS SALADAS,2024-12-05 15:16:02.393367
Twopack Sixpack Galletas Saladas Club Social Original 24g,S/ 9.20,metro,GALLETAS SALADAS,2024-12-05 15:16:02.393367
Twopack Sixpack Galletas Saladas Ritz Sandwich Sabor Queso 30g,S/ 9.98,metro,GALLETAS SALADAS,2024-12-05 15:16:02.393367
Twopack Sixpack Galletas Saladas Club Social Sabor Mantequilla 24g,S/ 10.40,metro,GALLETAS SALADAS,2024-12-05 15:16:02.393367
