description,price,website,search_term,scrape_timestamp
Edulcorante en Tabletas Sugafor 600un,S/ 63.90,metro,EDULCORANTE,2024-12-05 16:25:44.405629
Edulcorante en Polvo Stevia Pote 120 g,S/ 35.30,metro,EDULCORANTE,2024-12-05 16:25:44.405629
Edulcorante en Tabletas Sugafor 110un,S/ 22.50,metro,EDULCORANTE,2024-12-05 16:25:44.405629
Edulcorante en Polvo Sugafor 200un,S/ 71.10,metro,EDULCORANTE,2024-12-05 16:25:44.405629
Edulcorante en Polvo Sugafor 100un,S/ 41.90,metro,EDULCORANTE,2024-12-05 16:25:44.405629
Edulcorante Stevia Splenda 80 Sobres,S/ 41.10,metro,EDULCORANTE,2024-12-05 16:25:44.405629
Edulcorante en Tabletas Sugafor 440un,S/ 50.30,metro,EDULCORANTE,2024-12-05 16:25:44.405629
Edulcorante en Polvo Stevita Caja 50 Unid,S/ 18.90,metro,EDULCORANTE,2024-12-05 16:25:44.405629
Edulcorante en Polvo Stevita Caja 100 Unid,S/ 32.90,metro,EDULCORANTE,2024-12-05 16:25:44.405629
Edulcorante en Polvo Sugafor 50un,S/ 27.90,metro,EDULCORANTE,2024-12-05 16:25:44.405629
Edulcorante en Polvo Stevita 150un,S/ 47.40,metro,EDULCORANTE,2024-12-05 16:25:44.405629
Azúcar Rubia Metro 5kg,S/ 20.80,metro,EDULCORANTE,2024-12-05 16:25:44.405629
Azúcar Rubia Máxima Bolsa 5 kg,S/ 20.30,metro,EDULCORANTE,2024-12-05 16:25:44.405629
Azúcar Rubia Metro Bolsa 2 Kg,S/ 8.60,metro,EDULCORANTE,2024-12-05 16:25:44.405629
Azúcar Rubia Paramonga Bolsa 5 kg,S/ 23.50,metro,EDULCORANTE,2024-12-05 16:25:44.405629
Azúcar Rubia Máxima 1kg,S/ 4.40,metro,EDULCORANTE,2024-12-05 16:25:44.405629
Azúcar Rubia Dulfina Bolsa 5 kg,S/ 22.80,metro,EDULCORANTE,2024-12-05 16:25:44.405629
Azúcar Rubia Metro 1kg,S/ 4.60,metro,EDULCORANTE,2024-12-05 16:25:44.405629
Azúcar Blanca Metro Bolsa 5 kg,S/ 23.90,metro,EDULCORANTE,2024-12-05 16:25:44.405629
Azúcar Blanca Metro Bolsa 2 Kg,S/ 9.80,metro,EDULCORANTE,2024-12-05 16:25:44.405629
Azúcar Rubia Dulfina Bolsa 2 kg,S/ 9.50,metro,EDULCORANTE,2024-12-05 16:25:44.405629
Azúcar Blanca Metro Bolsa 1 kg,S/ 4.99,metro,EDULCORANTE,2024-12-05 16:25:44.405629
Azúcar Rubia Paramonga 1kg,S/ 5.20,metro,EDULCORANTE,2024-12-05 16:25:44.405629
