description,price,website,search_term,scrape_timestamp
Bife Ancho Americano Black & Red x Kg,S/ 230.50 x kg,metro,BOFE DE RES,2024-12-05 15:31:46.976100
Bife Angosto Metro x kg,S/ 49.90 x kg,metro,BOFE DE RES,2024-12-05 15:31:46.976100
Bife Ancho Metro x kg,S/ 48.70 x kg,metro,BOFE DE RES,2024-12-05 15:31:46.976100
Bife Ancho Pasturas de Oxapampa x kg,S/ 61.90 x kg,metro,BOFE DE RES,2024-12-05 15:31:46.976100
Bife de Chorizo Nacional Metro x kg,S/ 59.90 x kg,metro,BOFE DE RES,2024-12-05 15:31:46.976100
Bife Angosto Pasturas de Oxapampa x kg,S/ 61.90 x kg,metro,BOFE DE RES,2024-12-05 15:31:46.976100
Bife de Vacío de Res Metro x kg,S/ 51.90 x kg,metro,BOFE DE RES,2024-12-05 15:31:46.976100
Bife Ancho Uruguayo Dos Caminos x kg,S/ 121.50 x kg,metro,BOFE DE RES,2024-12-05 15:31:46.976100
Bife Picaña Argentino Cuisine & Co x kg,S/ 99.00 x kg,metro,BOFE DE RES,2024-12-05 15:31:46.976100
Bife Angosto Don Goyo x kg,S/ 60.50 x kg,metro,BOFE DE RES,2024-12-05 15:31:46.976100
Bife Ancho Argentino Cuisine & Co x kg,S/ 125.90 x kg,metro,BOFE DE RES,2024-12-05 15:31:46.976100
Bife Angosto Uruguayo Dos Caminos x kg,S/ 104.10 x kg,metro,BOFE DE RES,2024-12-05 15:31:46.976100
Bife Angosto Argentino Cuisine & Co x kg,S/ 109.20 x kg,metro,BOFE DE RES,2024-12-05 15:31:46.976100
Baby Beef Nacional Metro x kg,S/ 55.20 x kg,metro,BOFE DE RES,2024-12-05 15:31:46.976100
Entraña Nacional Metro x kg,S/ 57.90 x kg,metro,BOFE DE RES,2024-12-05 15:31:46.976100
Ojo de Bife de Res Metro x kg,S/ 64.90 x kg,metro,BOFE DE RES,2024-12-05 15:31:46.976100
Entraña Don Goyo x kg,S/ 61.50 x kg,metro,BOFE DE RES,2024-12-05 15:31:46.976100
