unit,description,price,website,search_term,scrape_timestamp
Caja 25un,Infusión de Hierba Luisa HORNIMANS Caja 25un,S/ 3.90 un,plaza_vea,HIERBAS PARA INFUSIONES,2024-12-06 14:45:09.617122
Caja 100un,Infusiones MC COLINS Surtido de Hierbas Caja 1...,S/ 18 un,plaza_vea,HIERBAS PARA INFUSIONES,2024-12-06 14:45:09.617122
Caja 50un,Infusión Gripal WAWASANA con Hierbas Andinas C...,S/ 14.50 un,plaza_vea,HIERBAS PARA INFUSIONES,2024-12-06 14:45:09.617122
Caja 20un,Infusión de Hierbas SAINT GOTTARD Digestivo Ca...,S/ 7.90 un,plaza_vea,HIERBAS PARA INFUSIONES,2024-12-06 14:45:09.617122
Caja 20un,Infusión NATURE'S HEART Hierba Luisa Caja 20un,S/ 8.50 un,plaza_vea,HIERBAS PARA INFUSIONES,2024-12-06 14:45:09.617122
Doypack 60g,"Infusión de Valeriana, Toronjil, Hierba Luisa ...",S/ 7.20 un,plaza_vea,HIERBAS PARA INFUSIONES,2024-12-06 14:45:09.617122
Caja 20un,Infusión de Hierbas SAINT GOTTARD Invernal Caj...,S/ 7.60 un,plaza_vea,HIERBAS PARA INFUSIONES,2024-12-06 14:45:09.617122
Caja 8un,Infusión de Hierbas BIGELOW Sweet Dreams Caja ...,S/ 13.80 un,plaza_vea,HIERBAS PARA INFUSIONES,2024-12-06 14:45:09.617122
Caja 20un,Infusiones BIGELOW Té de Hierbas Caja 20un,S/ 26.70 un,plaza_vea,HIERBAS PARA INFUSIONES,2024-12-06 14:45:09.617122
Caja 8un,Infusión de Hierbas BIGELOW Manzanilla Caja 8u...,S/ 13.80 un,plaza_vea,HIERBAS PARA INFUSIONES,2024-12-06 14:45:09.617122
