unit,description,price,website,search_term,scrape_timestamp
Presentación 0.6 kg aprox.,Carne Molida de Res Empacada al vacío EL BUEN ...,S/ 24.99 x kg,plaza_vea,AJÍ ROCOTO MOLIDO,2024-12-06 14:36:16.559654
Bolsa 750g,Pan de Molde Blanco BIMBO Extra Grande Bolsa 7...,S/ 11.50 un,plaza_vea,AJÍ ROCOTO MOLIDO,2024-12-06 14:36:16.559654
Presentación 0.25 kg aprox.,Ajo Entero,S/ 14.99 x kg,plaza_vea,AJÍ ROCOTO MOLIDO,2024-12-06 14:36:16.559654
Presentación 0.25 kg aprox.,Ají Amarillo x kg,S/ 5.49 x kg,plaza_vea,AJÍ ROCOTO MOLIDO,2024-12-06 14:36:16.559654
Presentación 0.6 kg aprox.,Carne Molida Light de Res Empacada al vacío EL...,S/ 34.80 x kg,plaza_vea,AJÍ ROCOTO MOLIDO,2024-12-06 14:36:16.559654
Botella 500ml,Sillao AJI-NO-SILLAO Botella 500ml,S/ 4.70 un,plaza_vea,AJÍ ROCOTO MOLIDO,2024-12-06 14:36:16.559654
Paquete 500g,Carne Molida de Pavita x500g,S/ 12.90 un,plaza_vea,AJÍ ROCOTO MOLIDO,2024-12-06 14:36:16.559654
Presentación 1 kg aprox.,Camote Morado,S/ 2.69 x kg,plaza_vea,AJÍ ROCOTO MOLIDO,2024-12-06 14:36:16.559654
Bolsa 750g,Pan de Molde BIMBO Integral Bolsa 750g,S/ 11.50 un,plaza_vea,AJÍ ROCOTO MOLIDO,2024-12-06 14:36:16.559654
Doypack 250g,Ají Panca Molido SIBARITA Panquita Doypack 250...,S/ 8.40 un,plaza_vea,AJÍ ROCOTO MOLIDO,2024-12-06 14:36:16.559654
Presentación 0.5 kg aprox.,Maíz Morado x Kg,S/ 7.99 x kg,plaza_vea,AJÍ ROCOTO MOLIDO,2024-12-06 14:36:16.559654
Bolsa 540g,Pan de Molde UNIÓN Multisemillas y Avena Bolsa...,S/ 10.89 un,plaza_vea,AJÍ ROCOTO MOLIDO,2024-12-06 14:36:16.559654
Paquete 1un,Rocoto x unidad,S/ 0.99 un,plaza_vea,AJÍ ROCOTO MOLIDO,2024-12-06 14:36:16.559654
Sobre 18g,Pimienta BELL'S Negra molida Sobre 18Gr,S/ 2.50 un,plaza_vea,AJÍ ROCOTO MOLIDO,2024-12-06 14:36:16.559654
Bolsa 560g,Pan de Molde Blanco DON MAMINO sin Corteza Bol...,S/ 13.50 un,plaza_vea,AJÍ ROCOTO MOLIDO,2024-12-06 14:36:16.559654
