unit,description,price,website,search_term,scrape_timestamp
Presentación 1 kg aprox.,Papa Blanca Yungay,S/ 3.19 x kg,plaza_vea,PAPA FRITA (BOCADITOS),2024-12-06 14:41:40.905008
Presentación 0.5 kg aprox.,Papa Blanca,S/ 2.79 x kg,plaza_vea,PAPA FRITA (BOCADITOS),2024-12-06 14:41:40.905008
Presentación 0.25 kg aprox.,Papa Amarilla Tumbay,S/ 6.79 x kg,plaza_vea,PAPA FRITA (BOCADITOS),2024-12-06 14:41:40.905008
Presentación 0.5 kg aprox.,Papa Amarilla Peruanita,S/ 7.49 x kg,plaza_vea,PAPA FRITA (BOCADITOS),2024-12-06 14:41:40.905008
Presentación 0.5 kg aprox.,Uva Verde sin Pepa x Kg,S/ 14.99 x kg,plaza_vea,PAPA FRITA (BOCADITOS),2024-12-06 14:41:40.905008
Bolsa 1Kg,Papa Prefrita Congelada AVIKO Bolsa 1kg,S/ 10.90 un,plaza_vea,PAPA FRITA (BOCADITOS),2024-12-06 14:41:40.905008
Bolsa 135g,Papas INKA CHIPS con Sal de Mar Bolsa 135g,S/ 7.60 un,plaza_vea,PAPA FRITA (BOCADITOS),2024-12-06 14:41:40.905008
Presentación 1 kg aprox.,Papa Cocktail Amarilla,S/ 3.69 x kg,plaza_vea,PAPA FRITA (BOCADITOS),2024-12-06 14:41:40.905008
Presentación 1 kg aprox.,Papa Cocktail,S/ 1.80 x kg,plaza_vea,PAPA FRITA (BOCADITOS),2024-12-06 14:41:40.905008
Bolsa 125g,Puré de Papa KNORR Bolsa 125g,S/ 4.30 un,plaza_vea,PAPA FRITA (BOCADITOS),2024-12-06 14:41:40.905008
Bolsa 135g,Papas INKA CHIPS BBQ & Cebolla Bolsa 135g,S/ 7.60 un,plaza_vea,PAPA FRITA (BOCADITOS),2024-12-06 14:41:40.905008
Bolsa 135g,Papas INKA CHIPS Jalapeños Bolsa 135g,S/ 7.60 un,plaza_vea,PAPA FRITA (BOCADITOS),2024-12-06 14:41:40.905008
Bolsa 400g,Papa Seca BELL'S Bolsa 400g,S/ 5.60 un,plaza_vea,PAPA FRITA (BOCADITOS),2024-12-06 14:41:40.905008
Pack 2un,Pack Papas LAY´S Clásicas Bolsa 150g + PIQUEO ...,S/ 13.50 un,plaza_vea,PAPA FRITA (BOCADITOS),2024-12-06 14:41:40.905008
Bolsa 180g,Pasas Morenas BELL'S Bolsa 180g,S/ 4.50 un,plaza_vea,PAPA FRITA (BOCADITOS),2024-12-06 14:41:40.905008
Presentación 0.9 kg aprox.,Patas de Pollo Empacada al vacío SAN FERNANDO,S/ 8.50 x kg,plaza_vea,PAPA FRITA (BOCADITOS),2024-12-06 14:41:40.905008
Paquete 6un,Galleta Doña Pepa FIELD Paquete 6un,S/ 4.90 un,plaza_vea,PAPA FRITA (BOCADITOS),2024-12-06 14:41:40.905008
Bolsa 240g,Aceituna Negra sin Pepa EL OLIVAR Bolsa 240g,S/ 9.50 un,plaza_vea,PAPA FRITA (BOCADITOS),2024-12-06 14:41:40.905008
Lata 104g,Papas PRINGLES Original Lata 104g,S/ 8.50 un,plaza_vea,PAPA FRITA (BOCADITOS),2024-12-06 14:41:40.905008
Táper 220g,Aceituna Botija sin Pepa HUERTO MEJÍA Paquete ...,S/ 12.50 un,plaza_vea,PAPA FRITA (BOCADITOS),2024-12-06 14:41:40.905008
Presentación 0.5 kg aprox.,Papa Andina Procesada,S/ 4.99 x kg,plaza_vea,PAPA FRITA (BOCADITOS),2024-12-06 14:41:40.905008
Bolsa 125g,Papas al Hilo BELL'S Bolsa 125g,S/ 4.90 un,plaza_vea,PAPA FRITA (BOCADITOS),2024-12-06 14:41:40.905008
Paquete 2un,Pollo Rostizado + Papas Fritas,S/ 27.90 un,plaza_vea,PAPA FRITA (BOCADITOS),2024-12-06 14:41:40.905008
Bolsa 400g,Cereal UNIÓN Granola Pasas y Almendras Doypack...,S/ 16.49 un,plaza_vea,PAPA FRITA (BOCADITOS),2024-12-06 14:41:40.905008
Bolsa 380g,Cereal ANGEL Capas de trigo con chocolate Bols...,S/ 11.60 un,plaza_vea,PAPA FRITA (BOCADITOS),2024-12-06 14:41:40.905008
Táper 260g,Aceituna Negra sin Pepa BELL'S Táper 260g,S/ 11.90 un,plaza_vea,PAPA FRITA (BOCADITOS),2024-12-06 14:41:40.905008
Táper 200g,Maní Tostado Frito BELL'S Táper 200g,S/ 5.40 un,plaza_vea,PAPA FRITA (BOCADITOS),2024-12-06 14:41:40.905008
Bolsa 125g,Puré BELL'S Papas Bolsa 125g,S/ 3.90 un,plaza_vea,PAPA FRITA (BOCADITOS),2024-12-06 14:41:40.905008
Bolsa 240g,Aceitunas Verdes EL OLIVAR sin Pepa Bolsa 240g,S/ 7.90 un,plaza_vea,PAPA FRITA (BOCADITOS),2024-12-06 14:41:40.905008
Caja 500g,Turrón de Doña Pepa BELL'S Caja 500g,S/ 7.90 un,plaza_vea,PAPA FRITA (BOCADITOS),2024-12-06 14:41:40.905008
Bolsa 190g,Palitos de Maíz CHIZITOS Bolsa 190g,S/ 6.50 un,plaza_vea,PAPA FRITA (BOCADITOS),2024-12-06 14:41:40.905008
Bolsa 750g,Papas Prefritas Rizadas AVIKO Bolsa 750g,S/ 9.90 un,plaza_vea,PAPA FRITA (BOCADITOS),2024-12-06 14:41:40.905008
,Parrilla Cilíndrica con Tapa MR GRILL,S/ 119 un,plaza_vea,PAPA FRITA (BOCADITOS),2024-12-06 14:41:40.905008
Paquete 500g,Turrón SAN JOSÉ de Doña Pepa Paquete 500g,S/ 17.90 un,plaza_vea,PAPA FRITA (BOCADITOS),2024-12-06 14:41:40.905008
