unit,description,price,website,search_term,scrape_timestamp
Paquete 370g,Pack Jamón Pizza BRAEDT Queso Edam Paquete 370...,S/ 13.40 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Paquete 440g,Queso Edam LAIVE Paquete 440g,S/ 21.90 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Paquete 180g,Queso Crema PHILADELPHIA Brick Original Paquet...,S/ 9.90 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Presentación 0.3 kg aprox.,Queso Fresco SBELT,S/ 10.77,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Presentación 0.3 kg aprox.,Queso Fresco sin Lactosa LAIVE,S/ 10.77,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Presentación 0.4 kg aprox.,Queso Fresco BONLÉ,S/ 14.36,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Pack 300g,Pack Mixto Queso Edam + Jamón Americano LAIVE ...,S/ 11.90 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Presentación 0.3 kg aprox.,Queso Fresco GLORIA Paquete 250g,S/ 11.49,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Paquete 180g,Queso Edam BRAEDT Paquete 180g,S/ 11.90 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Paquete 250g,Queso Mozzarella en Bola BONLÉ Paquete 250g,S/ 12.20 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
,Queso Fresco BELL'S Paquete 300g PVEA,S/ 9.50 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Paquete 440g,Queso Edam BRAEDT Paquete 440g,S/ 22.50 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Paquete 180g,Queso Gouda BRAEDT Paquete 180g,S/ 11.90 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Paquete 180g,Queso Edam LAIVE Sin Lactosa Paquete 180g,S/ 11.90 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Paquete 35g,Queso Parmesano Rallado LAIVE Paquete 35g,S/ 4.60 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Paquete 6un,Galletas Saladas RITZ sabor Queso Paquete 6un,S/ 4.79 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Paquete 35g,Queso Parmesano Rallado BONLÉ Paquete 35g,S/ 4.70 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Presentación 1.35 kg aprox.,Panceta de Cerdo con Hueso y Piel EL BUEN CORT...,S/ 24.89 x kg,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Bolsa 250g,Queso Mozzarella para Pizza BELL'S SELECCIÓN B...,S/ 10.90 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Paquete 136g,Queso Fundido BONLÉ Sabor Cheddar Paquete 136g,S/ 6.60 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Presentación 0.3 kg aprox.,Queso Fresco LAIVE,S/ 10.65,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Paquete 500g,Queso Edam BONLÉ Paquete 500g,S/ 24.10 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Paquete 440g,Queso Edam BELLS Paquete 440g,S/ 19.50 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Paquete 340g,Pack Mixto Jamón Pizza y Queso Edam OTTO KUNZ ...,S/ 14.50 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Pote 150g,Queso Crema PHILADELPHIA Soft Original Pote 15...,S/ 11.90 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Paquete 180g,Queso Edam LAIVE Paquete 180g,S/ 11.90 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Caja 227g,Queso Crema BELL'S Caja 227g,S/ 9.90 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
,Queso Fresco Pasteurizado Light BELL'S Paquete...,S/ 9.50 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Paquete 227g,Queso Cheddar LAIVE Paquete 227g,S/ 12.90 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Paquete 250g,Queso Mozzarella LAIVE Paquete 250g,S/ 12.40 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Paquete 180g,Queso Mozzarella BRAEDT Paquete 180g,S/ 11.90 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Paquete 35g,Queso Parmesano BELL'S Paquete 35g,S/ 4.20 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Paquete 250g,Queso Mozzarella Light LAIVE Sbelt Paquete 250...,S/ 13.90 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Pote 150g,Queso Crema PHILADELPHIA Soft Light Pote 150g,S/ 11.90 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Paquete 440g,Queso Gouda BRAEDT Tamaño Familiar Paquete 440...,S/ 20.90 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Bolsa 338g,Pack Jamón Sándwich + Queso Edam SAN FERNANDO ...,S/ 14.90 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Presentación 0.45 kg aprox.,Queso Fresco GLORIA Paquete 400g,S/ 16.16,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Paquete 136g,Queso Fundido BONLÉ Sabor Natural Paquete 136g,S/ 6.60 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Bolsa 200g,Queso Parmesano PIAMONTE Paquete 200g,S/ 13.50 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Paquete 225g,Queso Cottage PLUSA Paquete 225g,S/ 11.50 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Paquete 500g,Queso Edam GLORIA Paquete 500g,S/ 25.10 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Paquete 180g,Queso Edam BELLS Paquete 180g,S/ 9.50 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Bolsa 180g,Queso Paria GLORIA en Tajadas Paquete 180g,S/ 10.90 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Paquete 440g,Queso Mozzarella Laminado BELLS Paquete 440g,S/ 19.50 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Presentación 0.3 kg aprox.,Queso Fresco Artesanal LAIVE,S/ 11.55,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Paquete 250g,Queso Edam BELLS Paquete 250g,S/ 12.50 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Paquete 340g,Pack Mixto BRAEDT Jamón York + Queso Gouda 340...,S/ 14.99 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Frasco 227g,Queso Parmesano Rallado KRAFT Frasco 226g,S/ 31.90 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Bolsa 200g,Piqueos Horneados CHEETOS Mega Queso Bolsa 200...,S/ 7.99 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Paquete 100g,Queso Parmesano Rallado UNO Paquete 100g,S/ 10.50 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Bolsa 135g,Papas INKA CHIPS Queso & Cebolla Bolsa 135g,S/ 7.60 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Paquete 227g,Queso Crema BELL'S Pote 227g,S/ 10.90 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Paquete 170g,Queso Cheddar LAIVE Paquete 170g,S/ 8.90 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Presentación 1.196 kg aprox.,Panceta de Cerdo con Hueso sin Piel EL BUEN CO...,S/ 33.90 x kg,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Presentación 0.25 kg aprox.,Queso Edam Light LAIVE Molde 1Kg,S/ 13.75,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Frasco 85g,Queso Parmesano Rallado KRAFT Frasco 85g,S/ 11.90 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Presentación 0.3 kg aprox.,Queso Fresco Light BONLÉ,S/ 10.95,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Envase 150g,Queso Crema Light DELICE Pote 150g,S/ 9.99 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Pack 340g,Pack Jamón Pizzero + Queso EDAM Paquete 340g,S/ 14.90 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Presentación 0.45 kg aprox.,Queso Fresco GLORIA Sin Lactosa Paquete 400g,S/ 16.65,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Bolsa 190g,Tortillas de Maíz DORITOS Queso Atrevido Bolsa...,S/ 9 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Paquete 180g,Queso Andino LAIVE Paquete 180g,S/ 12.90 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Paquete 180g,Queso Mozzarella LAIVE Paquete 180g,S/ 11.90 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Presentación 1.469 kg aprox.,Panceta EL BUEN CORTE sin Hueso con Piel,S/ 34.90 x kg,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Bolsa 120g,Palitos de Maíz CHEESE TRIS Queso Bolsa 120g,S/ 5 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Paquete 200g,Queso Andino LA MATILDE Paquete 200g,S/ 13.20 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Paquete 500g,Ravioles 4 Quesos BELL'S Paquete 500g,S/ 10.90 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Paquete 180g,Queso Mozzarella BELLS Paquete 180g,S/ 9.50 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Presentación 0.25 kg aprox.,Queso Parmesano LAIVE,S/ 28,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Presentación 0.35 kg aprox.,Queso Fresco Andino PLUSA,S/ 14.84,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Pote 250g,Queso Crema PIAMONTE Cabaña Light Pote 250g,S/ 11.90 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Paquete 190g,Queso Crema PRESIDENT Paquete 190g,S/ 10.50 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Paquete 180g,Queso Gouda LAIVE Paquete 180g,S/ 12.90 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Paquete 200g,Queso sin Lactosa TRES OSCOS Paquete 200g,S/ 16.90 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Lata 109g,Papas PRINGLES Queso Lata 109g,S/ 8.50 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Paquete 180g,Queso Gouda GLORIA Tajadas Paquete 180g,S/ 12.90 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Paquete 90g,Queso Fundido LAIVE Paquete 90g,S/ 5.80 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Paquete 440g,Queso Mozzarella BRAEDT Tamaño Familiar Paquet...,S/ 22.50 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Sachet 80g,Crema con Queso Natural BELL'S Paquete 80g,S/ 2.80 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Bolsa 200g,Queso Paria LA MATILDE Paquete 200g,S/ 13.20 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Presentación 0.25 kg aprox.,Queso Parmesano LA PAULINA,S/ 19.65,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Paquete 250g,Queso Edam GLORIA Paquete 250g,S/ 15.50 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Paquete 80g,Queso crema LA FLORENCIA Sabor Jamón 80g,S/ 2.80 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Paquete 250g,Queso Edam BONLÉ Paquete 250g,S/ 14.50 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Sachet 80g,Queso Crema LAIVE Finas Hierbas Sachet 80g,S/ 3 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Presentación 0.4 kg aprox.,Queso Fresco de Vaca DUMAN,S/ 19.96,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Barra 190g,Queso Crema DELICE Barra 190g,S/ 10 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Sachet 80g,Queso Fundido BONLÉ Sabor Natural Sachet 80g,S/ 3.50 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Paquete 250g,Queso Mozzarella Paquete 250g,S/ 12.50 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Sachet 80g,Queso Fundido BONLÉ Sabor Jamón Sachet 80g,S/ 3.50 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Paquete 180g,Queso Danbo LAIVE Paquete 180g,S/ 13.90 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Bolsa 180g,Palitos de Queso Mozzarella DELICE Paquete 180...,S/ 14.50 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Pote 455g,Queso Crema Natural DELICE Pote 455g,S/ 20.50 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Pack 2un,Pack Papas LAY´S Clásicas Bolsa 150g + DORITOS...,S/ 13.50 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Bolsa 45g,Tortillas de Maíz DORITOS Queso Atrevido Bolsa...,S/ 2.50 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Bandeja 150g,Queso Emmental Slices PRESIDENT Bandeja 150g,S/ 14.20 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Presentación 0.2 kg aprox.,Queso Paria BONLÉ,S/ 11.58,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Paquete 500g,Capellitis 4 Quesos BELL'S Paquete 500g,S/ 10.90 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Presentación 0.5 kg aprox.,Queso Paria Madurado LA MATILDE x kg,S/ 32.95,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
Paquete 150g,Queso Gouda PRESIDENT Paquete 150g,S/ 10.30 un,plaza_vea,QUESO MANTECOSO,2024-12-06 13:49:55.610365
