unit,description,price,website,search_term,scrape_timestamp
Bolsa 350g,Espinaca BELL'S Bolsa 350g,S/ 3.99 un,plaza_vea,ESPINACA,2024-12-06 14:07:45.269396
Bolsa 150g,Espinaca Bebé BELL'S Bolsa 150g,S/ 4.39 un,plaza_vea,ESPINACA,2024-12-06 14:07:45.269396
Bolsa 500g,Espinaca VERDE PURO Bolsa 500g,S/ 8.99 un,plaza_vea,ESPINACA,2024-12-06 14:07:45.269396
Bolsa 180g,Espinaca Bebé VERDE PURO Bolsa 180g,S/ 8.59 un,plaza_vea,ESPINACA,2024-12-06 14:07:45.269396
Bolsa 400g,Fideos Spaguetti SANTA CATALINA Mediterráneo E...,S/ 5.30 un,plaza_vea,ESPINACA,2024-12-06 14:07:45.269396
Bandeja 500g,Ravioles DON ITALO De Ricotta con Espinaca Ban...,S/ 28 un,plaza_vea,ESPINACA,2024-12-06 14:07:45.269396
Paquete 150g,Queso Crema Gourmet DELICE con Espinaca & Toci...,S/ 16.90 un,plaza_vea,ESPINACA,2024-12-06 14:07:45.269396
,Espinaca VIVA Bolsa 400g,S/ 7.59 un,plaza_vea,ESPINACA,2024-12-06 14:07:45.269396
Bandeja 500g,Ravioles de Ricotta y Espinaca IL PASTIFICIO B...,S/ 29.90 un,plaza_vea,ESPINACA,2024-12-06 14:07:45.269396
,Espinaca Bebé A Bolsa 120g,S/ 7.59 un,plaza_vea,ESPINACA,2024-12-06 14:07:45.269396
Caja 1un,Quiche de Tomate y Espinaca HOME CHEF Caja 1un,S/ 27.90 un,plaza_vea,ESPINACA,2024-12-06 14:07:45.269396
Paquete 500g,Raviolitos DON ITALO de Ricotta con Espinaca P...,S/ 23.90 un,plaza_vea,ESPINACA,2024-12-06 14:07:45.269396
Pote 140g,Queso Crema BELL'S Aceituna & Espinaca Pote 14...,S/ 11.90 un,plaza_vea,ESPINACA,2024-12-06 14:07:45.269396
Bolsa 400g,Raviolito Ricotta y Espinaca Kids IL PASTIFICI...,S/ 18.50 un,plaza_vea,ESPINACA,2024-12-06 14:07:45.269396
Frasco 600g,Espinaca Extra EL CORTE INGLÉS Frasco 600g,S/ 9.80 un,plaza_vea,ESPINACA,2024-12-06 14:07:45.269396
Caja 5un,Hamburguesa de Garbanzos y Espinacas SANÚA Caj...,S/ 21.19 un,plaza_vea,ESPINACA,2024-12-06 14:07:45.269396
Frasco 200g,Dip de Alcachofa y Espinaca con Queso CASA VER...,S/ 9.50 un,plaza_vea,ESPINACA,2024-12-06 14:07:45.269396
,Semillas de Espinaca,S/ 7.40 un,plaza_vea,ESPINACA,2024-12-06 14:07:45.269396
,"Galletas Crocantes de Leche, Espinaca y Zanaho...",S/ 24.90 un,plaza_vea,ESPINACA,2024-12-06 14:07:45.269396
,Comida para Gatos Adultos Purina Gati Sabor Pe...,S/ 169.90 un,plaza_vea,ESPINACA,2024-12-06 14:07:45.269396
