unit,description,price,website,search_term,scrape_timestamp
Presentación 2.2 kg aprox.,Pollo Entero Fresco con Menudencia,S/ 9.40 x kg,plaza_vea,LECHE FRESCA PASTEURIZADA,2024-12-06 13:43:29.895770
Paquete 6un,Leche Reconstituida Entera GLORIA Lata 390g Pa...,S/ 22.90 un,plaza_vea,LECHE FRESCA PASTEURIZADA,2024-12-06 13:43:29.895770
Paquete 6un,Leche GLORIA Zero Lacto Lata 390g Paquete 6un,S/ 23.50 un,plaza_vea,LECHE FRESCA PASTEURIZADA,2024-12-06 13:43:29.895770
Caja 1L,Leche UHT sin Lactosa GLORIA Zero Caja 1L Paqu...,S/ 15.90 un,plaza_vea,LECHE FRESCA PASTEURIZADA,2024-12-06 13:43:29.895770
Paquete 6un,Leche Light GLORIA Lata 390g Paquete 6un,S/ 23.50 un,plaza_vea,LECHE FRESCA PASTEURIZADA,2024-12-06 13:43:29.895770
Paquete 3un,Leche UHT GLORIA Entera Pack 3un x 1L,S/ 15.90 un,plaza_vea,LECHE FRESCA PASTEURIZADA,2024-12-06 13:43:29.895770
Galonera 1.7Kg,Yogurt Parcialmente Descremado GLORIA Sabor a ...,S/ 8.90 un,plaza_vea,LECHE FRESCA PASTEURIZADA,2024-12-06 13:43:29.895770
Paquete 1un,Lechuga Crespa BELL'S,S/ 2.19 un,plaza_vea,LECHE FRESCA PASTEURIZADA,2024-12-06 13:43:29.895770
Paquete 3un,Leche UHT GLORIA Light Pack 3un x 1L,S/ 16.50 un,plaza_vea,LECHE FRESCA PASTEURIZADA,2024-12-06 13:43:29.895770
Bandeja 500g,Blueberries BELL'S FRESCOS Bandeja 500g,S/ 14.40 un,plaza_vea,LECHE FRESCA PASTEURIZADA,2024-12-06 13:43:29.895770
Paquete 6un,Leche sin Lactosa LAIVE Botella 390g Paquete 6...,S/ 23.20 un,plaza_vea,LECHE FRESCA PASTEURIZADA,2024-12-06 13:43:29.895770
Doypack 2.3L,Suavizante SUAVITEL Fresca Primavera 2.3L,S/ 19.90 un,plaza_vea,LECHE FRESCA PASTEURIZADA,2024-12-06 13:43:29.895770
Frasco 170g,Café Instantáneo ALTOMAYO Gourmet Frasco 170g,S/ 28.50 un,plaza_vea,LECHE FRESCA PASTEURIZADA,2024-12-06 13:43:29.895770
Bandeja 500g,Fresa Premium BELL'S Bandeja 500g,S/ 10.59 un,plaza_vea,LECHE FRESCA PASTEURIZADA,2024-12-06 13:43:29.895770
Paquete 4un,Leche sin Lactosa LAIVE UHT Caja 946ml Paquete...,S/ 24.50 un,plaza_vea,LECHE FRESCA PASTEURIZADA,2024-12-06 13:43:29.895770
Paquete 6un,Leche GLORIA Niños Lata 390g Paquete 6un,S/ 24.80 un,plaza_vea,LECHE FRESCA PASTEURIZADA,2024-12-06 13:43:29.895770
Presentación 0.3 kg aprox.,Queso Fresco SBELT,S/ 10.77,plaza_vea,LECHE FRESCA PASTEURIZADA,2024-12-06 13:43:29.895770
Presentación 0.3 kg aprox.,Queso Fresco sin Lactosa LAIVE,S/ 10.77,plaza_vea,LECHE FRESCA PASTEURIZADA,2024-12-06 13:43:29.895770
Paquete 6un,Leche sin Lactosa LAIVE Light Botella 390g Paq...,S/ 23.20 un,plaza_vea,LECHE FRESCA PASTEURIZADA,2024-12-06 13:43:29.895770
Presentación 0.4 kg aprox.,Queso Fresco BONLÉ,S/ 14.36,plaza_vea,LECHE FRESCA PASTEURIZADA,2024-12-06 13:43:29.895770
Paquete 12un,Leche Reconstituida Entera GLORIA Lata 390g Pa...,S/ 49.20 un,plaza_vea,LECHE FRESCA PASTEURIZADA,2024-12-06 13:43:29.895770
Paquete 3un,Leche GLORIA UHT Entera Bolsa 900ml Paquete 3u...,S/ 13.50 un,plaza_vea,LECHE FRESCA PASTEURIZADA,2024-12-06 13:43:29.895770
Paquete 3un,Leche Descremada GLORIA Slim UHT Triple Zero C...,S/ 16.50 un,plaza_vea,LECHE FRESCA PASTEURIZADA,2024-12-06 13:43:29.895770
Lata 393g,Leche Condensada NESTLÉ Lata 393g,S/ 6 un,plaza_vea,LECHE FRESCA PASTEURIZADA,2024-12-06 13:43:29.895770
Presentación 0.3 kg aprox.,Queso Fresco GLORIA Paquete 250g,S/ 11.49,plaza_vea,LECHE FRESCA PASTEURIZADA,2024-12-06 13:43:29.895770
Bolsa 200g,Lechuga Seda Hidropónica BELL'S Bolsa 200g,S/ 3.39 un,plaza_vea,LECHE FRESCA PASTEURIZADA,2024-12-06 13:43:29.895770
Bandeja 1un,Blueberries BELL'S FRESCOS Bandeja 300g,S/ 8.99 un,plaza_vea,LECHE FRESCA PASTEURIZADA,2024-12-06 13:43:29.895770
,Queso Fresco BELL'S Paquete 300g PVEA,S/ 9.50 un,plaza_vea,LECHE FRESCA PASTEURIZADA,2024-12-06 13:43:29.895770
Paquete 6un,Leche Evaporada Entera GLORIA Lata 390g Paquet...,S/ 22.90 un,plaza_vea,LECHE FRESCA PASTEURIZADA,2024-12-06 13:43:29.895770
Paquete 1un,Espárragos Verdes BELL'S FRESCOS Paquete 300g,S/ 8 un,plaza_vea,LECHE FRESCA PASTEURIZADA,2024-12-06 13:43:29.895770
Bandeja 100g,Blueberries BELL'S FRESCOS Bandeja 100g,S/ 3.29 un,plaza_vea,LECHE FRESCA PASTEURIZADA,2024-12-06 13:43:29.895770
Presentación 2.3 kg aprox.,Pollo Fresco con Menudencia Trozado en 8 Pieza...,S/ 10.90 x kg,plaza_vea,LECHE FRESCA PASTEURIZADA,2024-12-06 13:43:29.895770
Botella 900ml,Leche Fresca DANLAC Botella 900ml,S/ 7.60 un,plaza_vea,LECHE FRESCA PASTEURIZADA,2024-12-06 13:43:29.895770
Frasco 2.8L,Suavizante BOLIVAR Floral Frasco 2.8L,S/ 23.90 un,plaza_vea,LECHE FRESCA PASTEURIZADA,2024-12-06 13:43:29.895770
Bolsa 130g,Gelatina UNIVERSAL Sabor a Fresa Bolsa 130g,S/ 3.99 un,plaza_vea,LECHE FRESCA PASTEURIZADA,2024-12-06 13:43:29.895770
Frasco 200g,Café Instantáneo NESCAFÉ Fina Selección Frasco...,S/ 29.90 un,plaza_vea,LECHE FRESCA PASTEURIZADA,2024-12-06 13:43:29.895770
Paquete 270g,Jabón de Tocador DOVE Leche de Coco Barra 90g ...,S/ 11.90 un,plaza_vea,LECHE FRESCA PASTEURIZADA,2024-12-06 13:43:29.895770
