unit,description,price,website,search_term,scrape_timestamp
Presentación 2.2 kg aprox.,Pollo Entero Fresco con Menudencia,S/ 9.40 x kg,plaza_vea,MAÍZ REVENTÓN (POP CORN),2024-12-06 13:06:23.831006
Barra 180g,Mantequilla con Sal LAIVE Barra 180g,S/ 11.90 un,plaza_vea,MAÍZ REVENTÓN (POP CORN),2024-12-06 13:06:23.831006
Paquete 180g,Mantequilla con Sal GLORIA Paquete 180g,S/ 9.90 un,plaza_vea,MAÍZ REVENTÓN (POP CORN),2024-12-06 13:06:23.831006
Bolsa 500g,Maíz Pop Corn COSTEÑO Bolsa 500g,S/ 4.60 un,plaza_vea,MAÍZ REVENTÓN (POP CORN),2024-12-06 13:06:23.831006
Bolsa 500g,Maíz Pop Corn BELL'S Bolsa 500g,S/ 4.30 un,plaza_vea,MAÍZ REVENTÓN (POP CORN),2024-12-06 13:06:23.831006
Presentación 0.5 kg aprox.,Maíz Morado x Kg,S/ 7.99 x kg,plaza_vea,MAÍZ REVENTÓN (POP CORN),2024-12-06 13:06:23.831006
Vaso 146g,Yogurt GLORIA Battimix Vainilla con Arroz Cruj...,S/ 3.10 un,plaza_vea,MAÍZ REVENTÓN (POP CORN),2024-12-06 13:06:23.831006
Bolsa 135g,Papas INKA CHIPS con Sal de Mar Bolsa 135g,S/ 7.60 un,plaza_vea,MAÍZ REVENTÓN (POP CORN),2024-12-06 13:06:23.831006
Presentación 2.3 kg aprox.,Pollo Fresco con Menudencia Trozado en 8 Pieza...,S/ 10.90 x kg,plaza_vea,MAÍZ REVENTÓN (POP CORN),2024-12-06 13:06:23.831006
Presentación 1.3 kg aprox.,Pierna con Encuentro de Pollo Empacada al vací...,S/ 13.50 x kg,plaza_vea,MAÍZ REVENTÓN (POP CORN),2024-12-06 13:06:23.831006
Paquete 6un,Agua Mineral SAN MATEO Con Gas Botella 600ml P...,S/ 8.89 un,plaza_vea,MAÍZ REVENTÓN (POP CORN),2024-12-06 13:06:23.831006
Caja 21g,Galletas de Maíz SALMAS Horneadas Caja 216g,S/ 12.20 un,plaza_vea,MAÍZ REVENTÓN (POP CORN),2024-12-06 13:06:23.831006
Pote 180g,Mantequilla con Sal GLORIA Pote 180g,S/ 10.50 un,plaza_vea,MAÍZ REVENTÓN (POP CORN),2024-12-06 13:06:23.831006
Bolsa 500g,Filete de Trucha BELL'S Congelado con Piel Bol...,S/ 28.90 un,plaza_vea,MAÍZ REVENTÓN (POP CORN),2024-12-06 13:06:23.831006
