unit,description,price,website,search_term,scrape_timestamp
Presentación 1.3 kg aprox.,Pierna de Pollo Congelado SAN FERNANDO x kg,S/ 13.90 x kg,plaza_vea,PIERNA DE POLLO,2024-12-06 13:28:29.063664
Presentación 1.3 kg aprox.,Pierna con Encuentro de Pollo Empacada al vací...,S/ 13.50 x kg,plaza_vea,PIERNA DE POLLO,2024-12-06 13:28:29.063664
Presentación 1.2 kg aprox.,Pierna de Pollo Empacada al vacío SAN FERNANDO,S/ 15.90 x kg,plaza_vea,PIERNA DE POLLO,2024-12-06 13:28:29.063664
Presentación 1.2 kg aprox.,Filete Pierna Pollo Sin Piel Empacada al vacío...,S/ 22.90 x kg,plaza_vea,PIERNA DE POLLO,2024-12-06 13:28:29.063664
Presentación 1.2 kg aprox.,Filete Pierna Pollo con Piel Empacada al vacío...,S/ 20.90 x kg,plaza_vea,PIERNA DE POLLO,2024-12-06 13:28:29.063664
Presentación 1.2 kg aprox.,Pierna Especial de Pollo Empacada al vacío SAN...,S/ 15.49 x kg,plaza_vea,PIERNA DE POLLO,2024-12-06 13:28:29.063664
,Juguete de Cuerda para Mascotas Perros Pierna ...,S/ 16 un,plaza_vea,PIERNA DE POLLO,2024-12-06 13:28:29.063664
,Parrilla Pegable Rack para Asar Piernas y Alit...,S/ 69 un,plaza_vea,PIERNA DE POLLO,2024-12-06 13:28:29.063664
,Juguete para Perros - Pierna de Pollo con sabo...,S/ 38 un,plaza_vea,PIERNA DE POLLO,2024-12-06 13:28:29.063664
,Juguete para Perros - Pierna de Pollo Bone App...,S/ 46 un,plaza_vea,PIERNA DE POLLO,2024-12-06 13:28:29.063664
