unit,description,price,website,search_term,scrape_timestamp
Presentación 1.5 kg aprox.,Papaya,S/ 3.50 x kg,plaza_vea,PAPAYA,2024-12-06 13:58:27.721248
Bolsa 1Kg,"Mix de Fresa, Papaya y Piña Congelada EL FRUTE...",S/ 15.49 un,plaza_vea,PAPAYA,2024-12-06 13:58:27.721248
Bolsa 1Kg,Trozos de Papaya Congelada EL FRUTERO Bolsa 1K...,S/ 15.69 un,plaza_vea,PAPAYA,2024-12-06 13:58:27.721248
Bandeja 300g,"Ensalada de Piña, Sandía y Papaya BELL'S Bande...",S/ 5.69 un,plaza_vea,PAPAYA,2024-12-06 13:58:27.721248
Bandeja 300g,Papaya en Trozos BELL'S Bandeja 300g,S/ 5.69 un,plaza_vea,PAPAYA,2024-12-06 13:58:27.721248
Bandeja 300g,"Ensalada de Papaya, Sandía y Melón BELL'S Band...",S/ 5.69 un,plaza_vea,PAPAYA,2024-12-06 13:58:27.721248
Bolsa 500g,Papaya en Trozos Congelada FEST Paquete 500g,S/ 7.99 un,plaza_vea,PAPAYA,2024-12-06 13:58:27.721248
,Juego De Mesa Cayro Papaya Monkey,S/ 89.95 un,plaza_vea,PAPAYA,2024-12-06 13:58:27.721248
,Papaya Cleanse 3 Pack Elimina Toxinas y Parasi...,S/ 297 un,plaza_vea,PAPAYA,2024-12-06 13:58:27.721248
,Papaya Cleanse Elimina Toxinas y Parasitos,S/ 174 un,plaza_vea,PAPAYA,2024-12-06 13:58:27.721248
,Papaya Cleanse 4 Pack Elimina Toxinas y Parasi...,S/ 396 un,plaza_vea,PAPAYA,2024-12-06 13:58:27.721248
,Crema de Concha de Nacar 100Gr + Mascarilla Ne...,S/ 55 un,plaza_vea,PAPAYA,2024-12-06 13:58:27.721248
,Mascarilla Facial De Esencia De Papaya De Hidr...,S/ 32 un,plaza_vea,PAPAYA,2024-12-06 13:58:27.721248
,Mascarilla Facial De Esencia De Papaya De Hidr...,S/ 89.90 un,plaza_vea,PAPAYA,2024-12-06 13:58:27.721248
,Mascarilla Facial De Esencia De Papaya De Hidr...,S/ 62 un,plaza_vea,PAPAYA,2024-12-06 13:58:27.721248
,Origens - Filete De Atun Con Papaya X 6 Unid,S/ 45.90 un,plaza_vea,PAPAYA,2024-12-06 13:58:27.721248
,Origens - Filete De Atun Con Papaya X 12 Unid,S/ 86.90 un,plaza_vea,PAPAYA,2024-12-06 13:58:27.721248
,Velo Facial Extracto de Papaya y Acido Hialuro...,S/ 45 un,plaza_vea,PAPAYA,2024-12-06 13:58:27.721248
,Velo Facial Extracto de Papaya y Ácido Hialuró...,S/ 123 un,plaza_vea,PAPAYA,2024-12-06 13:58:27.721248
,Velo Facial Extracto de Papaya y Acido Hialuro...,S/ 86 un,plaza_vea,PAPAYA,2024-12-06 13:58:27.721248
,Papaya Cleanse 6 Pack Elimina Toxinas y Parasi...,S/ 339.90 un,plaza_vea,PAPAYA,2024-12-06 13:58:27.721248
,Papaya Cleanse 5 Pack Elimina Toxinas y Parasi...,S/ 495 un,plaza_vea,PAPAYA,2024-12-06 13:58:27.721248
,Correa para Xiaomi mi Band 5 y 6 - Papaya,S/ 19.90 un,plaza_vea,PAPAYA,2024-12-06 13:58:27.721248
