unit,description,price,website,search_term,scrape_timestamp
Paquete 180g,Queso Crema PHILADELPHIA Brick Original Paquet...,S/ 9.90 un,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-06 14:29:30.546520
Pote 350g,Crema a Base de Mantequilla LAIVE Pote 350g,S/ 13.90 un,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-06 14:29:30.546520
Bandeja 200g,Aguaymanto Pelado BELL'S Bandeja 200g,S/ 4.29 un,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-06 14:29:30.546520
Presentación 1.1 kg aprox.,Hígado de Res Importado,S/ 13.90 x kg,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-06 14:29:30.546520
Presentación 0.9 kg aprox.,Hígado de pollo Empacada al vacío SAN FERNANDO,S/ 8.90 x kg,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-06 14:29:30.546520
Envase 250g,Ají de la Casa FERYMAR Envase 250g,S/ 8.70 un,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-06 14:29:30.546520
Doypack 400g,Crema ALACENA Tarí Base de Ají Doypack 400g,S/ 13.50 un,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-06 14:29:30.546520
Paquete 6un,Wafer Cuadrado NIK Relleno con Crema Sabor a V...,S/ 4.20 un,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-06 14:29:30.546520
,Refrigeradora INDURAMA 508L No Frost RI-788DI ...,"S/ 1,999 un",plaza_vea,HELADO DE CREMA PERSONAL,2024-12-06 14:29:30.546520
Caja 200ml,Crema de Leche UHT GLORIA Caja 200ml,S/ 8.90 un,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-06 14:29:30.546520
Doypack 400g,Crema Huancaína ALACENA Doypack 400g,S/ 13.50 un,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-06 14:29:30.546520
Bandeja 250g,Ajos Pelados EL SABOR Arequipeños Bandeja 250g,S/ 9.99 un,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-06 14:29:30.546520
Pote 150g,Queso Crema PHILADELPHIA Soft Original Pote 15...,S/ 11.90 un,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-06 14:29:30.546520
Caja 227g,Queso Crema BELL'S Caja 227g,S/ 9.90 un,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-06 14:29:30.546520
Botella 750ml,Limpiador en Crema Multiuso Cif Bioactive Limó...,S/ 12.50 un,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-06 14:29:30.546520
Envase 250g,Crema de Ajo FERYMAR Envase 250g,S/ 12.90 un,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-06 14:29:30.546520
Paquete 6un,Galletas CASINO Rellenas con Crema Sabor a Fre...,S/ 4.50 un,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-06 14:29:30.546520
Blíster 50g,Crema Humectante Refill NEUTROGENA Hydroboost ...,S/ 42.90 un,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-06 14:29:30.546520
Doypack 400g,Crema de Rocoto ALACENA Uchucuta Doypack 400g,S/ 13.50 un,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-06 14:29:30.546520
Doypack 750ml,Jabón Líquido BALLERINA Crema Humectante Doypa...,S/ 10.90 un,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-06 14:29:30.546520
Paquete 6un,Galletas CASINO Rellenas con Crema Sabor a Men...,S/ 4.50 un,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-06 14:29:30.546520
Pote 150g,Queso Crema PHILADELPHIA Soft Light Pote 150g,S/ 11.90 un,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-06 14:29:30.546520
Lata 300g,Crema de Leche NESTLÉ Lata 300g,S/ 10.90 un,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-06 14:29:30.546520
Paquete 6un,Wafer Cuadrado NIK Relleno con Crema Sabor a C...,S/ 4.20 un,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-06 14:29:30.546520
,Cocina a Gas INDURAMA 5 Quemadores Cantabria Q...,"S/ 1,199 un",plaza_vea,HELADO DE CREMA PERSONAL,2024-12-06 14:29:30.546520
Frasco 850ml,Shampoo HEAD & SHOULDERS 2 En 1 Suave Y Maneja...,S/ 39.90 un,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-06 14:29:30.546520
,Refrigeradora INDURAMA 177L Autofrost RI-289D ...,S/ 899 un,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-06 14:29:30.546520
,Cocina a Gas INDURAMA 4 Quemadores CORUÑA Crom...,S/ 849 un,plaza_vea,HELADO DE CREMA PERSONAL,2024-12-06 14:29:30.546520
,Refrigeradora INDURAMA 203L RI-359I Croma,"S/ 1,099 un",plaza_vea,HELADO DE CREMA PERSONAL,2024-12-06 14:29:30.546520
