unit,description,price,website,search_term,scrape_timestamp
Presentación 0.6 kg aprox.,Carne Molida de Res Empacada al vacío EL BUEN ...,S/ 24.99 x kg,plaza_vea,MONDONGO DE RES,2024-12-06 13:33:58.423837
Presentación 0.8 kg aprox.,Bisteck de Res EL BUEN CORTE,S/ 39.90 x kg,plaza_vea,MONDONGO DE RES,2024-12-06 13:33:58.423837
Presentación 0.6 kg aprox.,Carne Molida Light de Res Empacada al vacío EL...,S/ 34.80 x kg,plaza_vea,MONDONGO DE RES,2024-12-06 13:33:58.423837
Presentación 0.8 kg aprox.,Guiso Tierno de Res EL BUEN CORTE,S/ 32.90 x kg,plaza_vea,MONDONGO DE RES,2024-12-06 13:33:58.423837
Presentación 1.1 kg aprox.,Hígado de Res Importado,S/ 13.90 x kg,plaza_vea,MONDONGO DE RES,2024-12-06 13:33:58.423837
Presentación 0.9 kg aprox.,Costillar de Res,S/ 18.90 x kg,plaza_vea,MONDONGO DE RES,2024-12-06 13:33:58.423837
Presentación 0.8 kg aprox.,Lomo Saltado de Res EL BUEN CORTE,S/ 42.90 x kg,plaza_vea,MONDONGO DE RES,2024-12-06 13:33:58.423837
Presentación 1 kg aprox.,Osobuco de Res,S/ 20.90 x kg,plaza_vea,MONDONGO DE RES,2024-12-06 13:33:58.423837
Presentación 0.8 kg aprox.,Guiso Especial de Res EL BUEN CORTE,S/ 38.90 x kg,plaza_vea,MONDONGO DE RES,2024-12-06 13:33:58.423837
Presentación 1.1 kg aprox.,Mondongo de Cau Cau,S/ 13.40 x kg,plaza_vea,MONDONGO DE RES,2024-12-06 13:33:58.423837
Presentación 1 kg aprox.,Uva Red Globe,S/ 13.49 x kg,plaza_vea,MONDONGO DE RES,2024-12-06 13:33:58.423837
Paquete 8un,Hamburguesa OTTO KUNZ Premium de Res Bolsa 8un,S/ 23.90 un,plaza_vea,MONDONGO DE RES,2024-12-06 13:33:58.423837
Presentación 1.1 kg aprox.,Chanfainita de Res,S/ 12.90 x kg,plaza_vea,MONDONGO DE RES,2024-12-06 13:33:58.423837
Presentación 1.4 kg aprox.,Corazón de Res,S/ 13.90 x kg,plaza_vea,MONDONGO DE RES,2024-12-06 13:33:58.423837
Presentación 1.1 kg aprox.,Churrasco Parrillero de Res,S/ 34.90 x kg,plaza_vea,MONDONGO DE RES,2024-12-06 13:33:58.423837
Bolsa 4un,Hamburguesa OTTO KUNZ Premium de Res Bolsa 4un,S/ 13.90 un,plaza_vea,MONDONGO DE RES,2024-12-06 13:33:58.423837
Bolsa 500g,Frijol BELL'S Red Kidney Bolsa 500g,S/ 6.10 un,plaza_vea,MONDONGO DE RES,2024-12-06 13:33:58.423837
Presentación 1 kg aprox.,Asado de Tira de Res,S/ 36.90 x kg,plaza_vea,MONDONGO DE RES,2024-12-06 13:33:58.423837
