brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Blanca Flor,Harina BLANCA FLOR Preparada Paquete 1Kg,S/ 8.00,vega,HARINA DE MAÍZ BLANCO,2024-12-05 11:39:33.425441,1.0,kg,Harina BLANCA FLOR Preparada Paquete,8.0
P.A.N.,Harina de Maíz PAN Precocida Bolsa 1kg,S/ 8.50 13%,vega,HARINA DE MAÍZ BLANCO,2024-12-05 11:39:33.425441,1.0,kg,Harina de Maíz PAN Precocida Bolsa,8.5
Benoti,Harina BENOTI Preparada Paquete 1Kg,S/ 6.00,vega,HARINA DE MAÍZ BLANCO,2024-12-05 11:39:33.425441,1.0,kg,Harina BENOTI Preparada Paquete,6.0
Costeño,Maíz Pop Corn COSTEÑO Bolsa 500g,S/ 4.90,vega,HARINA DE MAÍZ BLANCO,2024-12-05 11:39:33.425441,500.0,g,Maíz Pop Corn COSTEÑO Bolsa,4.9
Benoti,Harina BENOTI Sin Preparar Paquete 1Kg,S/ 5.30,vega,HARINA DE MAÍZ BLANCO,2024-12-05 11:39:33.425441,1.0,kg,Harina BENOTI Sin Preparar Paquete,5.3
Molitalia,Harina MOLITALIA Preparada Bolsa 1kg,S/ 6.90,vega,HARINA DE MAÍZ BLANCO,2024-12-05 11:39:33.425441,1.0,kg,Harina MOLITALIA Preparada Bolsa,6.9
Grano De Oro,Harina GRANO DE ORO Sin Preparar Paquete 180gr,S/ 1.30,vega,HARINA DE MAÍZ BLANCO,2024-12-05 11:39:33.425441,180.0,g,Harina GRANO DE ORO Sin Preparar Paquete r,1.3
VALLENORTE,Maíz Pop Corn VALLENORTE Bolsa 500gr,S/ 5.30,vega,HARINA DE MAÍZ BLANCO,2024-12-05 11:39:33.425441,500.0,g,Maíz Pop Corn VALLENORTE Bolsa r,5.3
Molitalia,Harina MOLITALIA sin Preparar Bolsa 1kg,S/ 6.20,vega,HARINA DE MAÍZ BLANCO,2024-12-05 11:39:33.425441,1.0,kg,Harina MOLITALIA sin Preparar Bolsa,6.2
CABO BLANCO,Ron CABO BLANCO Black Botella 1L,S/ 17.90,vega,HARINA DE MAÍZ BLANCO,2024-12-05 11:39:33.425441,1.0,l,Ron CABO BLANCO Black Botella,17.9
Benoti,Harina BENOTI Sin Prepar Paquete 180 gr,S/ 1.20,vega,HARINA DE MAÍZ BLANCO,2024-12-05 11:39:33.425441,180.0,g,Harina BENOTI Sin Prepar Paquete r,1.2
Grano De Oro,Harina GRANO DE ORO Preparada Paquete 1kg,S/ 6.30,vega,HARINA DE MAÍZ BLANCO,2024-12-05 11:39:33.425441,1.0,kg,Harina GRANO DE ORO Preparada Paquete,6.3
Blanca Flor,Panetón BLANCA FLOR Caja 900g,S/ 24.90 11%,vega,HARINA DE MAÍZ BLANCO,2024-12-05 11:39:33.425441,900.0,g,Panetón BLANCA FLOR Caja,24.9
Kolynos,Pasta Dental KOLYNOS Súper Blanco Tubo 60ml,S/ 3.30 11%,vega,HARINA DE MAÍZ BLANCO,2024-12-05 11:39:33.425441,60.0,ml,Pasta Dental KOLYNOS Súper Blanco Tubo,3.3
Duryea,Mizena DURYEA Caja 500gr,S/ 8.90 10%,vega,HARINA DE MAÍZ BLANCO,2024-12-05 11:39:33.425441,500.0,g,Mizena DURYEA Caja r,8.9
Faraon,Arroz Extra FARAON Bolsa 5Kg,S/ 26.20 6%,vega,HARINA DE MAÍZ BLANCO,2024-12-05 11:39:33.425441,5.0,kg,Arroz Extra FARAON Bolsa,26.2
Gran Chalan,Arroz Extra GRAN CHALAN Bolsa 5 kg,S/ 24.90 4%,vega,HARINA DE MAÍZ BLANCO,2024-12-05 11:39:33.425441,5.0,kg,Arroz Extra GRAN CHALAN Bolsa,24.9
Costeño,Arroz Extra COSTEÑO Bolsa 750g,S/ 4.70,vega,HARINA DE MAÍZ BLANCO,2024-12-05 11:39:33.425441,750.0,g,Arroz Extra COSTEÑO Bolsa,4.7
Faraon,Arroz Extra FARAON Bolsa 750g,S/ 5.00,vega,HARINA DE MAÍZ BLANCO,2024-12-05 11:39:33.425441,750.0,g,Arroz Extra FARAON Bolsa,5.0
Costeño,Arroz Superior COSTEÑO Bolsa 750g,S/ 4.20,vega,HARINA DE MAÍZ BLANCO,2024-12-05 11:39:33.425441,750.0,g,Arroz Superior COSTEÑO Bolsa,4.2
