brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Timonel,Mermelada TIMONEL Fresa Frasco 1Kg,S/ 11.50 6%,vega,MERMELADA,2024-12-05 13:06:25.419039,1.0,kg,Mermelada TIMONEL Fresa Frasco,11.5
Timonel,Mermelada TIMONEL Fresa Pote 320g,S/ 5.50 5%,vega,MERMELADA,2024-12-05 13:06:25.419039,320.0,g,Mermelada TIMONEL Fresa Pote,5.5
Gloria,Mermelada GLORIA Fresa Barril 950g,S/ 13.50 5%,vega,MERMELADA,2024-12-05 13:06:25.419039,950.0,g,Mermelada GLORIA Fresa Barril,13.5
Timonel,Mermelada TIMONEL Fresa Vaso 320gr,S/ 5.20 4%,vega,MERMELADA,2024-12-05 13:06:25.419039,320.0,g,Mermelada TIMONEL Fresa Vaso r,5.2
Timonel,Mermelada TIMONEL Fresa Vaso 320gr Caja 12u,S/ 56.40,vega,MERMELADA,2024-12-05 13:06:25.419039,320.0,g,Mermelada TIMONEL Fresa Vaso r Caja 12u,56.4
Fanny,Mermelada FANNY Sabor a Fresa Vaso 290gr,S/ 6.20,vega,MERMELADA,2024-12-05 13:06:25.419039,290.0,g,Mermelada FANNY Sabor a Fresa Vaso r,6.2
Gloria,Mermelada GLORIA Fresa Pote 310g,S/ 6.80,vega,MERMELADA,2024-12-05 13:06:25.419039,310.0,g,Mermelada GLORIA Fresa Pote,6.8
Gloria,Mermelada GLORIA Fresa Vaso 290g,S/ 6.50,vega,MERMELADA,2024-12-05 13:06:25.419039,290.0,g,Mermelada GLORIA Fresa Vaso,6.5
Timonel,Mermelada TIMONEL Fresa Pote 320g Pack 3u,S/ 15.00,vega,MERMELADA,2024-12-05 13:06:25.419039,320.0,g,Mermelada TIMONEL Fresa Pote  Pack 3u,15.0
Gloria,Mermelada GLORIA Fresa Doypack 700g,S/ 11.70,vega,MERMELADA,2024-12-05 13:06:25.419039,700.0,g,Mermelada GLORIA Fresa Doypack,11.7
Timonel,Mermelada TIMONEL Fresa Frasco 1Kg Pack 3u,S/ 34.50,vega,MERMELADA,2024-12-05 13:06:25.419039,1.0,kg,Mermelada TIMONEL Fresa Frasco  Pack 3u,34.5
Vega,Miel de abeja VEGA Frasco 500gr,S/ 20.00 13%,vega,MERMELADA,2024-12-05 13:06:25.419039,500.0,g,Miel de abeja VEGA Frasco r,20.0
Vega,Miel de Abeja VEGA Frasco 250g,S/ 12.90 6%,vega,MERMELADA,2024-12-05 13:06:25.419039,250.0,g,Miel de Abeja VEGA Frasco,12.9
