brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Corona,Cerveza CORONA Botella 330ml Paquete 6u,S/ 23.90 23%,vega,MANZANA IMPORTADA,2024-12-05 12:33:26.339957,330.0,ml,Cerveza CORONA Botella  Paquete 6u,23.9
Cristal,Cerveza CRISTAL Pack 12u Lata 355ml,S/ 38.20 7%,vega,MANZANA IMPORTADA,2024-12-05 12:33:26.339957,355.0,ml,Cerveza CRISTAL Pack 12u Lata,38.2
Corona,Cerveza CORONA Pack 6 Botella 210ml,S/ 17.79 4%,vega,MANZANA IMPORTADA,2024-12-05 12:33:26.339957,210.0,ml,Cerveza CORONA Pack 6 Botella,17.79
Sapolio,Lavavajilla Líquido SAPOLIO Manzana Botella 750 ml,S/ 8.90 3%,vega,MANZANA IMPORTADA,2024-12-05 12:33:26.339957,750.0,ml,Lavavajilla Líquido SAPOLIO Manzana Botella,8.9
Ambrosoli,Fruna AMBROSOLI Trifuna Fresa - Durazno - Manzana Bolsa 70 un,S/ 9.00,vega,MANZANA IMPORTADA,2024-12-05 12:33:26.339957,70.0,un,Fruna AMBROSOLI Trifuna Fresa - Durazno - Manzana Bolsa,9.0
Gn,Galleta GN Doble Deleit Sabor a Manzana y Durazno Paquete 8 un,S/ 5.00,vega,MANZANA IMPORTADA,2024-12-05 12:33:26.339957,8.0,un,Galleta GN Doble Deleit Sabor a Manzana y Durazno Paquete,5.0
Suavitel,Suavizante SUAVITEL Frescura de Manzana Doypack 180ml,S/ 2.20,vega,MANZANA IMPORTADA,2024-12-05 12:33:26.339957,180.0,ml,Suavizante SUAVITEL Frescura de Manzana Doypack,2.2
Clorandina,Lavavajilla en Pasta CLORANDINA Manzana Pote 1000gr,S/ 6.30,vega,MANZANA IMPORTADA,2024-12-05 12:33:26.339957,1000.0,g,Lavavajilla en Pasta CLORANDINA Manzana Pote r,6.3
SUEROX,Bebida Rehidratante SUEROX Sabor a Manzana Botella 630ml x 12u,S/ 78.00,vega,MANZANA IMPORTADA,2024-12-05 12:33:26.339957,630.0,ml,Bebida Rehidratante SUEROX Sabor a Manzana Botella  x 12u,78.0
Heineken,Cerveza HEINEKEN Pack 6 Botella 330ml,S/ 27.90 13%,vega,MANZANA IMPORTADA,2024-12-05 12:33:26.339957,330.0,ml,Cerveza HEINEKEN Pack 6 Botella,27.9
Glade,Aromantizante en Spray GLADE 5 en 1 Manzana y Canela Frasco 400ml,S/ 9.90,vega,MANZANA IMPORTADA,2024-12-05 12:33:26.339957,400.0,ml,Aromantizante en Spray GLADE 5 en 1 Manzana y Canela Frasco,9.9
Stella Artois,Cerveza STELLA ARTOIS Pack 6 Botella 330ml,S/ 31.92,vega,MANZANA IMPORTADA,2024-12-05 12:33:26.339957,330.0,ml,Cerveza STELLA ARTOIS Pack 6 Botella,31.92
Santa Catalina,Avena con Manzana SANTA CATALINA Bolsa 150g,S/ 4.10,vega,MANZANA IMPORTADA,2024-12-05 12:33:26.339957,150.0,g,Avena con Manzana SANTA CATALINA Bolsa,4.1
SUEROX,Bebida Rehidratante SUEROX Sabor a Manzana Botella 630ml,S/ 6.50,vega,MANZANA IMPORTADA,2024-12-05 12:33:26.339957,630.0,ml,Bebida Rehidratante SUEROX Sabor a Manzana Botella,6.5
Vclean,Limpiador VCLEAN Manzana y Canela Botella 900ml,S/ 3.20,vega,MANZANA IMPORTADA,2024-12-05 12:33:26.339957,900.0,ml,Limpiador VCLEAN Manzana y Canela Botella,3.2
Suavitel,Suavizante SUAVITEL Frescura de Manzana Botella 970ml,S/ 12.50,vega,MANZANA IMPORTADA,2024-12-05 12:33:26.339957,970.0,ml,Suavizante SUAVITEL Frescura de Manzana Botella,12.5
Universal,Maizena UNIVERSAL Bolsa 180gr,S/ 3.00,vega,MANZANA IMPORTADA,2024-12-05 12:33:26.339957,180.0,g,Maizena UNIVERSAL Bolsa r,3.0
Duryea,Maizena DURYEA Caja 100gr,S/ 2.90,vega,MANZANA IMPORTADA,2024-12-05 12:33:26.339957,100.0,g,Maizena DURYEA Caja r,2.9
P.A.N.,Harina de Maíz PAN Precocida Bolsa 1kg,S/ 8.50 13%,vega,MANZANA IMPORTADA,2024-12-05 12:33:26.339957,1.0,kg,Harina de Maíz PAN Precocida Bolsa,8.5
