brand,description,price,website,search_term,scrape_timestamp
TOTTUS,HAMBURGUESA PARRILLERA CAJAX8,S/ 22.90,tottus,HAMBURGUESA,2024-12-04 13:14:21.788160
SAN FERNANDO,La Casera 910 g 14 Un,S/ 13.50,tottus,HAMBURGUESA,2024-12-04 13:14:21.788160
SAN FERNANDO,La Super 850 g 14 Un,S/ 14.90,tottus,HAMBURGUESA,2024-12-04 13:14:21.788160
REDONDOS,HAMB. LA REDONDITA X 14 UND.,S/ 11.50,tottus,HAMBURGUESA,2024-12-04 13:14:21.788160
LOS HIERROS,Hamburguesa Parrillera 680 g,S/ 21.38,tottus,HAMBURGUESA,2024-12-04 13:14:21.788160
OTTO KUNZ,HAMBURGUESA PREMIUM PARRILLERA OK X 4UN,S/ 26.90,tottus,HAMBURGUESA,2024-12-04 13:14:21.788160
TOTTUS,HAMBURGUESA CASERA DE CARNE X 14 UNID,S/ 13.50,tottus,HAMBURGUESA,2024-12-04 13:14:21.788160
SAN FERNANDO,La Casera Con Pollo 910 g 14Un,S/ 13.90,tottus,HAMBURGUESA,2024-12-04 13:14:21.788160
TOTTUS,Nugget De Pollo Con Brocoli Y Queso 12 Un,S/ 12.50,tottus,HAMBURGUESA,2024-12-04 13:14:21.788160
SAN FERNANDO,Nuggets De Pollo (10 unidades),S/ 4.90,tottus,HAMBURGUESA,2024-12-04 13:14:21.788160
OTTO KUNZ,HAMB. RES PREMIUM X 8 UNIDADES,S/ 24.90,tottus,HAMBURGUESA,2024-12-04 13:14:21.788160
REDONDOS,NUGGETS PECHUGA X 350 GR,S/ 10.90,tottus,HAMBURGUESA,2024-12-04 13:14:21.788160
TOTTUS,Nuggets De Pechuga De Pollo 12 Un,S/ 8.60,tottus,HAMBURGUESA,2024-12-04 13:14:21.788160
REDONDOS,DEDITOS DE PECHUGA DE POLLO X 300GR,S/ 13.90,tottus,HAMBURGUESA,2024-12-04 13:14:21.788160
REDONDOS,Nuggets Pechuga 550 g,S/ 13.40,tottus,HAMBURGUESA,2024-12-04 13:14:21.788160
REDONDOS,HAMBURGUESA DE FINAS HIERBAS X600 GR,S/ 17.90,tottus,HAMBURGUESA,2024-12-04 13:14:21.788160
SAN FERNANDO,Nuggets Pechuga Pollo (24 unidades),S/ 14.50,tottus,HAMBURGUESA,2024-12-04 13:14:21.788160
SAN FERNANDO,Crispy Nuggets (10 unidades),S/ 4.95,tottus,HAMBURGUESA,2024-12-04 13:14:21.788160
TOTTUS,Mini Hamburguesa Parrillera 8 Un,S/ 15.90,tottus,HAMBURGUESA,2024-12-04 13:14:21.788160
REDONDOS,TIRAS DE PECHUGA DE POLLO X 300GR,S/ 14.50,tottus,HAMBURGUESA,2024-12-04 13:14:21.788160
REDONDOS,NUGGETS PECHUGA X 180 GR,S/ 5.50,tottus,HAMBURGUESA,2024-12-04 13:14:21.788160
REDONDOS,HAMB. LA REDONDITA X 6 UNIDADES,S/ 5.90,tottus,HAMBURGUESA,2024-12-04 13:14:21.788160
TOTTUS,Nuggets De Pollo 24 Unidades,S/ 14.90,tottus,HAMBURGUESA,2024-12-04 13:14:21.788160
SAN FERNANDO,Nuggets Pechuga Pollo Chia Sin Freír 180 g,S/ 6.90,tottus,HAMBURGUESA,2024-12-04 13:14:21.788160
REDONDOS,Hamburguesa Parrillera Duroc 600 g,S/ 24.50,tottus,HAMBURGUESA,2024-12-04 13:14:21.788160
LOS HIERROS,Hamburguesa Premium 800 g,S/ 25.73,tottus,HAMBURGUESA,2024-12-04 13:14:21.788160
REDONDOS,NUGGETS DE POLLO MULTIGRANOS X 270 GR,S/ 8.60,tottus,HAMBURGUESA,2024-12-04 13:14:21.788160
SAN FERNANDO,Nuggets Pavita Cereales Sin Freír 180 g,S/ 8,tottus,HAMBURGUESA,2024-12-04 13:14:21.788160
REDONDOS,Hamburguesa Cerdo Duroc 360 g,S/ 8.90,tottus,HAMBURGUESA,2024-12-04 13:14:21.788160
OREGON FOODS,Hamburguesa Parrillera OF 600 g (4 unidades),S/ 28.90,tottus,HAMBURGUESA,2024-12-04 13:14:21.788160
OTTO KUNZ,HAMB. RES PREMIUM X 4 UNIDADES,S/ 13.90,tottus,HAMBURGUESA,2024-12-04 13:14:21.788160
TOTTUS,Hamburguesa Parrillera De Pollo x 4 Unidades,S/ 16.90,tottus,HAMBURGUESA,2024-12-04 13:14:21.788160
TOTTUS,Hamburguesa Casera De Pollo x 14 Unidades,S/ 12.50,tottus,HAMBURGUESA,2024-12-04 13:14:21.788160
TOTTUS,Hamburguesa Parrillera De Res Caja x 4 Unidades,S/ 21.90,tottus,HAMBURGUESA,2024-12-04 13:14:21.788160
TOTTUS,ENROLLADO DE POLLO CON JAMON QUESO X1KG,S/ 26.18,tottus,HAMBURGUESA,2024-12-04 13:14:21.788160
COSTENO,Garbanzo Costeño 500 g,S/ 7.40,tottus,HAMBURGUESA,2024-12-04 13:14:21.788160
REDONDOS,HAMBURGUESA PARRILLERA DE POLLO - PAQUETE 600 GR,S/ 17.90,tottus,HAMBURGUESA,2024-12-04 13:14:21.788160
TOTTUS,Enrollado de Pollo con Jamón y Guindón 1 jg,S/ 26.18,tottus,HAMBURGUESA,2024-12-04 13:14:21.788160
TOTTUS,ENROLLADO DE CERDO CON JAMON Y QUESO X1KG,S/ 27.68,tottus,HAMBURGUESA,2024-12-04 13:14:21.788160
