brand,description,price,website,search_term,scrape_timestamp
CAMPOMAR,Sólido de Caballa en Aceite 170 g,S/ 5.70,tottus,CABALLA,2024-12-04 13:15:35.916640
FRESCOMAR,Trozos De Caballa 170 g,S/ 4.80,tottus,CABALLA,2024-12-04 13:15:35.916640
CARABELA,Trozos de Caballa en aceite vegetal 170gr Pack x12,S/ 55,tottus,CABALLA,2024-12-04 13:15:35.916640
CARABELA,Filetes de Caballa en aceite vegetal 170gr Pack x12,S/ 63.50,tottus,CABALLA,2024-12-04 13:15:35.916640
BRAVERY,Caballa para Gatitos Lata 70gr x12und,S/ 157.90,tottus,CABALLA,2024-12-04 13:15:35.916640
AMITY,Caballa Sardina y Salmón para Gatos Adultos Lata 80gr,S/ 17.28,tottus,CABALLA,2024-12-04 13:15:35.916640
AMITY,Caballa Sardina Y Salmón Gatos Adultos Lata 80gr 20und,S/ 150,tottus,CABALLA,2024-12-04 13:15:35.916640
AMITY,Caballa Sardina Salmón Gatos Adultos Lata 80gr x10 und,S/ 75,tottus,CABALLA,2024-12-04 13:15:35.916640
NUTRABIO,Aceite de Pescado Omega 3 150 Softgels,S/ 102.80,tottus,CABALLA,2024-12-04 13:15:35.916640
GENERICO,Leonardo Libre de Granos para Gatitos 1.8 Kg,S/ 117.90,tottus,CABALLA,2024-12-04 13:15:35.916640
