brand,description,price,website,search_term,scrape_timestamp
CUSQUEÑA,Six Pack Cerveza Dorada 310 mL,S/ 19.90,tottus,SANDÍA,2024-12-04 13:33:21.885641
CUSQUEÑA,Six Pack de Cerveza Trigo de 310 mL,S/ 19.90,tottus,SANDÍA,2024-12-04 13:33:21.885641
STELLA ARTOIS,Bot X 330 mL Six Pack,S/ 29.90,tottus,SANDÍA,2024-12-04 13:33:21.885641
PILSEN CALLAO,3x Cerveza Pilsen Twelve 355 mL,S/ 134.90,tottus,SANDÍA,2024-12-04 13:33:21.885641
CUSQUEÑA,Six Pack de Cerveza Trigo de 355 mL,S/ 24.50,tottus,SANDÍA,2024-12-04 13:33:21.885641
PILSEN CALLAO,Twelve Pack Cerveza Pilsen Lata 355 mL,S/ 45.90,tottus,SANDÍA,2024-12-04 13:33:21.885641
HEINEKEN,Cerveza Barril 5 L,S/ 104.90,tottus,SANDÍA,2024-12-04 13:33:21.885641
PILSEN CALLAO,2x Cerveza Pilsen Twelve 355 mL,S/ 90.90,tottus,SANDÍA,2024-12-04 13:33:21.885641
TRES CRUCES,Sixpack Pum Pum Lata x 310 mL,S/ 19.90,tottus,SANDÍA,2024-12-04 13:33:21.885641
CUSQUEÑA,Six Pack Cerveza Dorada Lager 473 mL,S/ 34.90,tottus,SANDÍA,2024-12-04 13:33:21.885641
PILSEN CALLAO,Six Pack Cerveza Lata 269 mL,S/ 18.90,tottus,SANDÍA,2024-12-04 13:33:21.885641
HEINEKEN,Cerveza en Botella Pack 6 Unidades 330 mL,S/ 34.90,tottus,SANDÍA,2024-12-04 13:33:21.885641
HEINEKEN,SIX PACK LT X 310 ML,S/ 27.90,tottus,SANDÍA,2024-12-04 13:33:21.885641
CORONA,Six pack de cerveza Extra de 355 mL,S/ 20.20,tottus,SANDÍA,2024-12-04 13:33:21.885641
PILSEN CALLAO,Six Pack de Cerveza Pilsen de 305 mL,S/ 24,tottus,SANDÍA,2024-12-04 13:33:21.885641
PILSEN CALLAO,Cerveza Pilsen Botella 305 mL,S/ 19.90,tottus,SANDÍA,2024-12-04 13:33:21.885641
CUSQUEÑA,6PACK CERVEZA CUSQUENA QUINUA BT 310ML,S/ 20.50,tottus,SANDÍA,2024-12-04 13:33:21.885641
BUDWEISER,Cerveza Pack 6 Unidades 343 mL,S/ 24.90,tottus,SANDÍA,2024-12-04 13:33:21.885641
CUSQUEÑA,Six Pack de Cerveza Negra de 355 mL,S/ 24.50,tottus,SANDÍA,2024-12-04 13:33:21.885641
CUSQUEÑA,Six Pack Cerveza Trigo Lager 473 mL,S/ 34.90,tottus,SANDÍA,2024-12-04 13:33:21.885641
HEINEKEN,Four Pack Lata 473mL,S/ 24.90,tottus,SANDÍA,2024-12-04 13:33:21.885641
CUSQUEÑA,Cerveza Dorada en Lata Pack 6 Unidades 355 mL,S/ 24.50,tottus,SANDÍA,2024-12-04 13:33:21.885641
CORONA,Cerveza Pack 6 Unidades 210 mL,S/ 16.90,tottus,SANDÍA,2024-12-04 13:33:21.885641
TRES CRUCES,12PACK LIGHT LT X 310 ML,S/ 37.90,tottus,SANDÍA,2024-12-04 13:33:21.885641
,Six pack cerveza Scolta de 6 unidades,S/ 16.90,tottus,SANDÍA,2024-12-04 13:33:21.885641
PISCANO,FOURPACK DE CHILCANO SURTIDO X 275ML,S/ 22.50,tottus,SANDÍA,2024-12-04 13:33:21.885641
GOLDEN,Six Pack Cerveza Lata de 355 mL,S/ 18.50,tottus,SANDÍA,2024-12-04 13:33:21.885641
CORONA,Cerveza 6 Pack Botella 330 mL,S/ 26.90,tottus,SANDÍA,2024-12-04 13:33:21.885641
CRISTAL,Cerveza Pack 6 Unidades 473 mL,S/ 26.90,tottus,SANDÍA,2024-12-04 13:33:21.885641
CORONA,Six Pack Cero Sin Alcohol 355 mL,S/ 26.90,tottus,SANDÍA,2024-12-04 13:33:21.885641
CRISTAL,Cerveza Lata Pack 12 Unidades 355 mL,S/ 38.50,tottus,SANDÍA,2024-12-04 13:33:21.885641
TRES CRUCES,Cerveza De Maíz Pum Pum Six Pack 473 mL,S/ 26.90,tottus,SANDÍA,2024-12-04 13:33:21.885641
PILSEN CALLAO,Cerveza Pilsen en Lata Pack 6 Unidades 355 mL,S/ 27.90,tottus,SANDÍA,2024-12-04 13:33:21.885641
HEINEKEN,Twelve Pack 310 mL,S/ 42.90,tottus,SANDÍA,2024-12-04 13:33:21.885641
TRES CRUCES,12PACK LAGER LT X 310 ML,S/ 37.90,tottus,SANDÍA,2024-12-04 13:33:21.885641
TRES CRUCES,3X Sixpack Pack Pum Pum 310 mL,S/ 50.90,tottus,SANDÍA,2024-12-04 13:33:21.885641
BITBURGER,Cerveza 0 Alcohol Drive Bit 330 mL,S/ 7.50,tottus,SANDÍA,2024-12-04 13:33:21.885641
PERONI,Cerveza Nastro Azzurro Pack 6 Unidades 330 mL,S/ 38.40,tottus,SANDÍA,2024-12-04 13:33:21.885641
BARBARIAN,CERV ARTESN PILSENER MAGIC QNUA 330MLX4,S/ 27.90,tottus,SANDÍA,2024-12-04 13:33:21.885641
TRES CRUCES,6PACK LIGHT LT X 310 ML,S/ 20.90,tottus,SANDÍA,2024-12-04 13:33:21.885641
