brand,description,price,website,search_term,scrape_timestamp
SOL DEL CUSCO,Chocolate en Polvo Instantáneo 220 g,S/ 21.40,tottus,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 13:48:14.410347
NESTLE,Galleta Morochas Vainilla Cubierta de Chocolate 6 Unidades,S/ 6.90,tottus,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 13:48:14.410347
SOL DEL CUSCO,Chocolate Instantáneo Para Taza Clavo Canela Lata x 324 g,S/ 21.40,tottus,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 13:48:14.410347
GENERICO,Harina Pre Tostada Especial Renacer 500 g,S/ 16.90,tottus,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 13:48:14.410347
PROTEX,Jabón Líquido para Manos Avena 500 mL,S/ 10.50,tottus,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-04 13:48:14.410347
