brand,description,price,website,search_term,scrape_timestamp
,Ketchup + Mostaza Frasco 425 g,S/ 11.20,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
OFISCOOL,Papel Bond Fotocopia 75 Gr A-4 500 Hojas,S/ 13.90,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
SIBARITA,Ají Amarillo En Pasta Amarillin Doypack x 550 g,S/ 18.10,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
ADVANCE,Tablet Kids 3G 7 2Gb 32Gb Amarilla,S/ 229,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
REDWOOD,Polo Estampado Manga Corta Hombre,S/ 16.90,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
REDWOOD,Polo Pique Eco Manga Corta Hombre,S/ 24.90,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
REDWOOD,Pantalon Color Entero Niño,S/ 29.90,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
VIRUTEX,Paño Tradicional Amarillo 20 und,S/ 17.90,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
SIBARITA,Salsa de Aji Amarillo,S/ 11.40,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
TOTTUS,Mostaza amarilla,S/ 9.90,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
TOTTUS,Pasta de Ají Amarillo,S/ 5.60,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
COLGATE,Pasta Dental Blanqueadora Luminous White 2x75mL,S/ 17.90,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
ALACENA,Mostaza 400 g,S/ 8.80,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
YOLODECORO,Sofá de esquina Rufus amarillo mostaza,"S/ 3,899.90",tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
ALACENA,Mostaza 220 g,S/ 5.50,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
TOTTUS,Mostaza Dijon,S/ 9.90,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
TOTTUS,Mostaza Düsseldorf,S/ 9.90,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
TOTTUS,Mostaza 220 g,S/ 3.55,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
TOTTUS,Salsa de ají amarillo,S/ 6.20,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
NIVEA,Desodorante Black White Men Roll-On 50 mL,S/ 14.90,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
LIBBYS,Mostaza Libby's 200 g,S/ 5.30,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
TOTTUS,Mostaza dulce y picante,S/ 9.90,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
TOTTUS,Mostaza de miel natural,S/ 9.90,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
,CUATRIMOTO A BATERIA 103CM AMARILLA,S/ 799,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
LIBBYS,Mostaza Libby's 100 g,S/ 3.80,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
STABILO,Boss resaltador amarillo,S/ 6.40,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
ARTESCO,CERAMICA ULTRALIGERA 50GR AMARILLO,S/ 3.30,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
TOTTUS,Mostaza 100 g,S/ 1.90,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
TEKNO,Cera en Pasta Amarilla,S/ 8.50,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
HEINZ,MOSTAZA X 368GR,S/ 11.50,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
EMPERATRIZ,Cera Líquida Amarilla,S/ 10.60,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
3M,CINTA REFLECTIVA MOTO Y BICI AMARILLA,S/ 19.90,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
CASA JOVEN,Mug Sólido Pastel Mostaza,S/ 4.90,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
TEKNO,Cera Líquida Amarilla,S/ 8.50,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
EL OLIVAR,Vinagreta a la Mostaza 200 mL,S/ 10.90,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
BARBIE,JUGADOR FUTBOL PLAYERA AMARILLA,S/ 79.90,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
TOTTUS,GLOBO ESTRELLA AMARILLO X 12 UN,S/ 3.90,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
FABER CASTELL,Texmarker Plus X 1 Amarillo,S/ 3.50,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
PILOT,Blister Sw-Slvw-Amarillo-Rosado,S/ 7.80,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
,Harina de Maca Amarilla 200 g,S/ 19.60,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
LAYCONSA,PAPEL CREPE AMARILLO RLLX1 LYC,S/ 2.70,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
SHARPIE,TANK RESALTADOR AMARILLO TJX1 UN,S/ 2.94,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
PEGAFAN,MASKING ESCOLAR 48MMX18M (20YD) AMARILLO,S/ 4.40,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
PIKI,Ají Amarillo Molido 350 g,S/ 12.10,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
CASA VERDE,Salsa de Ají Amarillo con Queso 190 g,S/ 9.50,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
EPSON,Botella de Tinta Amarillo L4150 L4160,S/ 39.90,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
EPSON,Botella de Tinta Amarillo L3110 T544420,S/ 39.90,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
ARTI CREATIVO,Ceramica en frio x 250 gr amarillo,S/ 10.50,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
DARNEL,TENEDOR BISTROT AMARILLO X20UN,S/ 4.50,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
EL OLIVAR,Vinagreta a la Mostaza 340 mL,S/ 12.70,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
DARNEL,CUCHARA DULCERA AMARILLO X20UN,S/ 4.11,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
PILOT,Blister Sw-Slvw-Amarillo-Verde,S/ 7.80,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
CASA JOVEN,Taza Mug Sólido 430mL Amarillo,S/ 4.90,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
ARTESCO,Lapiz Triangular Amarillo 2Hb X 12,S/ 5.40,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
TOTTUS,Gaseosa de Cola Amarilla Fresh de 3 litros,S/ 5.50,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
ARTESCO,Lapiz Triang Amarillo 2Hb con Borradx5Un,S/ 4,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
CASA JOVEN,Set x2 Espátula Silicona + Cortador Amarillo,S/ 9.90,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
,Renovador De Madera New Look Amarillo 260 mL,S/ 18,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
EPSON,Tinta Amarillo L200 L350 L210 L355,S/ 39.90,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
FABER CASTELL,Lápiz Titán Amarillo 2B Bl Ctn x6,S/ 5.10,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
GENERICO,Muñeca de Trapo Unicornio Amarilla 38 cm,S/ 21.90,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
CASA JOVEN,PACK X 4 INDIVIDUAL PVC AMARILLO,S/ 7.90,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
SIBARITA,Salsa de Ají Amarillo 100 g,S/ 3.60,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
,Mostaza Doypack B&D 200 g,S/ 3.90,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
DARNEL,CUCHILLO AMARILLO VIVO X 20UN,S/ 4.40,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
,Mostaza B&D Frasco x 425 g,S/ 6.10,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
VALLE FERTIL,Salsa de Mostaza Dulce Valle Fértil 370 g,S/ 9.80,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
DARNEL,PLATO 15.5 AMARILLO VIVO X 12 UN,S/ 6,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
DARNEL,VASO AMARILLO VIVO 12OZ X 12UN,S/ 7.80,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
CASA JOVEN,Pack x 3 Dulceras Barquimiel Rosado Celeste Amarillo,S/ 12.90,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
EL DORADO,Pasta De Maíz Amarillo Spaghetti x 250 g,S/ 15.90,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
EL DORADO,Pasta De Maíz Amarillo Penne x 250 g,S/ 14.90,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
OFISCOOL,Cuaderno grapado A-4 cuadriculado,S/ 3.50,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
REDWOOD,Polo Estampado Manga Corta Hombre,S/ 16.90,tottus,PAPA AMARILLA,2024-12-04 13:43:47.656900
