description,price,website,search_term,scrape_timestamp
Panetón D'Onofrio Caja 880g,S/ 25.90,wong,HELADO DE HIELO PERSONAL,2024-12-04 20:21:46.352176
Sixpack Panetón D'Onofrio Caja 880g,S/ 150.60,wong,HELADO DE HIELO PERSONAL,2024-12-04 20:21:46.352176
Panetón Donofrio 880g,S/ 23.50,wong,HELADO DE HIELO PERSONAL,2024-12-04 20:21:46.352176
Sixpack Panetón Donofrio 880g,S/ 136.80,wong,HELADO DE HIELO PERSONAL,2024-12-04 20:21:46.352176
Hielo Cuisine&Co Bolsa 3 kg,S/ 4.90,wong,HELADO DE HIELO PERSONAL,2024-12-04 20:21:46.352176
Helado Sandwich Mini Sabor Vainilla 10un,S/ 20.90,wong,HELADO DE HIELO PERSONAL,2024-12-04 20:21:46.352176
Bombones de Helado D'Onofrio 18un,S/ 14.30,wong,HELADO DE HIELO PERSONAL,2024-12-04 20:21:46.352176
Panetón con Gotas Sabor Chocolate Chocotón Caja 450g,S/ 18.00,wong,HELADO DE HIELO PERSONAL,2024-12-04 20:21:46.352176
Hielo en Cubos Kold Draft Artisan Bolsa 3 Kg,S/ 8.90,wong,HELADO DE HIELO PERSONAL,2024-12-04 20:21:46.352176
Helado de Crema Peziduri Vainilla 900ml,S/ 9.50,wong,HELADO DE HIELO PERSONAL,2024-12-04 20:21:46.352176
Helado de Crema Peziduri Tricolor 900ml,S/ 9.50,wong,HELADO DE HIELO PERSONAL,2024-12-04 20:21:46.352176
Helado de Crema Peziduri Chocolate 900ml,S/ 9.50,wong,HELADO DE HIELO PERSONAL,2024-12-04 20:21:46.352176
Helado en Cono Frio Rico Vainilla Choco Chips 4un,S/ 20.90,wong,HELADO DE HIELO PERSONAL,2024-12-04 20:21:46.352176
Panetón D'onofrio Lata 880g Surtido,S/ 45.90,wong,HELADO DE HIELO PERSONAL,2024-12-04 20:21:46.352176
Panetón D'onofrio Panetoncito Caja 90g,S/ 4.50,wong,HELADO DE HIELO PERSONAL,2024-12-04 20:21:46.352176
