description,price,website,search_term,scrape_timestamp
Lechuga Americana x unid,S/ 1.99,wong,LECHUGA,2024-12-04 19:43:36.737854
Lechuga de Seda Hidropónica de Invernadero Ecologic x unid,S/ 1.80,wong,LECHUGA,2024-12-04 19:43:36.737854
Lechuga Crespa Cuisine & Co,S/ 2.30,wong,LECHUGA,2024-12-04 19:43:36.737854
Lechuga Romana Hidropónica de Invernadero Ecologic x unid,S/ 2.90,wong,LECHUGA,2024-12-04 19:43:36.737854
Lechuga Crespa Hidropónica de Invernadero Ecologic x unid,S/ 1.80,wong,LECHUGA,2024-12-04 19:43:36.737854
Lechuga Hidropónica Verde Puro x un.,S/ 7.90,wong,LECHUGA,2024-12-04 19:43:36.737854
Lechuga Americana Verde Puro,S/ 2.50,wong,LECHUGA,2024-12-04 19:43:36.737854
Lechuga Romana Entera Verde Puro 200g,S/ 4.30,wong,LECHUGA,2024-12-04 19:43:36.737854
Lechuga de Seda Hidropónica Manantiales x unid,S/ 3.70,wong,LECHUGA,2024-12-04 19:43:36.737854
Lechuga La Caserita,S/ 3.70,wong,LECHUGA,2024-12-04 19:43:36.737854
Lechuga Roja Hidropónica de Invernadero Ecologic x unid,S/ 2.70,wong,LECHUGA,2024-12-04 19:43:36.737854
Lechuga Hoja de Roble Verde Hidropónica Ecologic x unid,S/ 2.80,wong,LECHUGA,2024-12-04 19:43:36.737854
Lechuga de Seda Hidropónica Frescas x un,S/ 4.00,wong,LECHUGA,2024-12-04 19:43:36.737854
Lechuga de Seda Ecologic,S/ 6.50,wong,LECHUGA,2024-12-04 19:43:36.737854
Lechuga Butterhead Viva x unid,S/ 8.50,wong,LECHUGA,2024-12-04 19:43:36.737854
Lechuga Americana Ecologic x un,S/ 3.49,wong,LECHUGA,2024-12-04 19:43:36.737854
Lechuga Butterhead Viva,S/ 4.80,wong,LECHUGA,2024-12-04 19:43:36.737854
Lechuga de Seda Frescas 130g,S/ 5.80,wong,LECHUGA,2024-12-04 19:43:36.737854
Lechuga Kale La Huerta Wong x unid,S/ 5.80,wong,LECHUGA,2024-12-04 19:43:36.737854
Lechuga Romana Viva 300g,S/ 4.80,wong,LECHUGA,2024-12-04 19:43:36.737854
Lechuga Crespa Entera Verde Puro 300g,S/ 4.30,wong,LECHUGA,2024-12-04 19:43:36.737854
Lechuga Romana Hidropónica Don Miguel,S/ 4.20,wong,LECHUGA,2024-12-04 19:43:36.737854
Lechuga Crespa Hidropónica Manantiales x unid,S/ 3.40,wong,LECHUGA,2024-12-04 19:43:36.737854
Lechuga Crespa Roja Viva,S/ 4.80,wong,LECHUGA,2024-12-04 19:43:36.737854
Lechuga Morada Delisalad 200g,S/ 3.70,wong,LECHUGA,2024-12-04 19:43:36.737854
Lechuga Criolla Delisalad 200g,S/ 3.50,wong,LECHUGA,2024-12-04 19:43:36.737854
Lechuga Hoja de Roble Roja Hidropónica de Invernadero Ecologic x unid,S/ 2.90,wong,LECHUGA,2024-12-04 19:43:36.737854
Mix de Lechuga Crespa Ecologic x 2 Unid,S/ 2.80,wong,LECHUGA,2024-12-04 19:43:36.737854
Mix de Lechugas BB Verde Puro Bolsa 100 g,S/ 7.30,wong,LECHUGA,2024-12-04 19:43:36.737854
Mix de Lechuga Cuisine & Co 200g,S/ 5.40,wong,LECHUGA,2024-12-04 19:43:36.737854
Kale Verde Puro 100g,S/ 7.90,wong,LECHUGA,2024-12-04 19:43:36.737854
Mix de Lechugas Baby Verde Puro 150g,S/ 9.40,wong,LECHUGA,2024-12-04 19:43:36.737854
Mix Gourmet Ecologic 250g,S/ 6.80,wong,LECHUGA,2024-12-04 19:43:36.737854
Ensalada Mix de Lechugas Mattson 130g,S/ 11.50,wong,LECHUGA,2024-12-04 19:43:36.737854
Ensalada Personal Verde Puro 140g,S/ 7.60,wong,LECHUGA,2024-12-04 19:43:36.737854
Mix Plus Ecologic 250 g,S/ 5.80,wong,LECHUGA,2024-12-04 19:43:36.737854
Mix de Lechuga Crespa Ecologic 250g,S/ 6.10,wong,LECHUGA,2024-12-04 19:43:36.737854
