description,price,website,search_term,scrape_timestamp
Plátano de Seda Tipo Exportación en Bolsa x kg,S/ 6.39 x kg,wong,PLÁTANO DE SEDA,2024-12-04 19:30:30.860516
Plátano de Seda Wong x kg,S/ 4.49 x kg,wong,PLÁTANO DE SEDA,2024-12-04 19:30:30.860516
