description,price,website,search_term,scrape_timestamp
Panetón Tradicional Wong Bolsa 800g,S/ 12.90,wong,PANETÓN,2024-12-03 22:58:25.673719
Panetón D'Onofrio Caja 880g,S/ 32.90,wong,PANETÓN,2024-12-03 22:58:25.673719
Panetón Donofrio 880g,S/ 29.90,wong,PANETÓN,2024-12-03 22:58:25.673719
Panetón Blanca Flor Doypack 900g,S/ 22.30,wong,PANETÓN,2024-12-03 22:58:25.673719
Panetón con Gotas Sabor Chocolate Chocotón Caja 450g,S/ 23.90,wong,PANETÓN,2024-12-03 22:58:25.673719
Panetón con Chispas Sabor Chocolate Cuisine & Co Doypack 90g,S/ 2.50,wong,PANETÓN,2024-12-03 22:58:25.673719
Panetón Bauducco Caja 750g,S/ 30.90,wong,PANETÓN,2024-12-03 22:58:25.673719
Panetón Gloria Doypack 900g,S/ 26.90,wong,PANETÓN,2024-12-03 22:58:25.673719
Panetón Wong Frutos Secos Caja 800g,S/ 52.90,wong,PANETÓN,2024-12-03 22:58:25.673719
Panetón D'onofrio Panetoncito Caja 90g,S/ 4.50,wong,PANETÓN,2024-12-03 22:58:25.673719
Panetón D'onofrio Lata 880g Surtido,S/ 45.90,wong,PANETÓN,2024-12-03 22:58:25.673719
Panetón Blanca Flor Caja 900g,S/ 24.70,wong,PANETÓN,2024-12-03 22:58:25.673719
Panetón Donofrio Caja 1.3kg,S/ 39.90,wong,PANETÓN,2024-12-03 22:58:25.673719
Panetón con Trozos de Chocolate Properzi Caja 1kg,S/ 94.90,wong,PANETÓN,2024-12-03 22:58:25.673719
Panetón Properzi Caja 1kg,S/ 94.90,wong,PANETÓN,2024-12-03 22:58:25.673719
Panetón Gloria Caja 900g,S/ 29.90,wong,PANETÓN,2024-12-03 22:58:25.673719
Panetón San Jorge Gran Panetón Caja 1.5kg,S/ 34.90,wong,PANETÓN,2024-12-03 22:58:25.673719
Panetón Winter's Sin Pasas Sin Frutas Doypack 500g,S/ 16.90,wong,PANETÓN,2024-12-03 22:58:25.673719
Panetón Gloria Lata 900g,S/ 39.90,wong,PANETÓN,2024-12-03 22:58:25.673719
Panetón con Gotas Sabor Chocolate Todinno Cioccolato 500g,S/ 16.90,wong,PANETÓN,2024-12-03 22:58:25.673719
Panetón Cuisine & Co Tradicional Doypack 800g,S/ 18.90,wong,PANETÓN,2024-12-03 22:58:25.673719
Panetón Gloria Pasión Avellanas Caja 500g,S/ 22.90,wong,PANETÓN,2024-12-03 22:58:25.673719
Panetón de Lúcuma Ricco's Chocolúcuma Caja 500g,S/ 21.00,wong,PANETÓN,2024-12-03 22:58:25.673719
Panetón Bimbo Doypack 900g,S/ 21.90,wong,PANETÓN,2024-12-03 22:58:25.673719
Panetón Chocotón Relleno Doble Sabor a Chocolate Caja 450g,S/ 26.60,wong,PANETÓN,2024-12-03 22:58:25.673719
Panetón Vegano Bona Stella Premium Caja 100g,S/ 10.90,wong,PANETÓN,2024-12-03 22:58:25.673719
