description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Mezcla Láctea BONLÉ Defensis Lata 390g,Bonle,390.0,g,2.5,vega,2024-12-07 15:47:27.070826,MEZCLA LÁCTEA EVAPORADA,390.0,g,2.5,MEZCLA LÁCTEA EVAPORADA
Mezcla Láctea Bonlé Defensis Lata 390g,,390.0,g,2.5,wong,2024-12-07 17:12:51.247364,MEZCLA LÁCTEA EVAPORADA,390.0,g,2.5,MEZCLA LÁCTEA EVAPORADA
Mezcla Láctea BONLÉ Familiar Lata 390gr,Bonle,390.0,g,3.0,vega,2024-12-07 15:47:27.070826,MEZCLA LÁCTEA EVAPORADA,390.0,g,3.0,MEZCLA LÁCTEA EVAPORADA
Mezcla Láctea Bonlé Familiar Lata 390g,,390.0,g,3.0,wong,2024-12-07 17:12:51.247364,MEZCLA LÁCTEA EVAPORADA,390.0,g,3.0,MEZCLA LÁCTEA EVAPORADA
Mezcla Láctea UHT BONLÉ Bolsa 800ml,Bonle,800.0,ml,3.8,vega,2024-12-07 15:47:27.070826,MEZCLA LÁCTEA EVAPORADA,800.0,ml,3.8,MEZCLA LÁCTEA EVAPORADA
Mezcla Láctea IDEAL Cremosita Lata 390gr,Nestle,390.0,g,3.8,vega,2024-12-07 15:47:27.070826,MEZCLA LÁCTEA EVAPORADA,390.0,g,3.8,MEZCLA LÁCTEA EVAPORADA
Mezcla Láctea BONLÉ Familiar Caja 480g,Bonle,480.0,g,3.9,vega,2024-12-07 15:47:27.070826,MEZCLA LÁCTEA EVAPORADA,480.0,g,3.9,MEZCLA LÁCTEA EVAPORADA
Mezcla Láctea IDEAL Cremosita Lata 390g,,390.0,g,3.9,plaza_vea,2024-12-07 13:38:05.457073,MEZCLA LÁCTEA EVAPORADA,390.0,g,3.9,MEZCLA LÁCTEA EVAPORADA
Mezcla Láctea LAIVE Ligth 480g,Laive,480.0,g,4.0,vega,2024-12-07 15:47:27.070826,MEZCLA LÁCTEA EVAPORADA,480.0,g,4.0,MEZCLA LÁCTEA EVAPORADA
Mezcla Láctea Ideal Amanecer 390g,,390.0,g,4.1,wong,2024-12-07 17:12:51.247364,MEZCLA LÁCTEA EVAPORADA,390.0,g,4.1,MEZCLA LÁCTEA EVAPORADA
Mezcla Láctea LAIVE Sin Lactosa Light Caja 480g,Laive,480.0,g,4.4,vega,2024-12-07 15:47:27.070826,MEZCLA LÁCTEA EVAPORADA,480.0,g,4.4,MEZCLA LÁCTEA EVAPORADA
