description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Papaya Metro x kg,,1.0,kg,3.29,metro,2024-12-07 20:21:24.375771,PAPAYA,1.0,kg,3.29,PAPAYA
Papaya Sur Metro x kg,,1.0,kg,3.29,metro,2024-12-07 20:21:24.375771,PAPAYA,1.0,kg,3.29,PAPAYA
Papaya,,1.5,kg,3.49,plaza_vea,2024-12-07 13:51:08.732556,PAPAYA,1.5,kg,3.49,PAPAYA
Papaya x Kg,VIVANDA,1.0,kg,3.7,vivanda,2024-12-07 14:21:33.042391,PAPAYA,1.0,kg,3.7,PAPAYA
Papaya en Trozos Congelada Fest 500g,,500.0,g,6.49,metro,2024-12-07 20:21:24.375771,PAPAYA,500.0,g,6.49,PAPAYA
Papaya en Trozos Congelada Fest 500g,,500.0,g,7.99,wong,2024-12-07 17:29:36.592573,PAPAYA,500.0,g,7.99,PAPAYA
Papaya en Trozos Congelada FEST Paquete 500g,,500.0,g,7.99,plaza_vea,2024-12-07 13:51:08.732556,PAPAYA,500.0,g,7.99,PAPAYA
Papaya en Trozos Natifrut 280g,,280.0,g,8.49,metro,2024-12-07 20:21:24.375771,PAPAYA,280.0,g,8.49,PAPAYA
Papaya en Trozos Congelada El Frutero 1kg,,1.0,kg,12.55,wong,2024-12-07 17:29:36.592573,PAPAYA,1.0,kg,12.55,PAPAYA
Papaya Congelada En Trozos 1Kg,TOTTUS,1.0,kg,14.9,tottus,2024-12-07 13:29:57.280320,PAPAYA,1.0,kg,14.9,PAPAYA
Papaya En Trozos Congelada 1Kg,EL FRUTERO,1.0,kg,16.5,tottus,2024-12-07 13:29:57.280320,PAPAYA,1.0,kg,16.5,PAPAYA
