description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Queso Paria en Tajadas Cuisine & Co 120g,,120.0,g,10.5,metro,2024-12-07 20:12:21.520117,QUESO PARIA,120.0,g,10.5,QUESO PARIA
Queso Paria BONLÉ,,0.2,kg,11.58,plaza_vea,2024-12-07 13:42:17.691631,QUESO PARIA,0.2,kg,11.58,QUESO PARIA
QUESO PARIA LAMINADO ORIGENES 150G,TOTTUS,150.0,g,11.9,tottus,2024-12-07 13:22:45.858135,QUESO PARIA,150.0,g,11.9,QUESO PARIA
Queso Paria en Tajadas Gloria 180g,,180.0,g,13.2,metro,2024-12-07 20:12:21.520117,QUESO PARIA,180.0,g,13.2,QUESO PARIA
Queso Paria LA MATILDE Paquete 200g,,200.0,g,13.2,plaza_vea,2024-12-07 13:42:17.691631,QUESO PARIA,200.0,g,13.2,QUESO PARIA
Queso Paria en Tajadas Gloria 180g,,180.0,g,13.2,wong,2024-12-07 17:18:04.762940,QUESO PARIA,180.0,g,13.2,QUESO PARIA
Queso Paria en Tajadas Cuisine & Co 180g,,180.0,g,14.5,wong,2024-12-07 17:18:04.762940,QUESO PARIA,180.0,g,14.5,QUESO PARIA
Queso Paria DUMAN x Kg,,0.25,kg,16.23,plaza_vea,2024-12-07 13:42:17.691631,QUESO PARIA,0.25,kg,16.23,QUESO PARIA
Queso Paria De Origen Cuña 300g,,300.0,g,20.1,wong,2024-12-07 17:18:04.762940,QUESO PARIA,300.0,g,20.1,QUESO PARIA
Queso Paria De Origen Tajadas 300g,,300.0,g,25.7,wong,2024-12-07 17:18:04.762940,QUESO PARIA,300.0,g,25.7,QUESO PARIA
Queso Paria Cuisine & Co 400g,,400.0,g,29.9,wong,2024-12-07 17:18:04.762940,QUESO PARIA,400.0,g,29.9,QUESO PARIA
Queso Paria Cuisine & Co 400g,,400.0,g,29.9,metro,2024-12-07 20:12:21.520117,QUESO PARIA,400.0,g,29.9,QUESO PARIA
Queso Paria La Matilde Tajadas 500g,,500.0,g,30.9,wong,2024-12-07 17:18:04.762940,QUESO PARIA,500.0,g,30.9,QUESO PARIA
Queso Paria CHUGUR,,0.55,kg,32.95,plaza_vea,2024-12-07 13:42:17.691631,QUESO PARIA,0.55,kg,32.95,QUESO PARIA
Queso Paria COSTUMBRES PERUANAS,,0.55,kg,38.06,plaza_vea,2024-12-07 13:42:17.691631,QUESO PARIA,0.55,kg,38.06,QUESO PARIA
Queso Paria EL ARTESANO,,0.55,kg,38.45,plaza_vea,2024-12-07 13:42:17.691631,QUESO PARIA,0.55,kg,38.45,QUESO PARIA
Queso Paria con Orégano EL ARTESANO,,0.55,kg,38.45,plaza_vea,2024-12-07 13:42:17.691631,QUESO PARIA,0.55,kg,38.45,QUESO PARIA
Queso Paria Arequipa x kg,,1.0,kg,54.0,metro,2024-12-07 20:12:21.520117,QUESO PARIA,1.0,kg,54.0,QUESO PARIA
Queso Paria Arequipa x kg,,1.0,kg,54.0,wong,2024-12-07 17:18:04.762940,QUESO PARIA,1.0,kg,54.0,QUESO PARIA
Queso Paria Bonlé x kg,,1.0,kg,55.0,wong,2024-12-07 17:18:04.762940,QUESO PARIA,1.0,kg,55.0,QUESO PARIA
Queso Paria con Oregano El Artesano de Antaño x kg,,1.0,kg,62.9,metro,2024-12-07 20:12:21.520117,QUESO PARIA,1.0,kg,62.9,QUESO PARIA
Queso Paria Orégano Lait's x kg,,1.0,kg,63.9,metro,2024-12-07 20:12:21.520117,QUESO PARIA,1.0,kg,63.9,QUESO PARIA
Queso Paria Mistiano x kg,,1.0,kg,63.9,metro,2024-12-07 20:12:21.520117,QUESO PARIA,1.0,kg,63.9,QUESO PARIA
Queso Paria Orégano Lait's x kg,,1.0,kg,63.9,wong,2024-12-07 17:18:04.762940,QUESO PARIA,1.0,kg,63.9,QUESO PARIA
Queso Paria de Vaca Duman x Kg,,1.0,kg,63.9,metro,2024-12-07 20:12:21.520117,QUESO PARIA,1.0,kg,63.9,QUESO PARIA
Queso Paria Tipo Puno Valle Lindo x kg,,1.0,kg,63.9,wong,2024-12-07 17:18:04.762940,QUESO PARIA,1.0,kg,63.9,QUESO PARIA
Queso Paria Artichay x kg,,1.0,kg,65.3,metro,2024-12-07 20:12:21.520117,QUESO PARIA,1.0,kg,65.3,QUESO PARIA
Queso Paria con Orégano La Compania Delicatessen x kg,,1.0,kg,66.9,wong,2024-12-07 17:18:04.762940,QUESO PARIA,1.0,kg,66.9,QUESO PARIA
Queso Paria con Orégano La Compania Delicatessen x kg,,1.0,kg,66.9,metro,2024-12-07 20:12:21.520117,QUESO PARIA,1.0,kg,66.9,QUESO PARIA
Queso Paria La Compania Delicatessen x kg,,1.0,kg,66.9,wong,2024-12-07 17:18:04.762940,QUESO PARIA,1.0,kg,66.9,QUESO PARIA
Queso Paria La Candelaria x kg,,1.0,kg,72.8,wong,2024-12-07 17:18:04.762940,QUESO PARIA,1.0,kg,72.8,QUESO PARIA
Queso Paria La Candelaria x kg,,1.0,kg,72.8,metro,2024-12-07 20:12:21.520117,QUESO PARIA,1.0,kg,72.8,QUESO PARIA
