description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Cereales Metro Bolicolor 120g,,120.0,g,3.3,metro,2024-12-07 19:45:33.068417,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,120.0,g,3.3,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS
Cereales Cuisine & Co Monstrobolitas 120g,,120.0,g,3.5,metro,2024-12-07 19:45:33.068417,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,120.0,g,3.5,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS
Yogurt YOLEIT Mix Vainilla con Cereales de Cho...,,125.0,g,3.9,plaza_vea,2024-12-07 13:13:40.710127,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,125.0,g,3.9,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS
Avena con Cereales Andinos Premium 3 OSITOS Bo...,,270.0,g,5.6,plaza_vea,2024-12-07 13:13:40.710127,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,270.0,g,5.6,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS
Nuggets de Pavita con Cereales SAN FERNANDO Bo...,,10.0,un,8.79,plaza_vea,2024-12-07 13:13:40.710127,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,10.0,un,8.79,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS
Cereales Bañados con Chocolate Estrellas 2 Cerritos Bolsa 125 gr,,125.0,g,9.9,metro,2024-12-07 19:45:33.068417,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,125.0,g,9.9,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS
Cereales de Trigo con Cacao Chocapic 170g,,170.0,g,10.5,metro,2024-12-07 19:45:33.068417,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,170.0,g,10.5,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS
Cereales de Trigo con Cacao Chocapic 170g,,170.0,g,10.9,wong,2024-12-07 16:48:14.611288,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,170.0,g,10.9,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS
Cereales Bañados con Chocolate Choco Yogurt 2 Cerritos Bolsa 125 g,,125.0,g,11.5,wong,2024-12-07 16:48:14.611288,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,125.0,g,11.5,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS
Cereales Kellogg's Hot Wheels Sabor Frutas 135g,,135.0,g,12.0,metro,2024-12-07 19:45:33.068417,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,135.0,g,12.0,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS
Cereales Kellogg's Barbie Sabor Frutilla 135g,,135.0,g,12.0,metro,2024-12-07 19:45:33.068417,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,135.0,g,12.0,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS
Cereales Kellogg's Barbie Sabor Frutilla 135g,,135.0,g,12.0,wong,2024-12-07 16:48:14.611288,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,135.0,g,12.0,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS
Cereales Angel Life Cero 300g,,300.0,g,12.8,metro,2024-12-07 19:45:33.068417,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS,300.0,g,12.8,CEREALES PROCESADOS MIXTOS Y ENRIQUECIDOS
