description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Arándanos Hortifrut 125g,,125.0,g,5.99,wong,2024-12-07 17:34:03.542973,ARÁNDANOS,125.0,g,5.99,ARÁNDANOS
Arándanos Congelados Fest 500g,,500.0,g,7.49,metro,2024-12-07 20:25:00.383843,ARÁNDANOS,500.0,g,7.49,ARÁNDANOS
Arándanos Congelados Fest 500g,,500.0,g,9.99,wong,2024-12-07 17:34:03.542973,ARÁNDANOS,500.0,g,9.99,ARÁNDANOS
"Arándanos, Fresas, Zarzamoras y Cerezas Congeladas Berries Del Perú Bolsa 350 g",,350.0,g,12.72,wong,2024-12-07 17:34:03.542973,ARÁNDANOS,350.0,g,12.72,ARÁNDANOS
"Arándanos, Zarzamoras y Frambuesas Congeladas Berries Del Perú Bolsa 350 g",,350.0,g,13.03,wong,2024-12-07 17:34:03.542973,ARÁNDANOS,350.0,g,13.03,ARÁNDANOS
"Arándanos, Fresas, Zarzamoras y Cerezas Congeladas Berries Del Perú Bolsa 350 g",,350.0,g,15.9,metro,2024-12-07 20:25:00.383843,ARÁNDANOS,350.0,g,15.9,ARÁNDANOS
"Arándanos, Fresas, Zarzamoras, Cerezas y Frambuesas Congeladas Berries Del Perú Bolsa 350 g",,350.0,g,16.9,metro,2024-12-07 20:25:00.383843,ARÁNDANOS,350.0,g,16.9,ARÁNDANOS
Arándanos Congelados Berries del Perú 1kg,,1.0,kg,18.45,metro,2024-12-07 20:25:00.383843,ARÁNDANOS,1.0,kg,18.45,ARÁNDANOS
Arándanos con Cobertura de Chocolate Amaru Superfoods Chococranberry 120g,,120.0,g,18.9,wong,2024-12-07 17:34:03.542973,ARÁNDANOS,120.0,g,18.9,ARÁNDANOS
Arándanos Deshidratados Nature's Heart 250g,,250.0,g,19.2,wong,2024-12-07 17:34:03.542973,ARÁNDANOS,250.0,g,19.2,ARÁNDANOS
Arándanos Entero Congelado EL FRUTERO Bolsa 1K...,,1.0,kg,21.5,plaza_vea,2024-12-07 13:54:10.125950,ARÁNDANOS,1.0,kg,21.5,ARÁNDANOS
Arándanos Entero Congelado EL FRUTERO Bolsa 1Kg,EL FRUTERO,1.0,kg,21.5,vivanda,2024-12-07 14:24:05.729703,ARÁNDANOS,1.0,kg,21.5,ARÁNDANOS
