description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Jugo en polvo sabor a naranja de 15 g,ZUKO,15.0,g,1.2,tottus,2024-12-07 13:26:28.278521,NARANJA DE JUGO,15.0,g,1.2,NARANJA DE JUGO
"Bebida De Naranja, Mandarina y Limón Citrus Punch Tampico Botella 500 ml",,500.0,ml,1.7,wong,2024-12-07 17:24:10.283983,NARANJA DE JUGO,500.0,ml,1.7,NARANJA DE JUGO
"Bebida de Piña, Papaya, Naranja y Plátano Gloria Caja 500ml",,500.0,ml,2.1,wong,2024-12-07 17:24:10.283983,NARANJA DE JUGO,500.0,ml,2.1,NARANJA DE JUGO
Bebida de Naranja Watts Botella 350ml,,350.0,ml,2.4,metro,2024-12-07 20:17:25.449141,NARANJA DE JUGO,350.0,ml,2.4,NARANJA DE JUGO
Bebida de Naranja Watts Botella 350ml,,350.0,ml,2.5,wong,2024-12-07 17:24:10.283983,NARANJA DE JUGO,350.0,ml,2.5,NARANJA DE JUGO
Bebida de Naranja Frugos del Valle Caja 970ml,,970.0,ml,3.9,wong,2024-12-07 17:24:10.283983,NARANJA DE JUGO,970.0,ml,3.9,NARANJA DE JUGO
Bebida de Naranja Gloria Caja 1L,,1.0,l,3.9,wong,2024-12-07 17:24:10.283983,NARANJA DE JUGO,1.0,l,3.9,NARANJA DE JUGO
Bebida de Naranja Frugos del Valle Caja 970ml,,970.0,ml,3.9,metro,2024-12-07 20:17:25.449141,NARANJA DE JUGO,970.0,ml,3.9,NARANJA DE JUGO
Bebida Sabor Naranja 1 L,WATTS,1.0,l,3.9,tottus,2024-12-07 13:26:28.278521,NARANJA DE JUGO,1.0,l,3.9,NARANJA DE JUGO
BEBIDA NARANJA X 970ML,FRUGOS DEL VALLE,970.0,ml,3.9,tottus,2024-12-07 13:26:28.278521,NARANJA DE JUGO,970.0,ml,3.9,NARANJA DE JUGO
"Bebida De Naranja, Mandarina y Limón Citrus Punch Tampico Botella 1.5 lt",,1.5,l,4.0,wong,2024-12-07 17:24:10.283983,NARANJA DE JUGO,1.5,l,4.0,NARANJA DE JUGO
"Bebida De Naranja, Mandarina y Limón Citrus Punch Tampico Botella 1.5 lt",,1.5,l,4.0,metro,2024-12-07 20:17:25.449141,NARANJA DE JUGO,1.5,l,4.0,NARANJA DE JUGO
