description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Goma de Mascar TRIDENT Splash Fresa Bolsa 17.1...,,17.1,g,3.6,plaza_vea,2024-12-07 14:20:40.424841,GOMA DE MASCAR,17.1,g,3.6,GOMA DE MASCAR
Goma de Mascar HUBBA BUBBA Max Fresa Sandia Bo...,,40.0,g,5.5,plaza_vea,2024-12-07 14:20:40.424841,GOMA DE MASCAR,40.0,g,5.5,GOMA DE MASCAR
Goma de Mascar HUBBA BUBBA Max Original Bolsa ...,,40.0,g,5.5,plaza_vea,2024-12-07 14:20:40.424841,GOMA DE MASCAR,40.0,g,5.5,GOMA DE MASCAR
Goma de Mascar ORBIT Fresa Caja 26.6g,,26.6,g,5.9,plaza_vea,2024-12-07 14:20:40.424841,GOMA DE MASCAR,26.6,g,5.9,GOMA DE MASCAR
Goma de Mascar WRIGLEYS Orbit Azul Caja 12un,,12.0,un,5.9,plaza_vea,2024-12-07 14:20:40.424841,GOMA DE MASCAR,12.0,un,5.9,GOMA DE MASCAR
Goma de Mascar WRIGLEYS Orbit Verde Caja 14un,,14.0,un,5.9,plaza_vea,2024-12-07 14:20:40.424841,GOMA DE MASCAR,14.0,un,5.9,GOMA DE MASCAR
Goma de Mascar ORBIT Fresa Caja 26.6g,ORBIT,26.6,g,5.9,vivanda,2024-12-07 14:42:17.665714,GOMA DE MASCAR,26.6,g,5.9,GOMA DE MASCAR
Goma de Mascar WRIGLEY'S Doublemint Caja 15un,,15.0,un,6.0,plaza_vea,2024-12-07 14:20:40.424841,GOMA DE MASCAR,15.0,un,6.0,GOMA DE MASCAR
Goma de Mascar WRIGLEYS Orbit Verde Caja 14un,WRIGLEY S,14.0,un,6.9,vivanda,2024-12-07 14:42:17.665714,GOMA DE MASCAR,14.0,un,6.9,GOMA DE MASCAR
Goma de Mascar WRIGLEYS Orbit Azul Caja 12un,WRIGLEY S,12.0,un,6.9,vivanda,2024-12-07 14:42:17.665714,GOMA DE MASCAR,12.0,un,6.9,GOMA DE MASCAR
Goma de Mascar con Centro Líquido MENTOS Fresh Mint Frasco 30g,MENTOS,30.0,g,8.3,vivanda,2024-12-07 14:42:17.665714,GOMA DE MASCAR,30.0,g,8.3,GOMA DE MASCAR
Goma de Mascar con Centro Líquido MENTOS Spearmint Frasco 30g,MENTOS,30.0,g,8.3,vivanda,2024-12-07 14:42:17.665714,GOMA DE MASCAR,30.0,g,8.3,GOMA DE MASCAR
Goma de Mascar con Centro Líquido MENTOS Fresh...,,30.0,g,8.3,plaza_vea,2024-12-07 14:20:40.424841,GOMA DE MASCAR,30.0,g,8.3,GOMA DE MASCAR
Goma de Mascar MENTOS Frutos Rojos Envase 30g,,30.0,g,8.3,plaza_vea,2024-12-07 14:20:40.424841,GOMA DE MASCAR,30.0,g,8.3,GOMA DE MASCAR
