description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Endulzante en Polvo Stevia Cuisine & Co 50un,,50.0,un,11.9,wong,2024-12-07 17:59:15.543299,EDULCORANTE,50.0,un,11.9,EDULCORANTE
Edulcorante BELL'S Baja en Calorías Caja 50un,,50.0,un,13.2,plaza_vea,2024-12-07 14:17:29.512275,EDULCORANTE,50.0,un,13.2,EDULCORANTE
Endulzante en Polvo Vida Stevia Libre de Calorías Caja 50 Unid,,50.0,un,18.1,wong,2024-12-07 17:59:15.543299,EDULCORANTE,50.0,un,18.1,EDULCORANTE
Endulzante Stevia Onza 100un,,100.0,un,18.3,wong,2024-12-07 17:59:15.543299,EDULCORANTE,100.0,un,18.3,EDULCORANTE
Endulzante Natural Stevita Líquido 80ml,,80.0,ml,19.1,wong,2024-12-07 17:59:15.543299,EDULCORANTE,80.0,ml,19.1,EDULCORANTE
Edulcorante en Polvo Stevita Caja 50 Unid,,50.0,un,19.1,wong,2024-12-07 17:59:15.543299,EDULCORANTE,50.0,un,19.1,EDULCORANTE
Endulzante Stevia & Panela Onza 50un,,50.0,un,19.2,wong,2024-12-07 17:59:15.543299,EDULCORANTE,50.0,un,19.2,EDULCORANTE
Edulcorante BELL'S Baja en Calorías Caja 100un,,100.0,un,19.6,plaza_vea,2024-12-07 14:17:29.512275,EDULCORANTE,100.0,un,19.6,EDULCORANTE
Endulzante en Polvo Stevia Cuisine & Co 50g,,50.0,g,20.1,wong,2024-12-07 17:59:15.543299,EDULCORANTE,50.0,g,20.1,EDULCORANTE
Endulzante de Stevia & Yacón Onza 50un,,50.0,un,20.2,wong,2024-12-07 17:59:15.543299,EDULCORANTE,50.0,un,20.2,EDULCORANTE
Endulzante en Polvo Stevia Cuisine & Co Caja 100 unid,,100.0,un,21.7,wong,2024-12-07 17:59:15.543299,EDULCORANTE,100.0,un,21.7,EDULCORANTE
Endulzante con Sucralosa Cuisine & Co 100g,,100.0,g,21.9,wong,2024-12-07 17:59:15.543299,EDULCORANTE,100.0,g,21.9,EDULCORANTE
Endulzante Líquido Stevia Cuisine & Co Botella 100 ml,,100.0,ml,22.1,wong,2024-12-07 17:59:15.543299,EDULCORANTE,100.0,ml,22.1,EDULCORANTE
Edulcorante en Tabletas Sugafor 110un,,110.0,un,22.1,wong,2024-12-07 17:59:15.543299,EDULCORANTE,110.0,un,22.1,EDULCORANTE
Endulzante en Tabletas Splenda Libre de Calorías Dispenser 100 Unid,,100.0,un,23.4,wong,2024-12-07 17:59:15.543299,EDULCORANTE,100.0,un,23.4,EDULCORANTE
Endulzante Orgánico Stevita Naturals 50un,,50.0,un,23.8,wong,2024-12-07 17:59:15.543299,EDULCORANTE,50.0,un,23.8,EDULCORANTE
Endulzante de Mesa Splenda Stevia 40un,,40.0,un,24.2,wong,2024-12-07 17:59:15.543299,EDULCORANTE,40.0,un,24.2,EDULCORANTE
Endulzante Orgánico Stevita Naturals Extra Dulce 50un,,50.0,un,24.7,wong,2024-12-07 17:59:15.543299,EDULCORANTE,50.0,un,24.7,EDULCORANTE
Endulzante en Polvo de Stevia Vida Stevia Pote 50 g,,50.0,g,24.9,wong,2024-12-07 17:59:15.543299,EDULCORANTE,50.0,g,24.9,EDULCORANTE
Endulzante Stevia Onza 150g,,150.0,g,25.2,wong,2024-12-07 17:59:15.543299,EDULCORANTE,150.0,g,25.2,EDULCORANTE
Edulcorante en Polvo Sugafor 50un,,50.0,un,25.8,wong,2024-12-07 17:59:15.543299,EDULCORANTE,50.0,un,25.8,EDULCORANTE
Endulzante en Polvo Splenda Libre de Calorías 50un,,50.0,un,27.9,wong,2024-12-07 17:59:15.543299,EDULCORANTE,50.0,un,27.9,EDULCORANTE
Endulzante en Polvo NutraStevia con Colágeno 50g,,50.0,g,28.3,wong,2024-12-07 17:59:15.543299,EDULCORANTE,50.0,g,28.3,EDULCORANTE
Endulzante en Polvo NutraStevia con Yacón 50g,,50.0,g,28.3,wong,2024-12-07 17:59:15.543299,EDULCORANTE,50.0,g,28.3,EDULCORANTE
Endulzante Líquido NutraStevia con Yacón 100ml,,100.0,ml,28.4,wong,2024-12-07 17:59:15.543299,EDULCORANTE,100.0,ml,28.4,EDULCORANTE
Edulcorante Líquido Sugafor 100ml,,100.0,ml,31.7,wong,2024-12-07 17:59:15.543299,EDULCORANTE,100.0,ml,31.7,EDULCORANTE
Endulzante En Polvo a Base de Concentrado del Fruto Del Monje Monkfruit Caja 100 Sobres de 1 g c/u,,1.0,g,31.8,wong,2024-12-07 17:59:15.543299,EDULCORANTE,1.0,g,31.8,EDULCORANTE
Endulzante Líquido Nutrastevia Frasco 110 ml,,110.0,ml,32.7,wong,2024-12-07 17:59:15.543299,EDULCORANTE,110.0,ml,32.7,EDULCORANTE
Endulzante de Stevia & Yacón Onza 20g,,20.0,g,32.9,wong,2024-12-07 17:59:15.543299,EDULCORANTE,20.0,g,32.9,EDULCORANTE
Endulzante Splenda Stevia 175g,,175.0,g,33.5,wong,2024-12-07 17:59:15.543299,EDULCORANTE,175.0,g,33.5,EDULCORANTE
Edulcorante en Polvo Stevita Caja 100 Unid,,100.0,un,34.5,wong,2024-12-07 17:59:15.543299,EDULCORANTE,100.0,un,34.5,EDULCORANTE
Endulzante en Polvo Vida Stevia Libre de Calorías Caja 100 Unid,,100.0,un,34.9,wong,2024-12-07 17:59:15.543299,EDULCORANTE,100.0,un,34.9,EDULCORANTE
Edulcorante en Polvo Stevia Pote 120 g,,120.0,g,35.3,wong,2024-12-07 17:59:15.543299,EDULCORANTE,120.0,g,35.3,EDULCORANTE
Endulzante en Polvo Stevia Cuisine & Co Caja 200 unid,,200.0,un,35.5,wong,2024-12-07 17:59:15.543299,EDULCORANTE,200.0,un,35.5,EDULCORANTE
Endulzante de Stevia & Yacón Onza 100un,,100.0,un,37.7,wong,2024-12-07 17:59:15.543299,EDULCORANTE,100.0,un,37.7,EDULCORANTE
Endulzante Con Sucralosa Cuisine&Co Caja 200 Sobres de 1 gr c/u,,1.0,g,39.9,wong,2024-12-07 17:59:15.543299,EDULCORANTE,1.0,g,39.9,EDULCORANTE
Endulzante a Base de Fruto del Monje Zana 400g,,400.0,g,39.9,wong,2024-12-07 17:59:15.543299,EDULCORANTE,400.0,g,39.9,EDULCORANTE
Edulcorante en Tabletas Sugafor 330un,,330.0,un,40.9,wong,2024-12-07 17:59:15.543299,EDULCORANTE,330.0,un,40.9,EDULCORANTE
Edulcorante en Polvo Sugafor 100un,,100.0,un,41.3,wong,2024-12-07 17:59:15.543299,EDULCORANTE,100.0,un,41.3,EDULCORANTE
Endulzante en Polvo Splenda Libre de Calorías 100un,,100.0,un,43.5,wong,2024-12-07 17:59:15.543299,EDULCORANTE,100.0,un,43.5,EDULCORANTE
Endulzante en Tabletas Splenda Libre de Calorías Dispenser 300 Unid,,300.0,un,45.5,wong,2024-12-07 17:59:15.543299,EDULCORANTE,300.0,un,45.5,EDULCORANTE
