description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Manzana Israel Añawi Metro x kg,,1.0,kg,3.39,metro,2024-12-07 20:20:35.577881,MANZANA CORRIENTE,1.0,kg,3.39,MANZANA CORRIENTE
Manzana Rayada Metro x kg,,1.0,kg,4.49,metro,2024-12-07 20:20:35.577881,MANZANA CORRIENTE,1.0,kg,4.49,MANZANA CORRIENTE
Manzana Delicia Kinder x kg,,1.0,kg,6.99,metro,2024-12-07 20:20:35.577881,MANZANA CORRIENTE,1.0,kg,6.99,MANZANA CORRIENTE
Manzana Roja x kg,,1.0,kg,8.19,metro,2024-12-07 20:20:35.577881,MANZANA CORRIENTE,1.0,kg,8.19,MANZANA CORRIENTE
Manzanas Deshidratadas Wel-B 12g,,12.0,g,8.7,metro,2024-12-07 20:20:35.577881,MANZANA CORRIENTE,12.0,g,8.7,MANZANA CORRIENTE
Manzana Verde x kg,,1.0,kg,8.9,metro,2024-12-07 20:20:35.577881,MANZANA CORRIENTE,1.0,kg,8.9,MANZANA CORRIENTE
Manzana Royal Gala x kg,,1.0,kg,8.99,metro,2024-12-07 20:20:35.577881,MANZANA CORRIENTE,1.0,kg,8.99,MANZANA CORRIENTE
Manzana Pink Lady x kg,,1.0,kg,8.99,metro,2024-12-07 20:20:35.577881,MANZANA CORRIENTE,1.0,kg,8.99,MANZANA CORRIENTE
Manzana Fuji x kg,,1.0,kg,8.99,metro,2024-12-07 20:20:35.577881,MANZANA CORRIENTE,1.0,kg,8.99,MANZANA CORRIENTE
Manzana Americana Royal Gala x kg,,1.0,kg,8.99,metro,2024-12-07 20:20:35.577881,MANZANA CORRIENTE,1.0,kg,8.99,MANZANA CORRIENTE
