description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Chifles Salados 100 g,TOTTUS,100.0,g,3.79,tottus,2024-12-07 14:11:08.136953,CHIFLE (BOCADITOS),100.0,g,3.79,CHIFLE (BOCADITOS)
Piqueo BELL'S Chifles Salados Táper 100g,BELL'S,100.0,g,3.9,vivanda,2024-12-07 14:51:38.046105,CHIFLE (BOCADITOS),100.0,g,3.9,CHIFLE (BOCADITOS)
Cancha Chullpi + Chifle Salado VEGA Pote 150g,Vega,150.0,g,4.3,vega,2024-12-07 16:50:25.955207,CHIFLE (BOCADITOS),150.0,g,4.3,CHIFLE (BOCADITOS)
Piqueo BELL'S Chifles salados Bolsa 125Gr,BELL'S,125.0,g,4.7,vivanda,2024-12-07 14:51:38.046105,CHIFLE (BOCADITOS),125.0,g,4.7,CHIFLE (BOCADITOS)
Chifles Picantes Cuisine & Co 100g,,100.0,g,4.9,wong,2024-12-07 18:20:05.212983,CHIFLE (BOCADITOS),100.0,g,4.9,CHIFLE (BOCADITOS)
Chifles Jalapeños Cuisine & Co 100g,,100.0,g,4.9,wong,2024-12-07 18:20:05.212983,CHIFLE (BOCADITOS),100.0,g,4.9,CHIFLE (BOCADITOS)
Chifles Salados VEGA Bolsa 150gr,Vega,150.0,g,4.9,vega,2024-12-07 16:50:25.955207,CHIFLE (BOCADITOS),150.0,g,4.9,CHIFLE (BOCADITOS)
Piqueo VILLA NATURA Chifles salados Bolsa 150Gr,VILLA NATURA,150.0,g,5.0,vivanda,2024-12-07 14:51:38.046105,CHIFLE (BOCADITOS),150.0,g,5.0,CHIFLE (BOCADITOS)
Chifles Dulces VILLA NATURA Bolsa 150g,VILLA NATURA,150.0,g,5.0,vivanda,2024-12-07 14:51:38.046105,CHIFLE (BOCADITOS),150.0,g,5.0,CHIFLE (BOCADITOS)
Chifle Salado 150 g,TOTTUS,150.0,g,5.5,tottus,2024-12-07 14:11:08.136953,CHIFLE (BOCADITOS),150.0,g,5.5,CHIFLE (BOCADITOS)
Cancha con Chifle VEGA Pote 150g,Vega,150.0,g,5.8,vega,2024-12-07 16:50:25.955207,CHIFLE (BOCADITOS),150.0,g,5.8,CHIFLE (BOCADITOS)
Chifles salados de 125 g,GELCE,125.0,g,5.9,tottus,2024-12-07 14:11:08.136953,CHIFLE (BOCADITOS),125.0,g,5.9,CHIFLE (BOCADITOS)
Chifle Crickets Leche De Tigre 150 g,CRICKET'S,150.0,g,5.93,tottus,2024-12-07 14:11:08.136953,CHIFLE (BOCADITOS),150.0,g,5.93,CHIFLE (BOCADITOS)
Chifle Crickets Picante 150 g,CRICKET'S,150.0,g,5.93,tottus,2024-12-07 14:11:08.136953,CHIFLE (BOCADITOS),150.0,g,5.93,CHIFLE (BOCADITOS)
Chifles del Vraem Tiyapuy 142g,,142.0,g,6.2,wong,2024-12-07 18:20:05.212983,CHIFLE (BOCADITOS),142.0,g,6.2,CHIFLE (BOCADITOS)
Canchita con Chifles Cuisine & Co Pote 180 g,,180.0,g,6.7,wong,2024-12-07 18:20:05.212983,CHIFLE (BOCADITOS),180.0,g,6.7,CHIFLE (BOCADITOS)
Chifles Norteños Cuisine & Co Pote 100 g,,100.0,g,6.8,wong,2024-12-07 18:20:05.212983,CHIFLE (BOCADITOS),100.0,g,6.8,CHIFLE (BOCADITOS)
Chifle Acevichado Cuisine & Co 150g,,150.0,g,6.9,wong,2024-12-07 18:20:05.212983,CHIFLE (BOCADITOS),150.0,g,6.9,CHIFLE (BOCADITOS)
Chifle Salado 150 g,VILLA NATURA,150.0,g,6.9,tottus,2024-12-07 14:11:08.136953,CHIFLE (BOCADITOS),150.0,g,6.9,CHIFLE (BOCADITOS)
Chifle Dulce150g,VILLA NATURA,150.0,g,6.9,tottus,2024-12-07 14:11:08.136953,CHIFLE (BOCADITOS),150.0,g,6.9,CHIFLE (BOCADITOS)
